List File,20c-3-1.lst
Start Time,2017-06-17  16:12:23
Sampling Time,48 sec

Count,53
Particles / ml,2534

Efficiency,8.7%
PPUI,1.06

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),118.78,23.33,159.11,30.52,25.69
Aspect Ratio,0.80,0.56,0.95,0.10,12.15
Ch1 Peak,0.00,0.00,0.00,0.00,0.00
Circle Fit,0.73,0.56,0.83,0.06,8.21
Circularity (Hu),0.94,0.84,0.98,0.03,3.32
Compactness,1.68,1.28,3.23,0.36,21.68
Diameter (ABD),12.15,5.45,14.23,1.89,15.58
Diameter (ESD),13.86,6.39,17.44,2.11,15.24
Elongation,2.85,1.15,8.04,1.28,44.90
Geodesic Aspect Ratio,0.41,0.12,0.87,0.17,40.52
Geodesic Length,21.65,9.83,42.00,5.68,26.25
Geodesic Thickness,8.25,4.12,13.27,2.05,24.85
Image Height,39.05,25.00,47.00,4.83,12.37
Image Width,39.31,24.00,47.00,4.90,12.46
Intensity,131.49,95.93,188.91,18.43,14.02
Length,15.74,7.18,18.94,2.38,15.13
Perimeter,59.80,29.73,94.46,10.45,17.48
Roughness,1.29,1.08,1.58,0.14,10.97
Sigma Intensity,42.48,26.25,54.90,6.22,14.63
Sum Intensity,73637.02,26376.00,1.07e+005,20706.43,28.12
Transparency,0.12,0.07,0.18,0.03,24.09
Volume (ABD),999.69,84.75,1509.71,335.37,33.55
Width,11.89,4.87,15.67,2.16,18.16

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,0,0.00,0.00,0.00,0.00
6-7um,2,3.77,0.45,96,0.01
7-8um,0,0.00,0.00,0.00,0.00
8-9um,0,0.00,0.00,0.00,0.00
0-5um,0,0.00,0.00,0.00,0.00
5-10um,2,3.77,0.45,96,0.01
10-15um,29,54.72,63.32,1386,1.88
15-20um,11,20.75,36.23,526,1.08
20-25um,0,0.00,0.00,0.00,0.00
25-30um,0,0.00,0.00,0.00,0.00
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,0,0.00,0.00,0.00,0.00
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

