List File,10CI_04.lst
Start Time,2017-02-23  13:13:46
Sampling Time,38 sec

Count,173
Particles / ml,10450

Efficiency,8.7%
PPUI,1.26

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),139.99,21.87,300.72,47.21,33.72
Aspect Ratio,0.75,0.24,0.99,0.13,17.63
Ch1 Peak,0.00,0.00,0.00,0.00,0.00
Circle Fit,0.69,0.25,0.87,0.10,14.68
Circularity (Hu),0.91,0.24,0.99,0.10,11.00
Compactness,1.80,1.09,6.63,0.72,39.95
Diameter (ABD),13.15,5.28,19.57,2.31,17.58
Diameter (ESD),15.08,8.99,21.98,2.28,15.15
Elongation,3.26,1.00,18.76,2.40,73.45
Geodesic Aspect Ratio,0.42,0.05,1.00,0.24,56.99
Geodesic Length,23.85,11.35,43.41,7.12,29.86
Geodesic Thickness,8.66,1.77,14.51,2.40,27.73
Image Height,41.35,28.00,56.00,5.72,13.84
Image Width,41.61,22.00,57.00,5.27,12.66
Intensity,128.93,86.26,191.02,18.97,14.71
Length,17.49,10.59,23.68,2.51,14.34
Perimeter,65.01,39.62,103.90,12.20,18.76
Roughness,1.26,1.05,2.02,0.16,12.77
Sigma Intensity,40.65,21.39,58.52,9.40,23.12
Sum Intensity,83697.52,27159.00,2.05e+005,31248.54,37.34
Transparency,0.13,0.04,0.54,0.06,50.00
Volume (ABD),1298.52,76.91,3922.98,658.32,50.70
Width,12.40,3.67,19.22,2.59,20.89

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,0,0.00,0.00,0.00,0.00
6-7um,0,0.00,0.00,0.00,0.00
7-8um,0,0.00,0.00,0.00,0.00
8-9um,1,0.58,0.11,60,0.02
0-5um,0,0.00,0.00,0.00,0.00
5-10um,3,1.73,0.39,181,0.08
10-15um,78,45.09,29.85,4711,5.99
15-20um,86,49.71,61.91,5195,12
20-25um,5,2.89,7.32,302,1.47
25-30um,0,0.00,0.00,0.00,0.00
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,2,1.16,0.28,121,0.06
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

