List File,30VIII_04.lst
Start Time,2017-02-23  14:07:58
Sampling Time,45 sec

Count,113
Particles / ml,5778

Efficiency,8.6%
PPUI,1.16

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),145.46,20.42,339.60,73.35,50.42
Aspect Ratio,0.78,0.43,0.97,0.11,14.30
Ch1 Peak,0.00,0.00,0.00,0.00,0.00
Circle Fit,0.66,0.21,0.94,0.14,21.30
Circularity (Hu),0.90,0.57,1.00,0.09,9.69
Compactness,2.18,1.03,6.67,0.97,44.71
Diameter (ABD),13.12,5.10,20.79,3.62,27.62
Diameter (ESD),15.40,6.54,26.98,4.01,26.01
Elongation,4.53,1.00,18.89,3.20,70.66
Geodesic Aspect Ratio,0.34,0.05,1.00,0.23,68.05
Geodesic Length,28.15,8.60,80.08,11.90,42.26
Geodesic Thickness,7.62,2.12,14.89,2.83,37.18
Image Height,43.02,25.00,72.00,8.35,19.42
Image Width,41.17,27.00,65.00,7.61,18.47
Intensity,142.29,86.73,185.57,24.64,17.32
Length,17.58,7.57,35.14,4.68,26.61
Perimeter,71.54,31.29,170.12,22.77,31.82
Roughness,1.39,1.04,2.22,0.25,17.76
Sigma Intensity,40.96,22.17,59.26,8.34,20.37
Sum Intensity,93728.69,23277.00,2.16e+005,45898.19,48.97
Transparency,0.15,0.03,0.37,0.07,46.69
Volume (ABD),1445.37,69.42,4707.79,1034.22,71.55
Width,12.87,5.36,20.17,3.53,27.45

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,0,0.00,0.00,0.00,0.00
6-7um,1,0.88,0.06,51,0.01
7-8um,3,2.65,0.28,153,0.04
8-9um,4,3.54,0.47,205,0.06
0-5um,0,0.00,0.00,0.00,0.00
5-10um,13,11.50,1.67,665,0.22
10-15um,37,32.74,16.68,1892,2.21
15-20um,49,43.36,52.38,2505,6.95
20-25um,13,11.50,25.30,665,3.35
25-30um,1,0.88,3.96,51,0.53
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,5,4.42,0.86,256,0.11
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

