List File,30CIII_06.lst
Start Time,2017-03-01  12:36:28
Sampling Time,45 sec

Count,207
Particles / ml,10604

Efficiency,8.5%
PPUI,1.19

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),73.23,19.60,407.85,52.99,72.37
Aspect Ratio,0.78,0.32,0.99,0.13,17.05
Ch1 Peak,0.00,0.00,0.00,0.00,0.00
Circle Fit,0.59,0.08,0.93,0.13,22.75
Circularity (Hu),0.81,0.22,1.00,0.14,16.93
Compactness,3.07,1.16,11.05,1.78,58.01
Diameter (ABD),9.17,5.00,22.79,3.02,32.91
Diameter (ESD),11.85,5.64,30.07,3.58,30.22
Elongation,7.40,1.00,32.69,5.73,77.41
Geodesic Aspect Ratio,0.25,0.03,1.00,0.23,92.82
Geodesic Length,26.92,6.33,106.71,14.08,52.31
Geodesic Thickness,4.85,1.50,18.23,2.64,54.49
Image Height,35.30,21.00,67.00,6.81,19.30
Image Width,36.11,23.00,76.00,7.18,19.89
Intensity,175.51,124.65,210.01,12.84,7.32
Length,13.51,6.80,34.15,3.90,28.84
Perimeter,63.55,25.31,220.27,26.92,42.36
Roughness,1.57,1.08,2.56,0.30,19.17
Sigma Intensity,33.14,3.49,49.32,7.13,21.53
Sum Intensity,65755.33,20456.00,2.96e+005,38040.84,57.85
Transparency,0.23,0.07,0.59,0.09,37.98
Volume (ABD),551.04,65.29,6196.02,695.44,126.20
Width,9.85,3.59,26.06,3.47,35.26

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,1,0.48,0.04,51,0.00
6-7um,10,4.83,0.63,512,0.08
7-8um,15,7.25,1.44,768,0.17
8-9um,17,8.21,2.33,871,0.28
0-5um,0,0.00,0.00,0.00,0.00
5-10um,68,32.85,9.31,3483,1.13
10-15um,110,53.14,48.00,5635,5.82
15-20um,25,12.08,26.47,1281,3.21
20-25um,1,0.48,1.99,51,0.24
25-30um,2,0.97,8.21,102,1.00
30-35um,1,0.48,6.02,51,0.73
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,25,12.08,4.87,1281,0.59
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

