1-Wire/iButton Part Number: DS1921G-F5,,
1-Wire/iButton Registration Number: F60000003303D221,,
Is Mission Active?  true,,
Mission Start:  Sat Feb 18 18:04:00 PST 2017,,
Sample Rate:  Every 1 minute(s),,
Number of Mission Samples:  8272,,
Total Samples:  53874,,
Roll Over Enabled?  false,,
Roll Over Occurred?  Roll over has occurred,,
Active Alarms:  Clock,,
Next Clock Alarm At:  Sun Feb 26 00:00:00 PST 2017,,
High Temperature Alarm:  85 �C,,
Low Temperature Alarm:  -40 �C,,
,,
Date/Time,Unit,Value
2/18/2017 18:04:00,C,22
2/18/2017 18:05:00,C,22
2/18/2017 18:06:00,C,22
2/18/2017 18:07:00,C,22
2/18/2017 18:08:00,C,22
2/18/2017 18:09:00,C,22
2/18/2017 18:10:00,C,22
2/18/2017 18:11:00,C,22
2/18/2017 18:12:00,C,22
2/18/2017 18:13:00,C,22
2/18/2017 18:14:00,C,22
2/18/2017 18:15:00,C,22
2/18/2017 18:16:00,C,22
2/18/2017 18:17:00,C,22
2/18/2017 18:18:00,C,22
2/18/2017 18:19:00,C,22
2/18/2017 18:20:00,C,22
2/18/2017 18:21:00,C,21.5
2/18/2017 18:22:00,C,22
2/18/2017 18:23:00,C,22
2/18/2017 18:24:00,C,22
2/18/2017 18:25:00,C,22
2/18/2017 18:26:00,C,22
2/18/2017 18:27:00,C,22
2/18/2017 18:28:00,C,22
2/18/2017 18:29:00,C,22
2/18/2017 18:30:00,C,21.5
2/18/2017 18:31:00,C,22
2/18/2017 18:32:00,C,21.5
2/18/2017 18:33:00,C,22
2/18/2017 18:34:00,C,21.5
2/18/2017 18:35:00,C,21.5
2/18/2017 18:36:00,C,21.5
2/18/2017 18:37:00,C,21.5
2/18/2017 18:38:00,C,21.5
2/18/2017 18:39:00,C,21.5
2/18/2017 18:40:00,C,21.5
2/18/2017 18:41:00,C,21.5
2/18/2017 18:42:00,C,21.5
2/18/2017 18:43:00,C,21.5
2/18/2017 18:44:00,C,21.5
2/18/2017 18:45:00,C,21.5
2/18/2017 18:46:00,C,21.5
2/18/2017 18:47:00,C,21.5
2/18/2017 18:48:00,C,21.5
2/18/2017 18:49:00,C,21.5
2/18/2017 18:50:00,C,21.5
2/18/2017 18:51:00,C,21.5
2/18/2017 18:52:00,C,21.5
2/18/2017 18:53:00,C,21.5
2/18/2017 18:54:00,C,22
2/18/2017 18:55:00,C,21.5
2/18/2017 18:56:00,C,21.5
2/18/2017 18:57:00,C,21.5
2/18/2017 18:58:00,C,21.5
2/18/2017 18:59:00,C,21.5
2/18/2017 19:00:00,C,21.5
2/18/2017 19:01:00,C,21.5
2/18/2017 19:02:00,C,21.5
2/18/2017 19:03:00,C,21.5
2/18/2017 19:04:00,C,21.5
2/18/2017 19:05:00,C,21.5
2/18/2017 19:06:00,C,21.5
2/18/2017 19:07:00,C,21.5
2/18/2017 19:08:00,C,21.5
2/18/2017 19:09:00,C,21.5
2/18/2017 19:10:00,C,21.5
2/18/2017 19:11:00,C,21.5
2/18/2017 19:12:00,C,21.5
2/18/2017 19:13:00,C,21.5
2/18/2017 19:14:00,C,22
2/18/2017 19:15:00,C,22.5
2/18/2017 19:16:00,C,23.5
2/18/2017 19:17:00,C,23.5
2/18/2017 19:18:00,C,24
2/18/2017 19:19:00,C,24.5
2/18/2017 19:20:00,C,24.5
2/18/2017 19:21:00,C,24.5
2/18/2017 19:22:00,C,24.5
2/18/2017 19:23:00,C,25
2/18/2017 19:24:00,C,25
2/18/2017 19:25:00,C,25
2/18/2017 19:26:00,C,24.5
2/18/2017 19:27:00,C,24.5
2/18/2017 19:28:00,C,25
2/18/2017 19:29:00,C,25
2/18/2017 19:30:00,C,25
2/18/2017 19:31:00,C,25
2/18/2017 19:32:00,C,24.5
2/18/2017 19:33:00,C,24.5
2/18/2017 19:34:00,C,25
2/18/2017 19:35:00,C,25
2/18/2017 19:36:00,C,25
2/18/2017 19:37:00,C,24.5
2/18/2017 19:38:00,C,24.5
2/18/2017 19:39:00,C,25
2/18/2017 19:40:00,C,25
2/18/2017 19:41:00,C,25
2/18/2017 19:42:00,C,25
2/18/2017 19:43:00,C,24.5
2/18/2017 19:44:00,C,25
2/18/2017 19:45:00,C,25
2/18/2017 19:46:00,C,25
2/18/2017 19:47:00,C,25
2/18/2017 19:48:00,C,24.5
2/18/2017 19:49:00,C,25
2/18/2017 19:50:00,C,25
2/18/2017 19:51:00,C,25
2/18/2017 19:52:00,C,25
2/18/2017 19:53:00,C,24.5
2/18/2017 19:54:00,C,24.5
2/18/2017 19:55:00,C,25
2/18/2017 19:56:00,C,25
2/18/2017 19:57:00,C,25
2/18/2017 19:58:00,C,25
2/18/2017 19:59:00,C,24.5
2/18/2017 20:00:00,C,25
2/18/2017 20:01:00,C,25
2/18/2017 20:02:00,C,25
2/18/2017 20:03:00,C,25
2/18/2017 20:04:00,C,24.5
2/18/2017 20:05:00,C,25
2/18/2017 20:06:00,C,25
2/18/2017 20:07:00,C,25
2/18/2017 20:08:00,C,25
2/18/2017 20:09:00,C,24.5
2/18/2017 20:10:00,C,24.5
2/18/2017 20:11:00,C,25
2/18/2017 20:12:00,C,25
2/18/2017 20:13:00,C,25
2/18/2017 20:14:00,C,24.5
2/18/2017 20:15:00,C,24.5
2/18/2017 20:16:00,C,25
2/18/2017 20:17:00,C,25
2/18/2017 20:18:00,C,25
2/18/2017 20:19:00,C,25
2/18/2017 20:20:00,C,24.5
2/18/2017 20:21:00,C,25
2/18/2017 20:22:00,C,25
2/18/2017 20:23:00,C,25
2/18/2017 20:24:00,C,25
2/18/2017 20:25:00,C,24.5
2/18/2017 20:26:00,C,24.5
2/18/2017 20:27:00,C,25
2/18/2017 20:28:00,C,25
2/18/2017 20:29:00,C,25
2/18/2017 20:30:00,C,25
2/18/2017 20:31:00,C,24.5
2/18/2017 20:32:00,C,25
2/18/2017 20:33:00,C,25
2/18/2017 20:34:00,C,25
2/18/2017 20:35:00,C,25
2/18/2017 20:36:00,C,24.5
2/18/2017 20:37:00,C,24.5
2/18/2017 20:38:00,C,25
2/18/2017 20:39:00,C,25
2/18/2017 20:40:00,C,25
2/18/2017 20:41:00,C,24.5
2/18/2017 20:42:00,C,24.5
2/18/2017 20:43:00,C,25
2/18/2017 20:44:00,C,25
2/18/2017 20:45:00,C,25
2/18/2017 20:46:00,C,24.5
2/18/2017 20:47:00,C,24.5
2/18/2017 20:48:00,C,25
2/18/2017 20:49:00,C,25
2/18/2017 20:50:00,C,25
2/18/2017 20:51:00,C,24.5
2/18/2017 20:52:00,C,24.5
2/18/2017 20:53:00,C,25
2/18/2017 20:54:00,C,25
2/18/2017 20:55:00,C,25
2/18/2017 20:56:00,C,25
2/18/2017 20:57:00,C,24.5
2/18/2017 20:58:00,C,25
2/18/2017 20:59:00,C,25
2/18/2017 21:00:00,C,25
2/18/2017 21:01:00,C,25
2/18/2017 21:02:00,C,24.5
2/18/2017 21:03:00,C,24.5
2/18/2017 21:04:00,C,25
2/18/2017 21:05:00,C,25
2/18/2017 21:06:00,C,25
2/18/2017 21:07:00,C,24.5
2/18/2017 21:08:00,C,24.5
2/18/2017 21:09:00,C,25
2/18/2017 21:10:00,C,25
2/18/2017 21:11:00,C,25
2/18/2017 21:12:00,C,24.5
2/18/2017 21:13:00,C,24.5
2/18/2017 21:14:00,C,25
2/18/2017 21:15:00,C,25
2/18/2017 21:16:00,C,25
2/18/2017 21:17:00,C,24.5
2/18/2017 21:18:00,C,24.5
2/18/2017 21:19:00,C,25
2/18/2017 21:20:00,C,25
2/18/2017 21:21:00,C,25
2/18/2017 21:22:00,C,25
2/18/2017 21:23:00,C,24.5
2/18/2017 21:24:00,C,25
2/18/2017 21:25:00,C,25
2/18/2017 21:26:00,C,25
2/18/2017 21:27:00,C,25
2/18/2017 21:28:00,C,24.5
2/18/2017 21:29:00,C,24.5
2/18/2017 21:30:00,C,25
2/18/2017 21:31:00,C,25
2/18/2017 21:32:00,C,25
2/18/2017 21:33:00,C,24.5
2/18/2017 21:34:00,C,24.5
