List File,27v-1-4-r2.lst
Start Time,2017-06-10  12:02:43
Sampling Time,46 sec

Count,183
Particles / ml,9222

Efficiency,8.7%
PPUI,1.23

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),127.31,20.42,225.21,37.50,29.45
Aspect Ratio,0.80,0.50,0.99,0.10,12.18
Ch1 Peak,0.00,0.00,0.00,0.00,0.00
Circle Fit,0.73,0.32,0.94,0.09,12.31
Circularity (Hu),0.93,0.46,1.00,0.07,7.00
Compactness,1.81,1.00,9.86,0.78,42.86
Diameter (ABD),12.55,5.10,16.93,2.12,16.89
Diameter (ESD),14.37,6.61,18.74,2.21,15.40
Elongation,3.33,1.00,28.95,2.54,76.21
Geodesic Aspect Ratio,0.40,0.03,1.00,0.22,54.26
Geodesic Length,23.31,6.91,56.49,6.84,29.35
Geodesic Thickness,8.13,1.81,16.33,2.29,28.13
Image Height,40.66,26.00,54.00,5.09,12.52
Image Width,40.09,26.00,50.00,4.75,11.84
Intensity,130.34,90.00,187.74,17.50,13.43
Length,16.24,6.80,22.04,2.44,15.03
Perimeter,62.88,27.65,116.89,12.07,19.20
Roughness,1.27,1.04,2.12,0.15,12.01
Sigma Intensity,43.20,14.91,58.09,7.96,18.42
Sum Intensity,77075.44,24120.00,1.17e+005,21934.35,28.46
Transparency,0.13,0.04,0.49,0.05,42.88
Volume (ABD),1117.71,69.42,2542.33,448.35,40.11
Width,12.24,3.91,16.23,2.34,19.12

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,0,0.00,0.00,0.00,0.00
6-7um,1,0.55,0.05,50,0.01
7-8um,5,2.73,0.37,252,0.06
8-9um,1,0.55,0.09,50,0.01
0-5um,0,0.00,0.00,0.00,0.00
5-10um,9,4.92,0.81,454,0.12
10-15um,92,50.27,39.74,4636,6.04
15-20um,81,44.26,59.44,4082,9.03
20-25um,0,0.00,0.00,0.00,0.00
25-30um,0,0.00,0.00,0.00,0.00
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,2,1.09,0.30,101,0.05
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

