List File,10VII_05.lst
Start Time,2017-02-18  16:12:13
Sampling Time,45 sec

Count,34
Particles / ml,1751

Efficiency,8.6%
PPUI,1.00

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),110.47,19.60,298.29,66.19,59.92
Aspect Ratio,0.79,0.57,0.96,0.10,12.41
Ch1 Peak,0.00,0.00,0.00,0.00,0.00
Circle Fit,0.72,0.21,0.92,0.15,20.41
Circularity (Hu),0.91,0.62,1.00,0.09,10.06
Compactness,1.90,1.09,8.02,1.32,69.37
Diameter (ABD),11.37,5.00,19.49,3.43,30.16
Diameter (ESD),13.12,6.90,28.14,4.17,31.82
Elongation,3.54,1.00,23.14,4.28,120.92
Geodesic Aspect Ratio,0.52,0.04,1.00,0.33,62.24
Geodesic Length,21.44,7.38,96.07,15.67,73.09
Geodesic Thickness,8.23,2.44,16.18,3.17,38.46
Image Height,38.47,25.00,73.00,8.88,23.07
Image Width,37.59,26.00,53.00,6.47,17.21
Intensity,141.14,89.73,182.75,27.11,19.21
Length,14.95,7.95,34.39,4.94,33.02
Perimeter,59.35,29.54,200.43,29.56,49.80
Roughness,1.28,1.05,2.46,0.27,21.23
Sigma Intensity,36.29,10.31,60.72,12.46,34.32
Sum Intensity,75970.59,17676.00,2.19e+005,48018.46,63.21
Transparency,0.13,0.04,0.36,0.08,57.27
Volume (ABD),981.56,65.29,3875.37,894.75,91.16
Width,10.96,5.34,20.43,3.37,30.78

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,0,0.00,0.00,0.00,0.00
6-7um,2,5.88,0.65,103,0.02
7-8um,1,2.94,0.38,52,0.01
8-9um,1,2.94,0.68,52,0.02
0-5um,0,0.00,0.00,0.00,0.00
5-10um,6,17.65,3.21,309,0.09
10-15um,21,61.76,39.70,1082,1.10
15-20um,6,17.65,35.42,309,0.98
20-25um,0,0.00,0.00,0.00,0.00
25-30um,1,2.94,21.67,52,0.60
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,2,5.88,1.50,103,0.04
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

