List File,20v-2-2.lst
Start Time,2017-06-10  20:41:19
Sampling Time,49 sec

Count,513
Particles / ml,24194

Efficiency,8.6%
PPUI,1.68

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),116.25,31.92,375.70,28.12,24.19
Aspect Ratio,0.78,0.33,1.00,0.12,14.78
Ch1 Peak,0.00,0.00,0.00,0.00,0.00
Circle Fit,0.69,0.23,0.92,0.09,13.52
Circularity (Hu),0.91,0.54,1.00,0.05,5.71
Compactness,1.80,1.05,4.30,0.49,27.14
Diameter (ABD),12.08,6.38,21.87,1.46,12.07
Diameter (ESD),13.93,7.47,27.92,1.74,12.52
Elongation,3.29,1.00,11.42,1.69,51.39
Geodesic Aspect Ratio,0.40,0.09,1.00,0.23,58.40
Geodesic Length,22.86,7.86,58.49,6.85,29.95
Geodesic Thickness,7.82,3.02,14.23,2.05,26.19
Image Height,39.42,27.00,69.00,4.21,10.68
Image Width,39.45,20.00,65.00,4.44,11.26
Intensity,131.41,81.88,185.05,15.60,11.87
Length,15.87,7.71,34.69,2.00,12.59
Perimeter,61.36,31.42,133.36,11.19,18.23
Roughness,1.27,1.04,1.87,0.14,11.37
Sigma Intensity,43.30,21.11,57.55,7.01,16.20
Sum Intensity,73257.26,24155.00,2.27e+005,19993.99,27.29
Transparency,0.13,0.04,0.34,0.04,26.84
Volume (ABD),963.08,135.69,5478.07,367.58,38.17
Width,11.76,3.04,18.08,1.99,16.93

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,0,0.00,0.00,0.00,0.00
6-7um,0,0.00,0.00,0.00,0.00
7-8um,1,0.19,0.03,47,0.01
8-9um,2,0.39,0.09,94,0.03
0-5um,0,0.00,0.00,0.00,0.00
5-10um,10,1.95,0.54,472,0.19
10-15um,367,71.54,61.47,17309,22
15-20um,133,25.93,36.48,6273,13
20-25um,0,0.00,0.00,0.00,0.00
25-30um,1,0.19,1.50,47,0.54
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,7,1.36,0.42,330,0.15
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

