x,q2.5,q97.5,mean
0,-0.06277813933905381,0.24347272790779848,0.12603593595956297
1,0.00755512992340825,0.27267872142518534,0.16642063521053405
2,0.07863252284315807,0.3020099044255894,0.2093907464507938
3,0.15390477074389683,0.33740633943459614,0.25496687987851163
4,0.22207772020034972,0.3734832688431173,0.30314432125346596
5,0.2909552076470187,0.414106556564087,0.3538872545603239
6,0.35869338119450933,0.45833507750975533,0.40712198888939655
7,0.41652561624764384,0.5124547231951777,0.46272903237129376
8,0.46981911199778026,0.5739254820660076,0.5205338320387796
9,0.5196533219452508,0.6407407295572567,0.5802959709260178
10,0.5712041925831661,0.7105074270366829,0.6416965820151547
11,0.6247467752639996,0.7863619805547704,0.7043237021858235
12,0.6808233554377638,0.8555449344277624,0.7676552474059744
13,0.736229046786917,0.9273462170172617,0.8310392422083982
14,0.7932077530923598,0.999830378471049,0.8936708810915065
15,0.8489107770405391,1.0670070885443597,0.9545659357914879
16,0.9007112997213429,1.1293470946942568,1.0125299491626563
17,0.9485222291417745,1.1867027687720961,1.0661225722572176
18,0.9901828541059801,1.2389371240650917,1.1136163044882341
19,1.0237778010848995,1.282587785579508,1.1529487856222291
20,1.0444978235019702,1.3143895177451768,1.1816676606354792
21,1.0509414961641939,1.3372692938154709,1.1968668917171825
22,1.0470369730536602,1.3358482299162626,1.195113223084571
23,1.0265324846283603,1.3101477734946658,1.1723613105413568
24,0.9799267654540538,1.259116822346767,1.1238558051317458
25,0.9130281474686435,1.173140508688224,1.0440184245346777
26,0.7988778912991756,1.0435576627299017,0.9263177520892572
27,0.6066734151771975,0.9215952459703863,0.7631191658958387
28,0.28999458247512977,0.7994653142107666,0.5455119128146171
29,-0.17067200566819654,0.6624123401198486,0.26310989694076453
30,-0.7876428063901305,0.5292947355442164,-0.09617775927466043
31,-1.6160978108172575,0.3672514920987059,-0.5464109104786045
32,-2.6492412244919574,0.16861375116464516,-1.1039225443014424
33,-3.9854198306609385,-0.05334666689492509,-1.7876688763481579
34,-5.662362497812833,-0.3289937888689641,-2.6196322528187888
35,-7.736700784680179,-0.6615365942821647,-3.625284751212082
36,-10.333825219964229,-1.052497673448796,-4.83412154315155
37,-13.55611697003598,-1.471804188068841,-6.280274431084613
38,-17.47101992417148,-1.8991670239482712,-8.003217518241145
