isolate.code,time,lat,lon,sst
89,2005-01-01T00:00:00Z,28.625,-67.375,22.399999618530273
89,2005-01-02T00:00:00Z,28.625,-67.375,22.459999084472656
89,2005-01-03T00:00:00Z,28.625,-67.375,22.35999870300293
89,2005-01-04T00:00:00Z,28.625,-67.375,22.19999885559082
89,2005-01-05T00:00:00Z,28.625,-67.375,22.100000381469727
89,2005-01-06T00:00:00Z,28.625,-67.375,22.389999389648438
89,2005-01-07T00:00:00Z,28.625,-67.375,22.600000381469727
89,2005-01-08T00:00:00Z,28.625,-67.375,22.369998931884766
89,2005-01-09T00:00:00Z,28.625,-67.375,22.119998931884766
89,2005-01-10T00:00:00Z,28.625,-67.375,22.239999771118164
89,2005-01-11T00:00:00Z,28.625,-67.375,22.40999984741211
89,2005-01-12T00:00:00Z,28.625,-67.375,22.40999984741211
89,2005-01-13T00:00:00Z,28.625,-67.375,22.6299991607666
89,2005-01-14T00:00:00Z,28.625,-67.375,22.389999389648438
89,2005-01-15T00:00:00Z,28.625,-67.375,22.279998779296875
89,2005-01-16T00:00:00Z,28.625,-67.375,21.989999771118164
89,2005-01-17T00:00:00Z,28.625,-67.375,21.34000015258789
89,2005-01-18T00:00:00Z,28.625,-67.375,21.78999900817871
89,2005-01-19T00:00:00Z,28.625,-67.375,22.020000457763672
89,2005-01-20T00:00:00Z,28.625,-67.375,21.75
89,2005-01-21T00:00:00Z,28.625,-67.375,20.979999542236328
89,2005-01-22T00:00:00Z,28.625,-67.375,21.65999984741211
89,2005-01-23T00:00:00Z,28.625,-67.375,22.3799991607666
89,2005-01-24T00:00:00Z,28.625,-67.375,22.549999237060547
89,2005-01-25T00:00:00Z,28.625,-67.375,21.869998931884766
89,2005-01-26T00:00:00Z,28.625,-67.375,21.420000076293945
89,2005-01-27T00:00:00Z,28.625,-67.375,21.779998779296875
89,2005-01-28T00:00:00Z,28.625,-67.375,21.65999984741211
89,2005-01-29T00:00:00Z,28.625,-67.375,21.489999771118164
89,2005-01-30T00:00:00Z,28.625,-67.375,21.31999969482422
89,2005-01-31T00:00:00Z,28.625,-67.375,21.850000381469727
89,2005-02-01T00:00:00Z,28.625,-67.375,21.8799991607666
89,2005-02-02T00:00:00Z,28.625,-67.375,21.579999923706055
89,2005-02-03T00:00:00Z,28.625,-67.375,21.119998931884766
89,2005-02-04T00:00:00Z,28.625,-67.375,20.93000030517578
89,2005-02-05T00:00:00Z,28.625,-67.375,21.06999969482422
89,2005-02-06T00:00:00Z,28.625,-67.375,21.31999969482422
89,2005-02-07T00:00:00Z,28.625,-67.375,21.079999923706055
89,2005-02-08T00:00:00Z,28.625,-67.375,21.34000015258789
89,2005-02-09T00:00:00Z,28.625,-67.375,21.420000076293945
89,2005-02-10T00:00:00Z,28.625,-67.375,21.270000457763672
89,2005-02-11T00:00:00Z,28.625,-67.375,21.829999923706055
89,2005-02-12T00:00:00Z,28.625,-67.375,21.19999885559082
89,2005-02-13T00:00:00Z,28.625,-67.375,20.889999389648438
89,2005-02-14T00:00:00Z,28.625,-67.375,21.09000015258789
89,2005-02-15T00:00:00Z,28.625,-67.375,21.15999984741211
89,2005-02-16T00:00:00Z,28.625,-67.375,21.049999237060547
89,2005-02-17T00:00:00Z,28.625,-67.375,20.869998931884766
89,2005-02-18T00:00:00Z,28.625,-67.375,20.809999465942383
89,2005-02-19T00:00:00Z,28.625,-67.375,20.779998779296875
89,2005-02-20T00:00:00Z,28.625,-67.375,20.739999771118164
89,2005-02-21T00:00:00Z,28.625,-67.375,20.799999237060547
89,2005-02-22T00:00:00Z,28.625,-67.375,21
89,2005-02-23T00:00:00Z,28.625,-67.375,20.60999870300293
89,2005-02-24T00:00:00Z,28.625,-67.375,20.689998626708984
89,2005-02-25T00:00:00Z,28.625,-67.375,20.829999923706055
89,2005-02-26T00:00:00Z,28.625,-67.375,20.8799991607666
89,2005-02-27T00:00:00Z,28.625,-67.375,20.969999313354492
89,2005-02-28T00:00:00Z,28.625,-67.375,20.619998931884766
89,2005-03-01T00:00:00Z,28.625,-67.375,20.510000228881836
89,2005-03-02T00:00:00Z,28.625,-67.375,20.850000381469727
89,2005-03-03T00:00:00Z,28.625,-67.375,20.760000228881836
89,2005-03-04T00:00:00Z,28.625,-67.375,20.309999465942383
89,2005-03-05T00:00:00Z,28.625,-67.375,20.729999542236328
89,2005-03-06T00:00:00Z,28.625,-67.375,21.06999969482422
89,2005-03-07T00:00:00Z,28.625,-67.375,20.75
89,2005-03-08T00:00:00Z,28.625,-67.375,20.459999084472656
89,2005-03-09T00:00:00Z,28.625,-67.375,20.469999313354492
89,2005-03-10T00:00:00Z,28.625,-67.375,20.670000076293945
89,2005-03-11T00:00:00Z,28.625,-67.375,20.43000030517578
89,2005-03-12T00:00:00Z,28.625,-67.375,20.5
89,2005-03-13T00:00:00Z,28.625,-67.375,20.28999900817871
89,2005-03-14T00:00:00Z,28.625,-67.375,20.600000381469727
89,2005-03-15T00:00:00Z,28.625,-67.375,20.44999885559082
89,2005-03-16T00:00:00Z,28.625,-67.375,20.579999923706055
89,2005-03-17T00:00:00Z,28.625,-67.375,20.649999618530273
89,2005-03-18T00:00:00Z,28.625,-67.375,20.579999923706055
89,2005-03-19T00:00:00Z,28.625,-67.375,20.920000076293945
89,2005-03-20T00:00:00Z,28.625,-67.375,21.559999465942383
89,2005-03-21T00:00:00Z,28.625,-67.375,21.719999313354492
89,2005-03-22T00:00:00Z,28.625,-67.375,21.989999771118164
