x,q2.5,q97.5,mean
0,0.03762139384446192,0.14736358533175167,0.08989948067598766
0.01,0.03795208672784581,0.14756575340229341,0.09016591379271584
0.02,0.03824841174330036,0.1477681781815961,0.09043265933924244
0.03,0.038545083212423115,0.14797085995337897,0.09069971755110498
0.04,0.03884210136425072,0.1481737990015839,0.09096708866387743
0.05,0.03913946642779898,0.1483769956103744,0.09123477291316992
0.06,0.039437178632062427,0.14858045006413656,0.09150277053462834
0.07,0.039735238206013976,0.14878416264747826,0.09177108176393421
0.08,0.040033645378604606,0.1489881336452294,0.0920397068368043
0.09,0.04033240037876279,0.14919236334244207,0.09230864598899034
0.1,0.0406315034353944,0.14939685202438988,0.0925778994562787
0.11,0.040930954777382,0.1496015999765687,0.09284746747449014
0.12,0.04123075463358485,0.1498066074846958,0.09311735027947951
0.13,0.04153090323283818,0.1500118748347105,0.09338754810713544
0.14,0.041831400803952826,0.15021740231277364,0.09365806119337998
0.15,0.04213224757571531,0.1504231902052679,0.09392888977416843
0.16,0.04243344377688678,0.15062923879879725,0.09420003408548894
0.17,0.04273498963620329,0.15083554838018726,0.09447149436336223
0.18,0.043037809712825496,0.15104211923648514,0.09474327084384135
0.19,0.043341472684848385,0.15124895165495933,0.09501536376301126
0.2,0.04364548584518832,0.1514560459230996,0.09528777335698863
0.21,0.04394984942045706,0.15166340232861733,0.0955604998619215
0.22,0.04425456363723655,0.15187102115944456,0.09583354351398894
0.23,0.044559628722078484,0.1520789027037349,0.09610690454940081
0.24,0.04486504490150416,0.1522870472498629,0.09638058320439742
0.25,0.0451708124020037,0.1524954550864243,0.09665457971524923
0.26,0.0454769314500361,0.15270412650223572,0.0969288943182565
0.27,0.045783402272028415,0.1529130617863344,0.09720352724974908
0.28,0.04609022509437574,0.15312226122797898,0.097478478746086
0.29,0.04639740014344052,0.15333172511664842,0.0977537490436552
0.3,0.04670492764555233,0.15354145374204262,0.09802933837887326
0.31,0.04701280782700744,0.15375144739408184,0.09830524698818496
0.32,0.047321040914068364,0.15396170636290743,0.09858147510806313
0.33,0.04762962713296365,0.15417223093888066,0.09885802297500823
0.34,0.04796194233079331,0.15438302141258356,0.0991348908255481
0.35000000000000003,0.04831304189841791,0.15459407807481843,0.09941207889623757
0.36,0.04866449000562007,0.15480540121660796,0.0996895874236582
0.37,0.049016286821353915,0.15501699112919476,0.09996741664441798
0.38,0.049368432514473745,0.1552288481040419,0.10024556679515095
0.39,0.049720927253733734,0.1554409724328323,0.10052403811251688
0.4,0.05007377120778766,0.1556533644074691,0.10080283083320105
0.41000000000000003,0.05042696454518837,0.155866024320075,0.10108194519391382
0.42,0.05078050743438742,0.15607895246299283,0.10136138143139041
0.43,0.051134400043734624,0.1562921491287851,0.10164113978239046
0.44,0.05148864254147769,0.15650561461023396,0.10192122048369781
0.45,0.05184323509576189,0.15671934920034117,0.10220162377212011
0.46,0.05215163287374345,0.15693335319232798,0.10248234988448858
0.47000000000000003,0.05245307926218632,0.15714762687963524,0.10276339905765752
0.48,0.05275486894249739,0.15736217055592283,0.10304477152850419
0.49,0.05305700213720399,0.15757698451507018,0.10332646753392837
0.5,0.05335947906881071,0.15779206905117585,0.10360848731085201
0.51,0.05366229995979872,0.15800742445855745,0.103890831096219
0.52,0.053965465032625726,0.15822305103175152,0.10417349912699472
0.53,0.05426897450972527,0.1584389490655139,0.10445649164016584
0.54,0.05457282861350669,0.15865511885481873,0.10473980887273986
0.55,0.0548770275663545,0.15887156069485944,0.10502345106174489
0.56,0.055181571590628135,0.15908827488104763,0.10530741844422921
0.5700000000000001,0.055486460908661724,0.159305261709014,0.10559171125726105
0.58,0.05579169574276342,0.15952252147460724,0.10587632973792818
0.59,0.05609727631521525,0.15974005447389472,0.10616127412333763
0.6,0.05640374203367808,0.15995786100316206,0.10644654465061526
0.61,0.05671059271896651,0.16017594135891314,0.10673214155690554
0.62,0.05701778957076681,0.1603942958378699,0.10701806507937112
0.63,0.05732533281018521,0.1606129247369722,0.10730431545519259
0.64,0.057633222658298726,0.16083182835337795,0.10759089292156798
0.65,0.0579414593361552,0.1610510069844629,0.10787779771571261
0.66,0.05825004306477251,0.16127046092782057,0.10816503007485861
0.67,0.05855897406513842,0.16149019048126181,0.10845259023625467
0.68,0.05886839748081218,0.1617101959428155,0.10874047843716562
0.6900000000000001,0.05918270704532839,0.16193047761072754,0.10902869491487216
0.7000000000000001,0.05953681724211379,0.1621510357834613,0.10931723990667044
0.71,0.059891577093008866,0.16237187075969745,0.10960611364987179
0.72,0.060246684305035096,0.16259893030565492,0.10989531638180232
0.73,0.06060213904188338,0.1628502419516194,0.11018484833980256
0.74,0.06095794146713539,0.16310184026530508,0.11047470976122721
0.75,0.061314091744263235,0.16335372548808771,0.11076490088344469
0.76,0.061670590036628795,0.16360589786142277,0.11105542194383683
0.77,0.06202743650748369,0.1638583576268449,0.11134627317979852
0.78,0.06238463131996852,0.16411110502596776,0.11163745482873735
0.79,0.06274217463711254,0.16436414030048382,0.11192896712807329
0.8,0.06310006662183337,0.1646174636921641,0.11222081031523827
0.81,0.06345830743693642,0.1648710754428578,0.11251298462767588
0.8200000000000001,0.0638168972451147,0.1651249757944924,0.11280549030284101
0.8300000000000001,0.06417583620894804,0.16536517736930406,0.11309832757819951
0.84,0.06453512449090304,0.16559041427589105,0.11339149669122778
0.85,0.06489476225333235,0.16581593152660692,0.11368499787941246
0.86,0.06525474965847458,0.16604172941906442,0.11397883138025004
0.87,0.0656150868684534,0.16626780825108206,0.11427299743124654
0.88,0.06597577404527774,0.16649416832068384,0.11456749626991715
0.89,0.06633681135084059,0.16672080992609992,0.11486232813378575
0.9,0.0666981989469195,0.1669477333657653,0.11515749326038474
0.91,0.06705993699517528,0.16717493893832064,0.11545299188725455
0.92,0.06742202565715223,0.1674024269426117,0.11574882425194333
