curve.id.list,topt.list,maxgrowth.list,z.list,w.list,a.list,b.list,rsqr.list,s.list,n.list
1,24.61215596538881,0.06542029051772022,14.589202725648706,35.08426750344624,0.008988794522223745,0.09670253238218694,0.9986240202795978,0.0012000759934691395,9
2,24.714773048924915,0.06648104611527775,14.786986621150524,34.614966698325816,0.008620633438786085,0.09879883869981675,0.9989166020478806,0.0010612992432768263,9
3,24.757909109481343,0.06530819113360736,14.839673921861914,34.50897889681527,0.008300583709707302,0.09951948119164697,0.9980790658959459,0.0010713545567627835,9
4,24.73329580253899,0.06354881742161102,14.672901281385753,34.85249357864389,0.008158765203778376,0.09938488213013275,0.9976435824013895,0.0012034545254830792,9
5,24.590162776804014,0.0652607805588402,14.573635075499084,35.00522570232329,0.008875629119586415,0.09726875899555862,0.9988970798623309,0.001089355761810267,9
6,24.558310009574775,0.06508423413968342,15.009525470652394,34.13558314907385,0.00909529630960937,0.09541955397594035,0.9969411095996057,0.0013378697076712918,9
7,24.324460110606935,0.06410126231956548,15.332869900437979,33.506790903236805,0.010084240921448715,0.0900014730380201,0.9957935739772138,0.0015396852913074374,9
8,24.44009672564359,0.06490805565592578,15.5657787330881,33.0693925827259,0.009817667757583963,0.0911839570265878,0.9992181496603177,0.0011082762039886353,9
9,24.458351050159234,0.06532166018570283,15.439126787919532,33.34084686342389,0.009780240388110097,0.09180019223570303,0.9993872061748885,0.001068403025777262,9
10,24.503196036635384,0.06523614219876939,15.407597630650677,33.406524367409034,0.009568925441848284,0.09269053504796794,0.9990351659623902,0.0010491412787956172,9
11,24.658203003623612,0.06667526670328211,15.143336857209176,33.91765558247543,0.008998615884342953,0.096551462976966,0.9996712525728307,0.0010244207321530468,9
12,24.588654276991317,0.06599506808934773,14.893399964296176,34.393783395114,0.009102810907448454,0.09612150569947424,0.9987452386892136,0.0011260294572028285,9
13,24.484802988962464,0.06456518932852728,15.308608047806544,33.60991067568107,0.009529874304663085,0.09260008451059872,0.9997181733912044,0.00100771700297911,9
14,24.49062144894298,0.06525168149122693,15.473805370344675,33.27670663356646,0.009650367948599298,0.09223749364810407,0.9980692168848021,0.0010604813202063884,9
15,24.551557328815143,0.06507602245908285,15.061583216335189,34.14685030672511,0.009314317225435664,0.09423219430194614,0.9974668262294679,0.0012022702134957299,9
16,24.599044045998696,0.06521432364123834,14.997273817041354,34.29446785615313,0.009147371640868669,0.09514363634346326,0.9954064532316841,0.0016272199769441287,9
17,24.360045876598914,0.0655187311381414,15.46286075975532,33.327085672165325,0.010321876599774118,0.08964098987279089,0.9991559310576607,0.0011512727530439606,9
18,24.593556148411317,0.06526048107100957,15.227379445519968,33.82984265979154,0.009230777337562151,0.09441515647936669,0.9928783059726304,0.002142496373409461,9
19,24.485857087003872,0.06597016473365311,15.287798095903883,33.63966467164221,0.009711023551210094,0.09275823067123425,0.9991383273308995,0.0010871804526989784,9
20,24.58412436864322,0.06744231976210877,15.397029574000412,33.40872202832317,0.009495486495607632,0.09439751376112468,0.9985805737368413,0.0010969184517033918,9
21,24.683142446580227,0.06458949402484139,15.077271453888175,34.110075373897025,0.008686848700685283,0.09673939261035328,0.9988233591147386,0.001103577116075384,9
22,24.624840106564577,0.06614128973157099,14.568049147334984,35.103119729930796,0.008991823405425241,0.09719614854157822,0.9988802658833112,0.0012085081925922428,9
23,24.470409763702534,0.06537212117937959,15.307085887618447,33.59246893173582,0.009683268265530823,0.09247890655094453,0.9995818244877104,0.0010135916874482852,9
24,24.4721638821732,0.06569385935257126,15.372037673503458,33.52841177663487,0.0098473429099008,0.09181396908603029,0.9973905650362224,0.0012480199643992009,9
25,24.634416843164136,0.06580053951697536,14.793363152357548,34.63057667907412,0.008916366307683877,0.09697192660113536,0.9985879076538978,0.0011787118146058013,9
26,24.596009965741523,0.0644642265363813,14.890808918599562,34.44172204388876,0.008929496892308096,0.0959062011115216,0.9985963926892139,0.0010650320711132486,9
27,24.321368300568025,0.06561665944878063,15.465152222914602,33.27985388826566,0.010447205232750908,0.0892443547926297,0.9972092928764792,0.0012882287346427596,9
28,24.474240808018365,0.06605711301150882,15.564291757179735,33.080618045650034,0.009851806839631584,0.09175380350963545,0.999732807177578,0.0010707323466074606,9
29,24.483201422635542,0.06404226424616924,15.426284922950286,33.3374404947837,0.009443103465659713,0.09247721200685971,0.9986469421313274,0.001093205811577358,9
30,24.59492277788484,0.06600268156054559,15.325058369571668,33.57264410142764,0.009258348599106228,0.09465157852624426,0.9993784513314544,0.0010088211242946575,9
31,24.7069006784122,0.06587977005623562,14.915615077640654,34.35270363106366,0.008599854808998811,0.09831487153626388,0.9990182209475528,0.0011360706258291102,9
32,24.36698796778708,0.0649551199720715,15.498972407611626,33.248861014543195,0.010202462107167047,0.08970791744583424,0.9994842230418279,0.0010238211182675167,9
33,24.353321794419028,0.06592277594098023,15.457634362787505,33.30369933522272,0.010357677676851496,0.0897934990630029,0.9987186475827982,0.0011021827270547638,9
34,24.496758502832563,0.06450890255181002,15.056831156602968,34.12808594779911,0.009427597590792609,0.09342044408451979,0.9992279181613228,0.0010310752577984343,9
35,24.594077502590864,0.06551210369089933,14.801254988335609,34.62282827474942,0.009065397065408829,0.09609766841737838,0.9994549645259316,0.0010490293259335852,9
36,24.59912142480341,0.0662833093101572,15.333272668005044,33.54317639826322,0.009264011668278102,0.0947989190353265,0.9994411310416146,0.0010399798007215643,9
37,24.774544430191337,0.06663042945490398,14.483405741331302,35.25820889223415,0.008387272864385483,0.10047146205354372,0.9986892895764251,0.0010488093168407797,9
38,24.843452447889348,0.06599008617409863,13.96174485848126,36.34359028274129,0.00801237140496171,0.1027475748414118,0.9968033620876403,0.001458623050331564,9
39,24.501338315471262,0.06479774545858324,15.322688674143512,33.53217878051713,0.009412172793453823,0.09328146068562454,0.9991733544885274,0.001006751923644505,9
40,24.712954740055935,0.0651707953078949,15.115318154233224,33.997204588520816,0.008598997667880238,0.0974892628268216,0.9988656114228295,0.0010957893693305282,9
41,24.40527374892675,0.0643636621280823,15.59208904348702,32.982714061995544,0.009842245444485767,0.09072517615639263,0.9986463149627038,0.0010416809363255346,9
42,24.523286778072624,0.06510060214540479,14.951532053672933,34.304648132949914,0.00931392590126507,0.0945035301960107,0.9993887886268217,0.0010960083181361213,9
43,24.454869465114186,0.06564573001317564,15.408433628031577,33.397918745485875,0.009836946387220118,0.09182338024708725,0.998505244648814,0.0011955458079037327,9
44,24.498532066118024,0.06586452568284062,15.290118142076466,33.589579026312975,0.009564946832019664,0.09335492546996019,0.99905932054546,0.0011365227399966478,9
45,24.507676605308774,0.06546767507115671,15.487448064574282,33.19354019819849,0.009525000119749391,0.09293985082675933,0.9970342005219264,0.001330535498743157,9
46,24.619422116574434,0.0644417316593631,14.465393761402463,35.27564715583259,0.008712717552469251,0.09762967104964383,0.9996007071088491,0.0010918366308292453,9
47,24.609497958063166,0.06588016042412262,14.974226578558842,34.31518742601566,0.009147580999791198,0.09562239147252699,0.9988935416403791,0.0010867126144626436,9
48,24.375160038883386,0.06484433099192126,15.574793385633706,33.03343354736689,0.010069478609101781,0.0901083601942026,0.9987347606064839,0.001205399285536813,9
49,24.65759328010891,0.0659893675572924,14.977681527364766,34.26807071189689,0.008889876786842403,0.09688798817390856,0.99936063742702,0.0011043908035392345,9
50,24.437102150794576,0.06530672816751709,15.371701334488385,33.44041981149468,0.00980447266804675,0.09184157750085106,0.9993776652688539,0.001069891382924161,9
51,24.541286157541748,0.06417729696641297,14.932721507708571,34.37039151915552,0.009148640833742616,0.09465286721021533,0.9992290354105577,0.0010461723913360698,9
52,24.592827644106393,0.06608553201916681,14.981887981179696,34.196900392134914,0.009089032058862353,0.0961095470537971,0.998849781301077,0.0010238478355249156,9
53,24.493626477546808,0.06561500164533532,15.474749205952575,33.22684845426545,0.00960221581135569,0.09271590576947165,0.997622668880723,0.00126979041726897,9
54,24.638417941697117,0.06557832130183747,15.217890085226992,33.81529884271033,0.00902780950862909,0.09556796833811647,0.9957416859076546,0.0016217794717794374,9
55,24.568180160708955,0.0654647001383504,15.166274707358319,33.86095837064796,0.009208722902557517,0.09484160921204474,0.998865146293213,0.0010730340147435803,9
56,24.385258084541746,0.06528301155142903,15.571529233331718,33.080590132636104,0.01016275790922452,0.08997235294182035,0.999209786528435,0.0010389449380636786,9
57,24.838576023747493,0.0665680917415817,14.746464429683115,34.70477758347545,0.008124659771857825,0.10130202536076548,0.9992067390340533,0.0010032136109668513,9
58,24.78294785906903,0.06463781867509275,14.279618842947732,35.7257964562362,0.00815921176835004,0.1006298013027564,0.997010262265828,0.001361295366226982,9
59,24.280021111334182,0.06623823412324988,15.461903991297394,33.27080525162976,0.010710938761209928,0.08862707025613732,0.9975759471294531,0.0012519091388874977,9
60,24.546796618580107,0.06441737704777163,15.417971991305912,33.398952016949146,0.00928438108635345,0.09337489878438048,0.9997586836052677,0.0010635707069020699,9
61,24.154045758667678,0.06352876724885756,15.629537350316399,33.016310380600366,0.011038294733637311,0.08529645498123253,0.9960704593540554,0.0014703015414431636,9
62,24.84316010577698,0.0659159827658954,14.659096432128406,34.916786542287106,0.008068337193835264,0.10129025539325516,0.9982879427263758,0.0010994790592138866,9
63,24.612516829097544,0.06684610823706351,15.333222140899112,33.47820494822617,0.009173473445164036,0.09561145171847188,0.9968104235647613,0.0014860793733651964,9
64,24.53490332167489,0.06475645693899953,14.976002027536413,34.26404101527714,0.009238119781388086,0.0945699679212369,0.9989785559346493,0.001093700343434725,9
65,24.491615845880133,0.06468738657081403,15.06090236979417,34.11999406753703,0.00947566272157301,0.09331863689311146,0.9966807960071468,0.001391252088298442,9
66,24.368533070613573,0.06427086933591622,15.255473414628778,33.735665113379476,0.010014889746044644,0.090451914870739,0.9994672802238421,0.0010136644776983538,9
67,24.13948892896402,0.0650092818719207,15.68454102998677,32.863339125821525,0.011304453973038813,0.08520878923316907,0.9989338212248261,0.0010153511759785634,9
68,24.364093090648968,0.06429000484067118,15.656133365645596,32.87972824352185,0.010077121682340253,0.08957559706213487,0.9972268741309025,0.0012727741689289025,9
69,24.579263700186246,0.06631307818829156,15.174946357766023,33.884520923754764,0.009345940597472341,0.09470501532825557,0.9992432691716733,0.0010713096262394623,9
70,24.518751314046757,0.06512547812082932,14.979536630024397,34.24042439933447,0.009335519761233993,0.09438577365102066,0.9994607267865292,0.0010031183744865948,9
71,24.542048733450702,0.0660984776991028,15.331762134675612,33.54255497854792,0.009474874749170114,0.09377571712771923,0.9984531987635058,0.0010539153333354037,9
72,24.233742655651838,0.06534496957869196,15.487332259494153,33.16927431453501,0.01070074580291667,0.08811173699584333,0.9966110030189546,0.0014496315280753684,9
73,24.462406192172455,0.06552688539697456,15.086427331236214,34.02264390057954,0.009654979288961528,0.09308463910528024,0.9991736291944934,0.0011724911223199648,9
74,24.593111060942427,0.0650804238767372,14.944718845412762,34.354157449966415,0.009068184504662628,0.0955524089410972,0.9995614614065739,0.0010180639352769954,9
75,24.566149656808186,0.06470834806948754,14.52997010834147,35.214566759066194,0.009087504937099627,0.0958997240399586,0.9989035542604873,0.0010924545835928456,9
76,24.61172305902997,0.06548311103439575,15.032749425855476,34.14916078286016,0.009023045292500476,0.0958873314698729,0.9970400575742189,0.0013372258425342007,9
77,24.56004649607798,0.0654777016407255,15.077630462820064,34.05909464281733,0.009253262859748024,0.09478278632864787,0.9997372347907011,0.0010602761719241973,9
78,24.87048466024025,0.0662821058912733,14.563605130717686,35.14952082996785,0.008050512015768355,0.10171408997943324,0.9961853540551578,0.0015205779419997286,9
79,24.584340692591496,0.064805731038818,15.060041199577462,34.13227869814886,0.0091098415980392,0.0949878446534432,0.9982480616282752,0.0010956242060095988,9
80,24.69068668272334,0.06609616890593889,15.380985012233058,33.440420851085506,0.008842581321490153,0.0964988510388385,0.999748801372521,0.0010125415658010647,9
81,24.219137777331916,0.06479367104536181,15.618362040423127,32.97794509329854,0.010848518236112466,0.08690384459432918,0.998888820131818,0.0010316977516233844,9
82,24.593873511286024,0.06700941943108561,15.253400245635744,33.688590761970794,0.009335567812960466,0.09508202479571869,0.9987227601458873,0.0012212514668397205,9
83,24.72730339499273,0.06688483950165697,15.03875908800413,34.15986474791387,0.00875331762194677,0.09794062301859645,0.9993273850625825,0.0010716884835389718,9
84,24.572967755231947,0.0643923780474853,15.19029217105796,33.89677978284905,0.009173698700361917,0.094193921303647,0.9980657853313192,0.001054497750840407,9
85,24.614867478807966,0.0634545472788436,14.794637728649032,34.64122297783306,0.00870068055294278,0.09647516735471759,0.9987264304299901,0.001093943302886001,9
86,24.56286584713246,0.06592368495087837,15.201483517142293,33.7859786320088,0.009297414648208777,0.09468023368592857,0.9991218377925369,0.001037567781104656,9
87,24.428782027334865,0.0659048923643769,15.72088536701287,32.79200625624389,0.010127645467362709,0.09023459616196415,0.9980604298775658,0.001229389226779889,9
88,24.606101218529613,0.06663916825714893,15.337623355109775,33.53125468063158,0.009273613625101878,0.094970376455657,0.998029553033918,0.0010967767389210737,9
89,24.795160271768243,0.06569478105684047,14.360997804463057,35.507220750327185,0.008171785207097378,0.10115226762433736,0.999178477624414,0.0010030320902145887,9
90,24.626074423141887,0.06739974951411967,15.20568029986571,33.786213456156595,0.009239878841209163,0.09581647400255539,0.9986161126023889,0.001125311618931449,9
91,24.658287628859043,0.0666479422383965,14.811606705940262,34.6002194580257,0.008945018720293981,0.09732306178132596,0.9989200139049014,0.0010888294887053923,9
92,24.339456574707796,0.06524439521504036,15.731618716468338,32.7261645681021,0.010361017160756143,0.08891175903186181,0.9982359005849104,0.0011207854368006222,9
93,24.445612320334718,0.06510646160047186,15.357243568112114,33.49793430168739,0.009777533143020052,0.09182421233773327,0.999425101000275,0.0010182490534364542,9
94,24.436859412767074,0.0634102015821161,15.16474397834888,33.86841871191451,0.009481937608437806,0.09234499165410986,0.9985139793124778,0.0010089507815832356,9
95,24.612986376732653,0.06456780384548277,15.030831375103912,34.17882363600931,0.008928699996164914,0.09571756134471951,0.999072398812786,0.0010547607529583078,9
96,24.551308011810367,0.0667265022050911,15.330531986153925,33.56213280433033,0.009555845851271321,0.09379844910481298,0.998672545413547,0.0010399547052654197,9
97,24.544225487369463,0.0648637532664845,14.949611526925018,34.30780823940764,0.009196554405626445,0.09487589236506451,0.999314442849738,0.0010180856197798997,9
98,24.48281963430604,0.06587702524501726,15.379674440543154,33.40396212725859,0.009649546347173257,0.09285553435168904,0.9990953248353807,0.0010005669537035155,9
99,24.575231410977416,0.06722214743533751,15.53109730595623,33.188009379191485,0.009620229467133434,0.0934520649847543,0.9986044884836525,0.0012461555180669456,9
100,24.55148863156964,0.06608074344401894,15.480741600201535,33.3099632140074,0.00955553545180864,0.09309464828810472,0.9975381624679723,0.0013387976608365219,9
101,24.386914454668137,0.063712930310575,14.80272697189103,34.60943911063598,0.00967581135955902,0.09230851537535999,0.9988844714499879,0.0010385821597211958,9
102,24.37917756131445,0.06580542447669077,15.15006543438889,33.915440161742524,0.010121512498076057,0.09119668141785439,0.9987483910363478,0.0010619687457883815,9
103,24.65706099951538,0.06477868578354128,15.315316306868706,33.611287179109034,0.008843925343047662,0.09574734359526339,0.9981743594761867,0.0011378818751790164,9
104,24.49907098284842,0.06568909870808837,14.938991655116293,34.345076723124315,0.009523179111577348,0.09396913658404533,0.9989459008470595,0.001107628340103255,9
105,24.372267672442256,0.06576976136796124,15.602151848325132,33.0861952004121,0.010418044330225668,0.08914141275983098,0.996041521688345,0.0015577533090780106,9
106,24.50890498027256,0.06684205613990066,15.406457151503442,33.35253887970686,0.009683883241392712,0.0932557331180107,0.9994491592200576,0.001012428727705938,9
107,24.676939814644363,0.06547770900238802,15.206828170064295,33.81193849450797,0.008805008872599267,0.09656590641911827,0.9996703837949487,0.0010345163800837944,9
108,24.60902912743917,0.06388638440440504,15.311487317108838,33.569658398882375,0.008848563611081155,0.0952226032012239,0.9980249878303249,0.001212528736764187,9
