z,w,a,b
15.153879912212245,33.33558353680291,0.39869628594537987,0.05547119712711069
11.545824576108322,36.92324442748409,0.2589503579306456,0.08649064788533582
14.438651972112428,34.09421453514505,0.34949976235618796,0.06546636154603332
13.037107721349956,34.354014859133166,0.2978769160696538,0.07709832070262487
13.230776346132158,33.83349614388885,0.29615939921450346,0.07642415346098395
13.951522953851388,34.26458111652007,0.3396548614699364,0.06714139888483824
11.136243210216358,38.03040708640267,0.25112635125040694,0.08924655402787336
12.107956637928641,36.76500706171996,0.26777985926201003,0.08419034704334288
11.994582713098561,36.12980370751083,0.2629165771134785,0.08514979659784426
11.912533538024302,35.808113091908446,0.2461869981910392,0.09024716341771795
11.470631439392122,37.4513559152947,0.24903896564635494,0.08915287901139428
11.803522877673702,36.76414781649847,0.260551115724271,0.08600960286308666
8.584220889442044,41.68826389039777,0.23133467679112962,0.09895764340383223
13.87929240939231,34.47501764114479,0.3320656798517373,0.06797943084611334
14.834960519559713,35.90659458560284,0.3444666610239096,0.06372157317397042
11.915797853186296,36.22616399744745,0.25901118381995814,0.08543660342223028
10.501040286929975,39.14574312939754,0.23608136612714914,0.09405090587913145
13.341903204291919,34.115665918883494,0.28760348839697253,0.07820746494011209
13.989582114766057,34.581060823418944,0.33399654934060174,0.067402806240734775
13.672796089107544,35.18649136249123,0.32543222394220706,0.06921694516443715
11.749263234679844,36.73666139080059,0.2657066162341824,0.08526413712023365
9.86763390252967,39.832395626097004,0.22460737468593128,0.09746102255278974
12.378928493779313,35.723240187249964,0.28275018010479946,0.07974612538652023
12.538371870796606,36.1302283569946,0.279478397072751,0.08004248235026472
11.470678355645678,36.097739865731164,0.24791403125612096,0.09020885779637974
13.137804850361158,36.27537831121405,0.3002241236581109,0.07476001055672231
13.044745262448714,34.63905367419397,0.291421745539877,0.07808830451191885
13.528614515897054,34.876808135539136,0.322518739553627,0.07119557344550961
9.791828779257106,40.33351354773792,0.22807738663977112,0.09615149415334619
10.573724484866478,39.21416914639802,0.23476418581938097,0.09401913687029091
10.494420474175266,38.94638782165285,0.22934607083407818,0.0958040727299392
13.562964744721052,35.24047840226524,0.3071145126391867,0.07273904527716726
12.060761738973866,35.56323804040453,0.2598056097071391,0.08681172839496999
15.25766412773173,32.77978060424313,0.41691822727906525,0.053977393275554675
12.122617849413835,36.45994773609484,0.2786706611873403,0.08135583942171519
13.303383727822776,34.95725475012633,0.29962899602622095,0.07536350021577874
13.859345077382711,34.67671366668475,0.3570730796058197,0.06388005854990327
11.915366360080043,36.443472202819564,0.26345444447871125,0.08451361007894388
12.498813088390962,35.016562645284075,0.27675542323718155,0.08243351927259936
14.899274786523042,33.11349362424501,0.3820117750471124,0.059644930764410804
12.44402702796443,35.29845022813249,0.26911677078931795,0.08433126087971558
14.212918851174303,35.35860098374906,0.33247483336426964,0.06759568503437376
12.583257319722923,35.81516712770821,0.28905956669107874,0.07854363936464713
14.958115599153178,34.676303952560616,0.39126905244819044,0.05703705420928852
13.288808720041489,34.59663346353369,0.2971812848105818,0.07597353929887726
6.607451063402178,45.914564153627204,0.2210250735702293,0.10386805727748688
13.241706013060794,34.307368553765386,0.3114081179633105,0.07305267183325324
11.709254658556786,38.14276524419919,0.27015204311902596,0.08334661957439311
11.16643699161427,38.17033722873667,0.26185376320537357,0.08594617209835666
12.065168299256646,36.30663434058021,0.26949334877697034,0.08316438448419908
12.131103143934435,36.63710889535852,0.28434138824167876,0.07995717726771144
13.262317694636208,35.05097625204974,0.3014037150731983,0.0741428670958027
11.60476025197333,36.370834784828,0.25230181448928046,0.08908577270097089
12.9073073347506,35.43374378543242,0.29557136722536825,0.07712397306542541
11.054221390880794,37.54188255945215,0.2437600605113651,0.09155491120167547
13.603304047568026,34.935979300283485,0.31080449083274064,0.07262874553507542
3.418075480619632,51.34314810565689,0.2027888940326323,0.11484422220062246
13.65678710705171,34.76042849791963,0.30604308425603177,0.07451152425472864
11.285730011572186,38.120041691125195,0.2651445113286683,0.08448020838953639
11.424209018679477,37.6129221898996,0.25962390989909223,0.08652180392624498
12.968631101821705,36.40417397665301,0.3010543254248002,0.07494946162552854
11.50561378019599,36.21817801197116,0.2550518736282231,0.08907487519588204
12.163883198025456,35.861394727490136,0.26476261316242855,0.08400479721690968
10.917334528741485,37.353965871026844,0.2384581466400769,0.09349581885920666
11.738313800330664,36.882465693217185,0.26256442803612945,0.08609305660869353
12.73856138112112,34.29815436381812,0.2739378220027483,0.08201998624286605
8.749317457059002,42.323352329426584,0.21853420557211256,0.10021431768932032
10.136479716876439,39.129747084159405,0.22791885190745936,0.09623510417415158
12.35523345576434,36.00517104975791,0.282282257412965,0.08025950117341628
14.255955408512971,33.90388756049257,0.3486220930125186,0.0644779661166596
10.187476939759325,39.41116238625959,0.236606703549989,0.09356531546667232
13.034189568281324,33.99302061579442,0.2901694673075218,0.07808518233946689
11.593476919139528,36.76637539400515,0.26283001615705964,0.08617041133767062
11.216680981553584,37.84612222059957,0.2535262945102795,0.08909693186648349
12.37258757294645,35.440810210034776,0.26196279343621953,0.08559849362639729
11.528493067505048,36.73730580160945,0.2580890613108596,0.08823730652162509
11.767104988924611,36.0952358769902,0.25374399086210697,0.08873780151242579
9.585514029979388,40.49314350485111,0.23520404348083346,0.09617729074107505
9.870280571022315,40.6892100580933,0.2372838442147139,0.09266149298824983
13.59989236945057,35.18900017753353,0.30315230882260635,0.07416250300612544
13.771754739940874,35.69692135762956,0.32608695427458506,0.06818043159882285
11.361198189581778,36.98568709806174,0.25231962258446267,0.08971723432752342
12.928286187725202,35.61980443228156,0.27684967051598586,0.08056358499186818
13.785508119649014,33.51082235696013,0.30186519538926154,0.0745869154278845
14.669465850544386,34.77991925454749,0.36542705329178893,0.0611334826783957
12.52624239012497,35.578749810082655,0.27347442432081703,0.08161673799205946
11.351678998935185,37.31152861369481,0.2416667573006016,0.09119399837413525
13.131167493246663,35.13407345657866,0.29374656992724263,0.07693269531673802
11.058330031384628,37.921098352323384,0.24582314901448582,0.08983243675708938
10.323231506825753,38.04048068161597,0.22744705130460488,0.09718151596613218
9.036606103021644,42.20289630873704,0.22810385306505915,0.0980571279474307
10.62346934882763,38.30077826493949,0.2461477111011759,0.09109899151582537
10.680570682329979,37.480933764405236,0.2238183065648586,0.0975431442343821
13.48375941694796,34.84446413018512,0.3210323465676463,0.07209086534231046
11.620612352457684,35.4060380187314,0.2449397918389925,0.09141567365261023
11.61605932285825,38.71741372725304,0.26946625296380644,0.08269454608640385
12.764350216455867,36.207678600925476,0.2904499783142012,0.07735213297533727
13.206240247001018,33.94156506861158,0.28447641402220014,0.07929970289431579
12.699845831204748,35.706302787679505,0.2826125607674891,0.07952341911720635
13.025555591119426,35.870272906014996,0.30429085853988985,0.07515598904680294
12.42606089324694,37.789975148866496,0.28159653166970705,0.07967610362566427
12.171051628664786,36.10607996489237,0.2778628130600083,0.08205361666533838
10.921188970404957,37.691324254887256,0.24517064603348832,0.09137525305019792
13.620497522118317,34.10426646135535,0.29882097965110854,0.07535521270626562
9.024041845947723,40.995208676693586,0.20967578262795092,0.10391499118462481
13.100585823489874,34.60569651000093,0.2748074635739084,0.08120228965309444
13.406625882501443,34.228127350522946,0.31007733293615325,0.07329949637298672
12.632179917838183,35.37729096891097,0.28098673495542453,0.08133301297727023
12.837293301060893,36.043051581347,0.27050812135589813,0.08136255864311996
11.241856982247283,38.336240173642615,0.2605303353435495,0.08626625581159617
13.018018556547833,34.53000353108784,0.28583348998253877,0.07818833194227144
11.247145857961218,37.19572924553299,0.24307230208643932,0.09201633992605783
12.411915834215856,35.3393392502375,0.27312520126638057,0.08229205943935132
11.545051803005522,36.048835017032246,0.24520463975405898,0.09026360841386213
10.569555232025996,37.30280404041202,0.227389806194689,0.09773761936646028
11.310225578826023,37.952999291505755,0.2587320200197318,0.08656564192368216
12.610815333423478,35.21823838859515,0.2777730656366545,0.08164318829774218
13.590655777750367,34.72305431555044,0.31590563056747006,0.07339223047031433
12.09972114792184,37.97159035221168,0.2741717990136827,0.08161334481715639
11.533906497684155,35.935157189947454,0.23733193914728978,0.09359613041184042
13.031672857189621,35.25763342547203,0.2933817050539191,0.0769747566357851
14.952163835757409,33.90149155584391,0.3792391355686963,0.059176342930867945
13.098177402123785,36.59272386952821,0.29770642014897175,0.07587382131209053
12.146988168175165,35.70653468235843,0.2675326267746929,0.08355381426017862
12.037821706289682,34.5638020070922,0.2590120342517235,0.08863451007571962
12.552462180783529,35.03389273144473,0.28381778032194926,0.08044213296286676
11.837972151681452,36.731957769813086,0.2751469810473814,0.081739008414612
10.593451767069178,38.43128663090557,0.2336240098126737,0.09511408826649317
13.172240580938379,34.01901350440669,0.291795550397139,0.07760126006040771
7.96899759042267,42.92009601023849,0.21318450729772953,0.10534107539739213
10.527997262994187,37.39357942759775,0.2326685695118642,0.09594001090460906
13.621490723374489,34.487176560201235,0.3093090688899773,0.0724602572777889
10.52889892479755,38.27617308039189,0.23019689353957903,0.09618166790386967
13.56896711363387,34.994570420215815,0.3193003819654917,0.07075600248165807
8.554002349718633,41.9759736040389,0.21932525167293085,0.10221909568618072
10.859718013171866,37.727293919073944,0.23420354236544225,0.09427768865141015
11.856263033447632,36.52319782375836,0.2633607350910148,0.08654931709874371
12.253223964185606,36.13752850140992,0.26151784945511447,0.08454944305555312
13.750960165355172,34.721769050174174,0.3110704008217516,0.07273815893414373
16.15081244281899,34.130930606765176,0.461635580375771,0.04754027421780668
11.652343457307067,37.31971556889528,0.2492352203476005,0.08864435417069434
