isolate.code,time,lat,lon,sst
11,2005-01-01T00:00:00Z,-57.875,62.125,0.5699999928474426
11,2005-01-02T00:00:00Z,-57.875,62.125,0.5600000023841858
11,2005-01-03T00:00:00Z,-57.875,62.125,0.6899999976158142
11,2005-01-04T00:00:00Z,-57.875,62.125,0.8700000047683716
11,2005-01-05T00:00:00Z,-57.875,62.125,0.6399999856948853
11,2005-01-06T00:00:00Z,-57.875,62.125,0.9899999499320984
11,2005-01-07T00:00:00Z,-57.875,62.125,0.949999988079071
11,2005-01-08T00:00:00Z,-57.875,62.125,1.1399999856948853
11,2005-01-09T00:00:00Z,-57.875,62.125,1.4900000095367432
11,2005-01-10T00:00:00Z,-57.875,62.125,1.9199999570846558
11,2005-01-11T00:00:00Z,-57.875,62.125,1.8299999237060547
11,2005-01-12T00:00:00Z,-57.875,62.125,1.8899999856948853
11,2005-01-13T00:00:00Z,-57.875,62.125,2.2899999618530273
11,2005-01-14T00:00:00Z,-57.875,62.125,2.240000009536743
11,2005-01-15T00:00:00Z,-57.875,62.125,2.009999990463257
11,2005-01-16T00:00:00Z,-57.875,62.125,1.7699999809265137
11,2005-01-17T00:00:00Z,-57.875,62.125,1.8399999141693115
11,2005-01-18T00:00:00Z,-57.875,62.125,2.049999952316284
11,2005-01-19T00:00:00Z,-57.875,62.125,2.1599998474121094
11,2005-01-20T00:00:00Z,-57.875,62.125,1.899999976158142
11,2005-01-21T00:00:00Z,-57.875,62.125,2.240000009536743
11,2005-01-22T00:00:00Z,-57.875,62.125,2.319999933242798
11,2005-01-23T00:00:00Z,-57.875,62.125,1.9900000095367432
11,2005-01-24T00:00:00Z,-57.875,62.125,1.7899999618530273
11,2005-01-25T00:00:00Z,-57.875,62.125,1.8299999237060547
11,2005-01-26T00:00:00Z,-57.875,62.125,1.8399999141693115
11,2005-01-27T00:00:00Z,-57.875,62.125,1.9799998998641968
11,2005-01-28T00:00:00Z,-57.875,62.125,2.129999876022339
11,2005-01-29T00:00:00Z,-57.875,62.125,2.0999999046325684
11,2005-01-30T00:00:00Z,-57.875,62.125,1.899999976158142
11,2005-01-31T00:00:00Z,-57.875,62.125,2.3999998569488525
11,2005-02-01T00:00:00Z,-57.875,62.125,1.9199999570846558
11,2005-02-02T00:00:00Z,-57.875,62.125,2.299999952316284
11,2005-02-03T00:00:00Z,-57.875,62.125,2.6499998569488525
11,2005-02-04T00:00:00Z,-57.875,62.125,2.309999942779541
11,2005-02-05T00:00:00Z,-57.875,62.125,2.009999990463257
11,2005-02-06T00:00:00Z,-57.875,62.125,2.3899998664855957
11,2005-02-07T00:00:00Z,-57.875,62.125,2.4600000381469727
11,2005-02-08T00:00:00Z,-57.875,62.125,2.2799999713897705
11,2005-02-09T00:00:00Z,-57.875,62.125,2.109999895095825
11,2005-02-10T00:00:00Z,-57.875,62.125,2.379999876022339
11,2005-02-11T00:00:00Z,-57.875,62.125,2.569999933242798
11,2005-02-12T00:00:00Z,-57.875,62.125,2.1499998569488525
11,2005-02-13T00:00:00Z,-57.875,62.125,1.2200000286102295
11,2005-02-14T00:00:00Z,-57.875,62.125,1.71999990940094
11,2005-02-15T00:00:00Z,-57.875,62.125,1.709999918937683
11,2005-02-16T00:00:00Z,-57.875,62.125,2.119999885559082
11,2005-02-17T00:00:00Z,-57.875,62.125,1.6200000047683716
11,2005-02-18T00:00:00Z,-57.875,62.125,1.9299999475479126
11,2005-02-19T00:00:00Z,-57.875,62.125,1.8700000047683716
11,2005-02-20T00:00:00Z,-57.875,62.125,2
11,2005-02-21T00:00:00Z,-57.875,62.125,2.119999885559082
11,2005-02-22T00:00:00Z,-57.875,62.125,2.129999876022339
11,2005-02-23T00:00:00Z,-57.875,62.125,2.2799999713897705
11,2005-02-24T00:00:00Z,-57.875,62.125,2.619999885559082
11,2005-02-25T00:00:00Z,-57.875,62.125,2.559999942779541
11,2005-02-26T00:00:00Z,-57.875,62.125,2.379999876022339
11,2005-02-27T00:00:00Z,-57.875,62.125,2
11,2005-02-28T00:00:00Z,-57.875,62.125,2.069999933242798
11,2005-03-01T00:00:00Z,-57.875,62.125,1.7300000190734863
11,2005-03-02T00:00:00Z,-57.875,62.125,1.5899999141693115
11,2005-03-03T00:00:00Z,-57.875,62.125,1.96999990940094
11,2005-03-04T00:00:00Z,-57.875,62.125,1.7699999809265137
11,2005-03-05T00:00:00Z,-57.875,62.125,1.7999999523162842
11,2005-03-06T00:00:00Z,-57.875,62.125,2.009999990463257
11,2005-03-07T00:00:00Z,-57.875,62.125,2.2699999809265137
11,2005-03-08T00:00:00Z,-57.875,62.125,2.049999952316284
11,2005-03-09T00:00:00Z,-57.875,62.125,2.2100000381469727
11,2005-03-10T00:00:00Z,-57.875,62.125,2.2899999618530273
11,2005-03-11T00:00:00Z,-57.875,62.125,1.8700000047683716
11,2005-03-12T00:00:00Z,-57.875,62.125,1.5399999618530273
11,2005-03-13T00:00:00Z,-57.875,62.125,1.809999942779541
11,2005-03-14T00:00:00Z,-57.875,62.125,1.6799999475479126
11,2005-03-15T00:00:00Z,-57.875,62.125,1.5199999809265137
11,2005-03-16T00:00:00Z,-57.875,62.125,1.3199999332427979
11,2005-03-17T00:00:00Z,-57.875,62.125,1.9799998998641968
11,2005-03-18T00:00:00Z,-57.875,62.125,2.0899999141693115
11,2005-03-19T00:00:00Z,-57.875,62.125,1.6399999856948853
11,2005-03-20T00:00:00Z,-57.875,62.125,2
11,2005-03-21T00:00:00Z,-57.875,62.125,1.5699999332427979
11,2005-03-22T00:00:00Z,-57.875,62.125,1.809999942779541
11,2005-03-23T00:00:00Z,-57.875,62.125,1.559999942779541
11,2005-03-24T00:00:00Z,-57.875,62.125,1.9299999475479126
11,2005-03-25T00:00:00Z,-57.875,62.125,2.190000057220459
11,2005-03-26T00:00:00Z,-57.875,62.125,2.129999876022339
11,2005-03-27T00:00:00Z,-57.875,62.125,1.75
11,2005-03-28T00:00:00Z,-57.875,62.125,1.6299999952316284
11,2005-03-29T00:00:00Z,-57.875,62.125,1.399999976158142
11,2005-03-30T00:00:00Z,-57.875,62.125,2.0199999809265137
11,2005-03-31T00:00:00Z,-57.875,62.125,2.119999885559082
11,2005-04-01T00:00:00Z,-57.875,62.125,1.5399999618530273
11,2005-04-02T00:00:00Z,-57.875,62.125,1.71999990940094
11,2005-04-03T00:00:00Z,-57.875,62.125,1.5
11,2005-04-04T00:00:00Z,-57.875,62.125,1.7599999904632568
11,2005-04-05T00:00:00Z,-57.875,62.125,1.9799998998641968
11,2005-04-06T00:00:00Z,-57.875,62.125,1.6999999284744263
11,2005-04-07T00:00:00Z,-57.875,62.125,1.409999966621399
11,2005-04-08T00:00:00Z,-57.875,62.125,1.2999999523162842
11,2005-04-09T00:00:00Z,-57.875,62.125,1.7400000095367432
11,2005-04-10T00:00:00Z,-57.875,62.125,2.0199999809265137
11,2005-04-11T00:00:00Z,-57.875,62.125,1.959999918937683
11,2005-04-12T00:00:00Z,-57.875,62.125,2.059999942779541
11,2005-04-13T00:00:00Z,-57.875,62.125,1.9900000095367432
11,2005-04-14T00:00:00Z,-57.875,62.125,1.8499999046325684
11,2005-04-15T00:00:00Z,-57.875,62.125,1.4199999570846558
11,2005-04-16T00:00:00Z,-57.875,62.125,1.2799999713897705
11,2005-04-17T00:00:00Z,-57.875,62.125,1.8600000143051147
11,2005-04-18T00:00:00Z,-57.875,62.125,1.5999999046325684
11,2005-04-19T00:00:00Z,-57.875,62.125,0.8700000047683716
11,2005-04-20T00:00:00Z,-57.875,62.125,1.2699999809265137
11,2005-04-21T00:00:00Z,-57.875,62.125,1.100000023841858
11,2005-04-22T00:00:00Z,-57.875,62.125,0.9199999570846558
11,2005-04-23T00:00:00Z,-57.875,62.125,1.2899999618530273
11,2005-04-24T00:00:00Z,-57.875,62.125,1.1899999380111694
11,2005-04-25T00:00:00Z,-57.875,62.125,0.9300000071525574
11,2005-04-26T00:00:00Z,-57.875,62.125,0.9599999785423279
11,2005-04-27T00:00:00Z,-57.875,62.125,1.1699999570846558
11,2005-04-28T00:00:00Z,-57.875,62.125,1.3700000047683716
11,2005-04-29T00:00:00Z,-57.875,62.125,1.6299999952316284
11,2005-04-30T00:00:00Z,-57.875,62.125,1.7599999904632568
11,2005-05-01T00:00:00Z,-57.875,62.125,1.5099999904632568
11,2005-05-02T00:00:00Z,-57.875,62.125,1.1699999570846558
11,2005-05-03T00:00:00Z,-57.875,62.125,0.9599999785423279
11,2005-05-04T00:00:00Z,-57.875,62.125,1.2699999809265137
11,2005-05-05T00:00:00Z,-57.875,62.125,1.4399999380111694
11,2005-05-06T00:00:00Z,-57.875,62.125,1.4499999284744263
11,2005-05-07T00:00:00Z,-57.875,62.125,0.699999988079071
11,2005-05-08T00:00:00Z,-57.875,62.125,0.9599999785423279
11,2005-05-09T00:00:00Z,-57.875,62.125,0.9699999690055847
11,2005-05-10T00:00:00Z,-57.875,62.125,0.949999988079071
11,2005-05-11T00:00:00Z,-57.875,62.125,0.8700000047683716
11,2005-05-12T00:00:00Z,-57.875,62.125,0.8999999761581421
11,2005-05-13T00:00:00Z,-57.875,62.125,1.3299999237060547
11,2005-05-14T00:00:00Z,-57.875,62.125,0.9799999594688416
11,2005-05-15T00:00:00Z,-57.875,62.125,0.8499999642372131
11,2005-05-16T00:00:00Z,-57.875,62.125,1.0799999237060547
11,2005-05-17T00:00:00Z,-57.875,62.125,1.1899999380111694
11,2005-05-18T00:00:00Z,-57.875,62.125,0.5199999809265137
11,2005-05-19T00:00:00Z,-57.875,62.125,0.5699999928474426
11,2005-05-20T00:00:00Z,-57.875,62.125,1.1799999475479126
11,2005-05-21T00:00:00Z,-57.875,62.125,1.7300000190734863
11,2005-05-22T00:00:00Z,-57.875,62.125,1.1999999284744263
11,2005-05-23T00:00:00Z,-57.875,62.125,0.8999999761581421
11,2005-05-24T00:00:00Z,-57.875,62.125,0.3799999952316284
11,2005-05-25T00:00:00Z,-57.875,62.125,0.5099999904632568
11,2005-05-26T00:00:00Z,-57.875,62.125,0.6299999952316284
11,2005-05-27T00:00:00Z,-57.875,62.125,0.5299999713897705
11,2005-05-28T00:00:00Z,-57.875,62.125,0.9099999666213989
11,2005-05-29T00:00:00Z,-57.875,62.125,0.8100000023841858
11,2005-05-30T00:00:00Z,-57.875,62.125,0.9199999570846558
11,2005-05-31T00:00:00Z,-57.875,62.125,0.9799999594688416
11,2005-06-01T00:00:00Z,-57.875,62.125,0.949999988079071
11,2005-06-02T00:00:00Z,-57.875,62.125,0.5699999928474426
11,2005-06-03T00:00:00Z,-57.875,62.125,0.429999977350235
11,2005-06-04T00:00:00Z,-57.875,62.125,0.6699999570846558
11,2005-06-05T00:00:00Z,-57.875,62.125,0.6299999952316284
11,2005-06-06T00:00:00Z,-57.875,62.125,0.3799999952316284
11,2005-06-07T00:00:00Z,-57.875,62.125,0.14000000059604645
11,2005-06-08T00:00:00Z,-57.875,62.125,0.4599999785423279
11,2005-06-09T00:00:00Z,-57.875,62.125,0.20999999344348907
11,2005-06-10T00:00:00Z,-57.875,62.125,0.2199999988079071
11,2005-06-11T00:00:00Z,-57.875,62.125,0.3400000035762787
11,2005-06-12T00:00:00Z,-57.875,62.125,0.6499999761581421
11,2005-06-13T00:00:00Z,-57.875,62.125,0.6800000071525574
11,2005-06-14T00:00:00Z,-57.875,62.125,0.38999998569488525
11,2005-06-15T00:00:00Z,-57.875,62.125,0.41999998688697815
11,2005-06-16T00:00:00Z,-57.875,62.125,0.7899999618530273
11,2005-06-17T00:00:00Z,-57.875,62.125,0.8499999642372131
11,2005-06-18T00:00:00Z,-57.875,62.125,1.1399999856948853
11,2005-06-19T00:00:00Z,-57.875,62.125,0.8799999952316284
11,2005-06-20T00:00:00Z,-57.875,62.125,0.7299999594688416
11,2005-06-21T00:00:00Z,-57.875,62.125,0.949999988079071
11,2005-06-22T00:00:00Z,-57.875,62.125,0.699999988079071
11,2005-06-23T00:00:00Z,-57.875,62.125,0.6899999976158142
11,2005-06-24T00:00:00Z,-57.875,62.125,0.5899999737739563
11,2005-06-25T00:00:00Z,-57.875,62.125,0.9199999570846558
11,2005-06-26T00:00:00Z,-57.875,62.125,0.5099999904632568
11,2005-06-27T00:00:00Z,-57.875,62.125,0.6200000047683716
11,2005-06-28T00:00:00Z,-57.875,62.125,0.5399999618530273
11,2005-06-29T00:00:00Z,-57.875,62.125,0.5899999737739563
