temperature,q2.5,q97.5,mean
-3,0.03329915073903787,0.10853741489008509,0.07274669485572513
-2.9,0.03541159320770412,0.11025274703912505,0.07464389038211675
-2.8,0.03754908985522608,0.11198816492044562,0.07656377371484031
-2.7,0.03971182331561014,0.11374385098425469,0.0785065307693326
-2.6,0.04190134508925255,0.11553076277154013,0.08047234813644591
-2.5,0.04412324233865161,0.1173839602975148,0.08246141306959677
-2.4,0.04637095071257298,0.1192584300625837,0.08447391347151129
-2.3,0.04864465343466288,0.12115435671743828,0.08651003788055926
-2.2,0.05094889567778187,0.12307192576832887,0.08856997545666959
-2.1,0.05341693494841995,0.12501132356676967,0.09065391596681892
-2,0.05581835038750674,0.1269727372988413,0.09276204977008576
-1.9,0.05816454489900028,0.12895635497408234,0.09489456780226185
-1.7999999999999998,0.06053764283545784,0.13095920609918418,0.09705166156001262
-1.7,0.06293783294801067,0.1329845565769708,0.0992335230845783
-1.5999999999999999,0.0653513281654988,0.13503266701211197,0.10144034494500745
-1.5,0.06773536301228594,0.1371037289621954,0.10367232022091402
-1.4,0.07023735441705081,0.13919793475490064,0.10592964248474936
-1.2999999999999998,0.07275175587841715,0.14131490252222695,0.10821250578358023
-1.2,0.07525654767020187,0.14345537076179712,0.11052110462036385
-1.0999999999999999,0.077796177399052,0.14561955823152056,0.11285563393471085
-1,0.08036454302884206,0.1478076601866025,0.11521628908312669
-0.8999999999999999,0.08296184319827475,0.15001987257983299,0.11760326581872227
-0.7999999999999998,0.08564981128858118,0.1522563920454641,0.12001676027038405
-0.6999999999999997,0.08838301447107738,0.15451468645984964,0.12245696892139382
-0.5999999999999996,0.09101949411527147,0.1567957046673009,0.12492408858748862
-0.5,0.0937251442536403,0.15910159492559214,0.1274183163943503
-0.3999999999999999,0.09666608052442158,0.16143255679693158,0.1299398497545149
-0.2999999999999998,0.09946278176410042,0.1637887904478518,0.13248888634369096
-0.19999999999999973,0.10228944022655512,0.16617049662992636,0.13506562407647732
-0.09999999999999964,0.10514624554418277,0.16850876896327474,0.13767026108146815
0,0.10803338713248613,0.17081264934977003,0.14030299567573598
0.10000000000000009,0.11095105415905879,0.17314198610785933,0.14296402633868063
0.20000000000000018,0.1138995401813078,0.1756498143042716,0.1456535516852332
0.30000000000000027,0.11688108835761842,0.17823123476040553,0.14837177043840402
0.40000000000000036,0.11989370539546457,0.18083980262293578,0.15111888140116253
0.5,0.12293757850547672,0.18347571824686434,0.15389508342763808
0.6000000000000001,0.12601289448025035,0.18613918226061188,0.15670057539362883
0.7000000000000002,0.12911983965929957,0.18883039553927655,0.15953555616640777
0.8000000000000003,0.13225859989329414,0.1915052541446946,0.1624002245738128
0.9000000000000004,0.13542122149244679,0.19418967631697368,0.16529477937260872
1,0.13857262930310127,0.1969335753422855,0.1682194192161087
1.1000000000000005,0.14165471895476786,0.1996446044315165,0.1711743426210421
1.2000000000000002,0.14497246243959003,0.20241688007781455,0.17415974793365596
1.2999999999999998,0.14820369067728384,0.20521103518416547,0.1771758332950365
1.4000000000000004,0.15149152024661078,0.20803396200413196,0.18022279660563797
1.5,0.15479772535992098,0.21088586703873471,0.18330083548900436
1.6000000000000005,0.15813712097669164,0.21376695689884875,0.18641014725467095
1.7000000000000002,0.16151530436629088,0.21667743827238417,0.18955092886023117
1.8000000000000007,0.16492830251859003,0.21961751789062123,0.19272337687255492
1.9000000000000004,0.16837509764713493,0.22258740249368367,0.19592768742814334
2,0.1718558728455384,0.22558729879513437,0.1991640561926064
2.1000000000000005,0.17537081025199536,0.22861688378704256,0.20243267831924716
2.2,0.1789200910019277,0.23164880561793574,0.20573374840673844
2.3000000000000007,0.1824726086662974,0.23474636760325057,0.20906746045587682
2.4000000000000004,0.18605983055925443,0.2378982358786669,0.21243400782539712
2.5,0.18975456194424645,0.24105656398950642,0.2158335831868333
2.6000000000000005,0.19346926846170814,0.24441521624657797,0.2192663784784083
2.7,0.19727643634915307,0.24772819037932986,0.2227325848579373
2.8000000000000007,0.20115892045129952,0.2510576484532187,0.2262323926547279
2.9000000000000004,0.2048927496916864,0.25441927879473764,0.2297659913204601
3,0.2087602903575994,0.25781327776993346,0.2333335693790295
3.1000000000000005,0.21266941659953714,0.261227677826075,0.23693531437533602
3.2,0.21651259899157935,0.26467318872828544,0.24057141282300107
3.3000000000000007,0.22042244722362164,0.26810078815004285,0.2442420501509952
3.4000000000000004,0.224492197577597,0.2714560196356715,0.24794741064915804
3.5,0.2285735369204176,0.27483817201400823,0.2516876774125926
3.6000000000000005,0.23262857755067518,0.27830665899231855,0.2554630322849153
3.7,0.2367202733028802,0.2819288317038589,0.25927365580034195
3.8000000000000007,0.24084877833864704,0.2856088929702134,0.2631197271245927
3.9000000000000004,0.24502241627742635,0.2891563729853524,0.2670014239945938
4,0.2492333515401272,0.2926981406902506,0.2709189226569591
4.1000000000000005,0.2535666507740643,0.29659517217639386,0.2748723978052293
4.2,0.25776250335470496,0.3005060537544779,0.2788620225158497
