replicate,run,a,b,w,z,sigma,isConv,finTol,logLik,AIC,BIC,deviance,df.residual
18,558,1.1782438007068496,0.0183615832157726,33.39174112592534,19.05657016314403,1530.5030022990643,TRUE,1.4901161193847656e-8,-330.47374255580246,670.9474851116049,679.1354159102368,79642940.9615793,34
18,984,1.1782439499554411,0.018361576269027194,33.391742585308144,19.056571047106324,1530.5030022990632,TRUE,1.4901161193847656e-8,-330.47374255580246,670.9474851116049,679.1354159102368,79642940.96157916,34
19,3513,0.5581077979685395,0.06108835912953347,32.63732478250697,15.23922241823513,2004.2692645826917,TRUE,1.4901161193847656e-8,-340.72170023091724,691.4434004618345,699.6313312604664,136581239.68832868,34
20,3512,0.43842402731657876,0.08710846083925647,30.104034300136473,14.825987414948711,2563.9256514155268,TRUE,1.4901161193847656e-8,-350.07958037415096,710.1591607483019,718.3470915469338,223506301.36354217,34
21,4107,2.797027127821659,-0.01949667475499372,54.39378848448873,30,2010.6028349354956,TRUE,1.4901161193847656e-8,-340.8415924053571,691.6831848107142,699.8711156093461,137445807.83492216,34
21,5425,2.797027078460185,-0.01949667344380329,54.39378850449568,30,2010.6028349354945,TRUE,1.4901161193847656e-8,-340.8415924053571,691.6831848107142,699.8711156093461,137445807.834922,34
22,3105,0.2069709974068514,0.15093831921825585,56.683234182350475,0,2290.2482285404467,TRUE,1.4901161193847656e-8,-345.7901657165041,701.5803314330082,709.76826223164,178338056.24331024,34
23,4599,0.5827083183601679,0.06791871285359853,29.7538393851096,16.050687605520718,2491.3058187537054,TRUE,1.4901161193847656e-8,-348.9877437282151,707.9754874564302,716.1634182550621,211024559.20690638,34
24,3670,0.2760200979111641,0.11748976922298925,36.861330443078394,10.157114237467304,2363.2262182669856,TRUE,1.4901161193847656e-8,-346.98213142676803,703.9642628535361,712.152193652168,189884497.39595225,34
25,1416,0.769447408936395,0.04708992269452078,30.178890320436434,15.862805381385582,1766.3520124807637,TRUE,1.4901161193847656e-8,-335.9199013716048,681.8398027432096,690.0277335418415,106079980.6878247,34
26,3224,0.9913705286351806,0.03186758325997841,30.657601777969727,18.16199549557827,1886.892049466225,TRUE,1.4901161193847656e-8,-338.42845797188164,686.8569159437633,695.0448467423952,121052294.61552094,34
27,1435,0.21134441305202367,0.13883809597357866,38.727930957165725,8.679491474454633,2114.453234186271,TRUE,1.4901161193847656e-8,-342.755335712539,695.510671425078,703.6986022237099,152011024.30506653,34
27,1981,0.21134435675751845,0.13883812390800454,38.727942533774154,8.679485237360662,2114.4532341862714,TRUE,1.4901161193847656e-8,-342.755335712539,695.510671425078,703.6986022237099,152011024.30506662,34
27,3617,0.2113443772420022,0.1388381137275952,38.72793800720436,8.679487607143116,2114.4532341862696,TRUE,1.4901161193847656e-8,-342.755335712539,695.510671425078,703.6986022237099,152011024.30506635,34
28,5079,0.32863444532096114,0.10469514615901418,32.40888898445064,12.905617399498809,2108.4544300870334,TRUE,1.4901161193847656e-8,-342.64737469267965,695.2947493853593,703.4826801839912,151149722.84762362,34
28,5725,0.32863451692582507,0.10469513085054928,32.40888723459302,12.90561871531176,2108.4544300870302,TRUE,1.4901161193847656e-8,-342.64737469267965,695.2947493853593,703.4826801839912,151149722.84762323,34
28,6225,0.3286345081195009,0.10469513323450452,32.40888775033189,12.905618393495756,2108.4544300870302,TRUE,1.4901161193847656e-8,-342.64737469267965,695.2947493853593,703.4826801839912,151149722.8476232,34
29,6454,0.9809535085296093,0.031313524371780296,33.662841564484445,17.945587866817974,2136.710169250604,TRUE,1.4901161193847656e-8,-343.15323679507827,696.3064735901565,704.4944043887884,155228031.81088412,34
30,4728,2.4460943319960813,-0.012052274036873699,54.58876077637054,30,2235.706997719848,TRUE,1.4901161193847656e-8,-344.87426310455373,699.7485262091075,707.9364570077394,169945116.50821888,34
31,6318,0.860405396456262,0.03999534111463126,28.44220924121954,16.189096561916816,2141.5172400565734,TRUE,1.4901161193847656e-8,-343.23863139897566,696.4772627979513,704.6651935965832,155927267.04162377,34
32,6389,1.101572809396969,0.027543136798233503,31.189211116877114,18.114727513788214,2480.6399601990815,TRUE,1.4901161193847656e-8,-348.82470765951285,707.6494153190257,715.8373461176576,209221536.81264105,34
33,2358,2.811333957696317,-0.01585266446033487,54.00379144248727,30,2354.9025581344185,TRUE,1.4901161193847656e-8,-346.84805309691603,703.6961061938321,711.884036992464,188549245.98247293,34
33,271,2.8113339243705187,-0.01585266379034636,54.00379149137392,30,2354.9025581344185,TRUE,1.4901161193847656e-8,-346.84805309691603,703.6961061938321,711.884036992464,188549245.98247293,34
33,3075,2.811334008929522,-0.0158526655837994,54.003791321198214,30,2354.902558134418,TRUE,1.4901161193847656e-8,-346.84805309691603,703.6961061938321,711.884036992464,188549245.98247287,34
33,3609,2.811333973495711,-0.01585266483112129,54.00379142758712,30,2354.902558134418,TRUE,1.4901161193847656e-8,-346.84805309691603,703.6961061938321,711.884036992464,188549245.9824729,34
33,4431,2.8113338963139705,-0.015852663105472772,54.00379140694411,30,2354.9025581344185,TRUE,1.4901161193847656e-8,-346.84805309691603,703.6961061938321,711.884036992464,188549245.98247293,34
33,5827,2.8113339734481118,-0.015852664713793166,54.003791378385536,30,2354.902558134418,TRUE,1.4901161193847656e-8,-346.84805309691603,703.6961061938321,711.884036992464,188549245.98247287,34
33,6417,2.8113339250692007,-0.015852663711404574,54.003791490896894,30,2354.9025581344185,TRUE,1.4901161193847656e-8,-346.84805309691603,703.6961061938321,711.884036992464,188549245.98247293,34
33,6522,2.8113339305574834,-0.015852663872498684,54.003791485021466,30,2354.9025581344185,TRUE,1.4901161193847656e-8,-346.84805309691603,703.6961061938321,711.884036992464,188549245.98247296,34
33,6800,2.811333962854284,-0.01585266473771528,54.00379142539575,30,2354.9025581344185,TRUE,1.4901161193847656e-8,-346.84805309691603,703.6961061938321,711.884036992464,188549245.98247293,34
34,6355,0.49410337127277476,0.07464832930565315,31.22957838486481,15.586863496375654,2185.2379592443976,TRUE,1.4901161193847656e-8,-344.00661747712047,698.0132349542409,706.2011657528728,162359007.9097691,34
35,1304,0.3862534837589166,0.08903190534205357,31.485687543346174,13.987548529707976,2651.3368282615947,TRUE,1.4901161193847656e-8,-351.3535088951818,712.7070177903636,720.8949485889955,239005957.21447265,34
36,331,0.9084196775446235,0.03434149991704821,34.48255211061685,17.959645847720836,2472.250522669646,TRUE,1.4901161193847656e-8,-348.69597518213953,707.3919503642791,715.579881162911,207808769.99257153,34
37,2078,0.22301078765382087,0.14678611759848303,54.32208668665222,0.8348300912631778,2107.9849509690575,TRUE,1.4901161193847656e-8,-342.6389124785011,695.2778249570022,703.4657557556341,151082418.81940866,34
38,4075,0.19949360884998776,0.1568966782312049,56.01102027061565,1.7086529024995393e-7,2269.229496144151,TRUE,1.4901161193847656e-8,-345.43981090079313,700.8796218015863,709.0675526002182,175079685.2098017,34
39,5811,1.1788001500284486,0.020175624797150404,36.53060286735389,19.766828581577208,2260.928363452377,TRUE,1.4901161193847656e-8,-345.30054714658235,700.6010942931647,708.7890250917966,173801100.1985571,34
40,3684,0.23937570219857923,0.1443460846040416,56.33000824863376,0,2497.023589842366,TRUE,1.4901161193847656e-8,-349.07485722001854,708.1497144400371,716.337645238669,211994311.47979477,34
41,3586,0.22607466900561737,0.1247569527884832,34.93278459862671,11.265218127751243,2271.0364878940527,TRUE,1.4901161193847656e-8,-345.47005833138996,700.9401166627799,709.1280474614118,175358628.79776922,34
41,599,0.22607461189209677,0.1247569728197475,34.932788722760506,11.26521558707987,2271.0364878940527,TRUE,1.4901161193847656e-8,-345.47005833138996,700.9401166627799,709.1280474614118,175358628.79776922,34
41,6346,0.22607465112653002,0.12475695912682802,34.93278621950304,11.265217185187948,2271.036487894052,TRUE,1.4901161193847656e-8,-345.47005833138996,700.9401166627799,709.1280474614118,175358628.79776904,34
42,5163,0.547656176079043,0.06782636754771437,31.130075609804923,15.739040613430019,1938.6260476613343,TRUE,1.4901161193847656e-8,-339.4562987698596,688.9125975397192,697.1005283383511,127781212.3908142,34
43,5869,0.5520800066231527,0.06464200912297015,30.467538339184763,14.954973386315917,2092.923251717367,TRUE,1.4901161193847656e-8,-342.3664251988913,694.7328503977826,702.9207811964145,148931143.0776927,34
44,1373,0.2323675515334481,0.13384336834933488,40.80960677422827,7.807659269070248,2445.136717281568,TRUE,1.4901161193847656e-8,-348.2769172571846,706.5538345143692,714.7417653130011,203275581.25074843,34
44,3244,0.23236754515267177,0.1338433717932036,40.80960880824803,7.807658218750903,2445.136717281567,TRUE,1.4901161193847656e-8,-348.2769172571846,706.5538345143692,714.7417653130011,203275581.25074825,34
44,5846,0.2323675901958505,0.13384334973555864,40.80959839897252,7.807663735242555,2445.1367172815653,TRUE,1.4901161193847656e-8,-348.2769172571846,706.5538345143692,714.7417653130011,203275581.25074795,34
44,6155,0.23236756287746463,0.13384336267200456,40.8096042274891,7.807660633709193,2445.136717281567,TRUE,1.4901161193847656e-8,-348.2769172571846,706.5538345143692,714.7417653130011,203275581.2507483,34
45,1461,0.3790514123674276,0.09316071311749642,32.808878358885075,13.169960007142686,2093.335648429023,TRUE,1.4901161193847656e-8,-342.37391211045957,694.7478242209191,702.935755019551,148989840.6574478,34
46,1025,0.21515430526279886,0.140022715722446,40.75915707149228,7.9080871702396305,2492.137497979498,TRUE,1.4901161193847656e-8,-349.00042725198165,708.0008545039633,716.1887853025952,211165476.5004075,34
47,1623,0.37762320997708493,0.09533937428603968,30.336250582348534,14.392199545880528,2381.1644261778465,TRUE,1.4901161193847656e-8,-347.26948345989274,704.5389669197855,712.7268977184174,192778096.83282566,34
48,2445,0.6080254219955933,0.06587906101643508,29.12971548623619,16.011189243062997,2315.593150069109,TRUE,1.4901161193847656e-8,-346.2083810479654,702.4167620959308,710.6046928945627,182307035.64599726,34
49,5784,0.47688260762650314,0.07999438508856352,29.509603136827245,14.82879580584159,1847.66198399834,TRUE,1.4901161193847656e-8,-337.63007759711996,685.2601551942399,693.4480859928718,116071063.44183117,34
50,3042,0.22793441370905237,0.14465461958329215,57.854963088047406,0,2297.7004398228873,TRUE,1.4901161193847656e-8,-345.9136127287745,701.827225457549,710.015156256181,179500528.57951787,34
51,3194,0.5767596136729374,0.06785621521958206,28.71536752853792,15.233276077842039,2228.530506334165,TRUE,1.4901161193847656e-8,-344.75208909059495,699.5041781811899,707.6921089798218,168855839.40050828,34
52,2407,0.706158528198028,0.054023440007121656,30.59726028552955,16.898667688706492,2144.8806858167177,TRUE,1.4901161193847656e-8,-343.2982670031952,696.5965340063904,704.7844648050223,156417447.31724617,34
53,327,0.468803656338921,0.08182337692444684,30.996633230410698,14.818664804902696,2609.814142607499,TRUE,1.4901161193847656e-8,-350.75368014066987,711.5073602813397,719.6952910799716,231578415.20443994,34
54,1602,0.35426439000867,0.09847871787975593,29.77116848600521,14.04405544003521,2366.3194958262807,TRUE,1.4901161193847656e-8,-347.03183791915404,704.0636758383081,712.25160663694,190381910.51513645,34
55,4740,2.395282749475113,-0.01009456004457109,53.96972807605655,29.70618648747832,2061.150987344962,TRUE,1.4901161193847656e-8,-341.7851310186205,693.570262037241,701.7581928358729,144443675.34952575,34
56,1886,0.18993904082607604,0.1567392407067625,55.37850500979345,6.192768791562012e-8,2225.8442743653786,TRUE,1.4901161193847656e-8,-344.7062569223497,699.4125138446994,707.6004446433313,168449012.9466547,34
57,5139,1.2774643425643817,0.015237925654979187,32.53279701600215,19.246426826836387,1763.5727694324648,TRUE,1.4901161193847656e-8,-335.86006368996397,681.7201273799279,689.9080581785598,105746423.04484558,34
58,4213,0.4136924019432406,0.08653353123505031,30.04714186583463,15.099955730583583,2202.847585003424,TRUE,1.4901161193847656e-8,-344.311611244606,698.623222489212,706.8111532878439,164986274.4136842,34
59,1535,0.1967292307934003,0.15910192627008823,56.96915684933327,0,2345.209405284686,TRUE,1.4901161193847656e-8,-346.69131626453293,703.3826325290659,711.5705633276978,187000243.25761557,34
60,6239,0.779828112988976,0.047611747574162144,30.094097903605658,17.330608327113698,2479.0011355899337,TRUE,1.4901161193847656e-8,-348.7995948192039,707.5991896384078,715.7871204370397,208945185.42871013,34
61,889,0.20451978207248434,0.1388121708549102,35.81131165816329,10.393202569425684,2846.0564088577225,TRUE,1.4901161193847656e-8,-354.0465819511025,718.093163902205,726.2810947008369,275401260.8016039,34
62,6576,2.9496636204172506,-0.019994084410705878,53.255550066738024,30,1838.5576411213035,TRUE,1.4901161193847656e-8,-337.4423699898778,684.8847399797556,693.0726707783875,114930002.79066809,34
63,189,1.1559336797074138,0.019971444654353215,32.46131641330513,18.262542523089195,2878.697447862231,TRUE,1.4901161193847656e-8,-354.47991863413125,718.9598372682625,727.1477680668944,281754565.87516975,34
64,777,2.3459665712809343,-0.009063187273638217,54.304368768302794,30,2750.57718504475,TRUE,1.4901161193847656e-8,-352.7498872508086,715.4997745016173,723.6877053002491,257232944.9302158,34
65,401,0.5419582705296468,0.06950880385570285,30.631360061415215,15.830270239911545,2353.811607144834,TRUE,1.4901161193847656e-8,-346.83044483406945,703.6608896681389,711.8488204667708,188374588.78561136,34
66,3642,0.4694707275084625,0.08239899368119805,28.883862670712617,14.74760708255187,2372.7067194758642,TRUE,1.4901161193847656e-8,-347.1342702057145,704.268540411429,712.4564712100608,191411064.00596118,34
67,193,2.059713900185785,-0.0031889789495523936,51.57017063505044,28.147574051755416,2161.8380337747876,TRUE,1.4901161193847656e-8,-343.5975122496971,697.1950244993942,705.3829552980261,158900485.26535818,34
68,2405,0.24373243910733866,0.13933069481803417,58.044609295910604,0,2628.959757945107,TRUE,1.4901161193847656e-8,-351.0314308646623,712.0628617293246,720.2507925279565,234988599.90242302,34
69,4625,-9.549750342153075e-7,0.23942544041580874,0.14402878506623196,30,2280.3363656823312,FALSE,1.4901161193847656e-8,-345.6253503099417,701.2507006198834,709.4386314185153,176797753.9822123,34
70,3626,0.18594504354753394,0.151322560831978,46.52317380052079,5.205894870907118,2218.169892414027,TRUE,1.4901161193847656e-8,-344.57501215439754,699.1500243087951,707.337955107427,167289440.83480987,34
71,3265,2.1828564881481287,-0.00892546353526504,42.996761847428175,24.505754478393015,2140.032758757491,TRUE,1.4901161193847656e-8,-343.2122809923981,696.4245619847962,704.6124927834281,155711167.09087676,34
72,6346,0.9596811149440658,0.03202734901324017,33.602764775141964,18.223045915205518,2743.553082380386,TRUE,1.4901161193847656e-8,-352.65272317435677,715.3054463487135,723.4933771473454,255920839.53852323,34
73,3550,1.112402260883701,0.02557952966459394,32.9555606700659,18.089848278954975,2091.622683656321,TRUE,1.4901161193847656e-8,-342.3428041950001,694.6856083900002,702.8735391886321,148746105.32671276,34
74,5427,3.33707509454074,-0.032757656296662274,53.56056845481402,30,2022.6420564351636,TRUE,1.4901161193847656e-8,-341.06845280590017,692.1369056118003,700.3248364104322,139096750.2076491,34
75,2872,0.20454976101178984,0.15558564089845406,56.794851623483076,0,2177.5499394879876,TRUE,1.4901161193847656e-8,-343.8726916205708,697.7453832411416,705.9333140397734,161218607.12478068,34
76,4681,0.6755398241624483,0.05662351609663575,29.92154709569953,16.876592727969516,2621.380853203705,TRUE,1.4901161193847656e-8,-350.9217242374018,711.8434484748036,720.0313792734355,233635677.6364615,34
77,4431,2.7229984863461643,-0.02009850707497267,55.272781320728924,30,1821.4317693504563,TRUE,1.4901161193847656e-8,-337.08674717024167,684.1734943404833,692.3614251391152,112798865.47357054,34
77,5426,2.722998447016151,-0.020098506214680824,55.272781394349686,30,1821.4317693504563,TRUE,1.4901161193847656e-8,-337.08674717024167,684.1734943404833,692.3614251391152,112798865.47357056,34
77,6566,2.72299846082321,-0.020098506687172807,55.27278135426056,30,1821.4317693504565,TRUE,1.4901161193847656e-8,-337.08674717024167,684.1734943404833,692.3614251391152,112798865.47357057,34
77,846,2.7229984730173444,-0.02009850687167105,55.27278133731545,30,1821.4317693504565,TRUE,1.4901161193847656e-8,-337.08674717024167,684.1734943404833,692.3614251391152,112798865.47357057,34
78,193,2.8375305541569507,-0.025786431065991548,55.216281728658984,30,1883.5353904506778,TRUE,1.4901161193847656e-8,-338.3607982286184,686.7215964572368,694.9095272558687,120621989.28072636,34
78,6510,2.8375307776104837,-0.025786435991435507,55.21628139749539,30,1883.535390450677,TRUE,1.4901161193847656e-8,-338.3607982286184,686.7215964572368,694.9095272558687,120621989.28072625,34
78,6589,2.83753080467488,-0.025786436595225667,55.21628135053059,30,1883.535390450677,TRUE,1.4901161193847656e-8,-338.3607982286184,686.7215964572368,694.9095272558687,120621989.28072627,34
78,902,2.837530489294917,-0.025786429577257755,55.21628182250572,30,1883.5353904506794,TRUE,1.4901161193847656e-8,-338.3607982286184,686.7215964572368,694.9095272558687,120621989.28072657,34
79,1326,2.6349217871501387,-0.01940150158060806,46.88318842408515,26.50633443849188,2013.3228322344937,TRUE,1.4901161193847656e-8,-340.8929650805273,691.7859301610546,699.9738609596865,137817940.1110886,34
80,3496,3.1749743942557176,-0.02924188797791585,53.8655670327309,30,2237.6450749249875,TRUE,1.4901161193847656e-8,-344.9071900627753,699.8143801255507,708.0023109241826,170239886.36542583,34
81,4817,0.8868410383157658,0.0355815748209456,34.83677212465654,18.18147802430454,2594.2436517487217,TRUE,1.4901161193847656e-8,-350.5262881932341,711.0525763864682,719.2405071851001,228823404.23771048,34
82,3692,0.20733072335940048,0.15253031553162735,56.85108544418364,0,2888.388489407476,TRUE,1.4901161193847656e-8,-354.60762955411803,719.2152591082361,727.403189906868,283654794.2352144,34
83,6354,2.1798756126407,-0.008475127798462916,47.513317697055086,26.217385893308755,2094.1134471165783,TRUE,1.4901161193847656e-8,-342.38802874796016,694.7760574959203,702.9639882945522,149100578.39941224,34
84,6366,0.9587477236422345,0.03512626852167581,29.39002340694344,17.4436827282946,1900.4792734312248,TRUE,1.4901161193847656e-8,-338.70110973042,687.40221946084,695.5901502594719,122801929.937217,34
85,1063,0.26022876186039234,0.12295027689071662,34.136975445231236,11.444493454598753,2573.0950122054082,TRUE,1.4901161193847656e-8,-350.2152372472217,710.4304744944434,718.6184052930753,225107810.02243593,34
86,3946,0.37378828948812703,0.09562071029018675,33.195234381783266,13.08029608950295,2334.71790817643,TRUE,1.4901161193847656e-8,-346.5209385935609,703.0418771871218,711.2298079857537,185330862.1658306,34
87,2421,0.21206067660738345,0.14678991327075783,56.14171508509176,0,2022.542245091542,TRUE,1.4901161193847656e-8,-341.06657757314156,692.1331551462831,700.321085944915,139083022.5281178,34
88,2159,0.2993704201667736,0.11026417370941466,31.64207889098014,12.162992554575132,1840.0044190743677,TRUE,1.4901161193847656e-8,-337.4722607809813,684.9445215619626,693.1324523605945,115110952.91524884,34
89,4141,2.8655133814653015,-0.01756219336149358,53.36392767763598,30,2765.734403673942,TRUE,1.4901161193847656e-8,-352.9587136552528,715.9174273105056,724.1053581091375,260075750.91663224,34
90,6221,0.2787555669427255,0.11548823032516085,35.497637033012566,11.29507025550812,2261.751494870081,TRUE,1.4901161193847656e-8,-345.3143792086331,700.6287584172662,708.8166892158981,173927674.03459957,34
91,5287,1.018600280702543,0.02788824431662289,32.446765480493596,17.754430621145097,1959.8627772553136,TRUE,1.4901161193847656e-8,-339.87030724511305,689.7406144902261,697.928545288858,130596111.59281097,34
92,5967,0.2694751954221677,0.12338312645040969,33.41371697282343,11.194198744062703,2271.4162170664076,TRUE,1.4901161193847656e-8,-345.4764115988956,700.9528231977912,709.1407539964231,175417275.4591772,34
93,4001,0.21524408310539336,0.14096726875848106,40.096235021366724,8.222603697646285,2705.4445115206713,TRUE,1.4901161193847656e-8,-352.12119447445673,714.2423889489135,722.4303197475454,248860620.16718903,34
94,99,3.0081100435712447,-0.0221749830176334,53.73167332540865,30,1973.9374318206574,TRUE,1.4901161193847656e-8,-340.14222708204437,690.2844541640887,698.4723849627206,132478585.4812529,34
95,5731,0.8559586799214199,0.03582216144760402,32.90800551557579,18.26104890776719,1769.4238169529253,TRUE,1.4901161193847656e-8,-335.9859285209159,681.9718570418318,690.1597878404637,106449261.89600883,34
96,5090,0.5300492675816055,0.06919414047452596,29.88178730320518,15.793770262211623,1874.7741512471605,TRUE,1.4901161193847656e-8,-338.1836293769736,686.3672587539472,694.5551895525791,119502456.01827335,34
97,5307,3.0308760231146556,-0.021604322394823103,53.13904773938132,30,1731.2318443814154,TRUE,1.4901161193847656e-8,-335.15673954415195,680.3134790883039,688.5014098869358,101903565.76600942,34
98,72,0.6992750792901689,0.05564038756051921,28.30458967929722,16.14680624607056,2406.7143293373947,TRUE,1.4901161193847656e-8,-347.6750515980294,705.3501031960589,713.5380339946907,196937311.34329015,34
99,3825,0.2761320037545899,0.11865231869870113,30.14499624930043,12.853245269678052,2408.9722488912494,TRUE,1.4901161193847656e-8,-347.71068554053795,705.4213710810759,713.6093018797078,197307008.0615576,34
100,6018,0.5215086653035733,0.06798432536696197,31.511017219440923,14.396671074614817,1540.127741269024,TRUE,1.4901161193847656e-8,-330.71196154674,671.42392309348,679.6118538921119,80647777.62049848,34
