x,q2.5,q97.5,mean
-3,-0.04236453011577529,0.0799862005544216,0.021600105126127887
-2.9,-0.040385064341864854,0.0816182948983662,0.023403908140714372
-2.8,-0.03826001369215415,0.08327159325234759,0.025232469415425517
-2.7,-0.03620560013848441,0.08495596408859263,0.027086010150668093
-2.6,-0.03403096909462519,0.0866673913332474,0.02896475252099398
-2.5,-0.0318566705429188,0.08837725009805714,0.03086891966213687
-2.4,-0.02970246011956499,0.0901196812082246,0.03279873565758087
-2.3,-0.02749310426286068,0.09192249409377376,0.03475442552465168
-2.2,-0.025185716937305133,0.09370453397179129,0.03673621520012099
-2.1,-0.022748868951316278,0.09557104086745681,0.038744331525314354
-2,-0.020434420120075222,0.09734451634906592,0.04077900223071291
-1.9,-0.018032025766854157,0.09929466478036013,0.042840455920039
-1.7999999999999998,-0.015612306995148985,0.10117268468844785,0.044928922053815656
-1.7,-0.013176089847442122,0.1031192876894392,0.04704463093238959
-1.5999999999999999,-0.01073055297770855,0.10504441500479615,0.04918781367840747
-1.5,-0.008423733551496778,0.10700926214633617,0.051358702218734724
-1.4,-0.005935420804712832,0.1090857707658461,0.053557529265806265
-1.2999999999999998,-0.0033167234706089023,0.11120527513172014,0.05578452829839818
-1.2,-6.916867608431741e-4,0.11332600712798889,0.058039933541809204
-1.0999999999999999,0.0019174529996835784,0.11536811876216199,0.06032397994744085
-1,0.00452115039978985,0.11746245325009691,0.0626369031717647
-0.8999999999999999,0.0071198934939418965,0.11961474412981131,0.06497893955466502
-0.7999999999999998,0.009765731077001892,0.12177364498251114,0.0673503260971453
-0.6999999999999997,0.012403559574104297,0.12398554934939922,0.06975130043838611
-0.5999999999999996,0.015112045329101832,0.12621630976193116,0.07218210083214269
-0.5,0.01792062380401343,0.12845183247643419,0.07464296612246941
-0.3999999999999999,0.020651618016942135,0.13070625164836916,0.07713413571875871
-0.2999999999999998,0.023450498160011025,0.13297707795178065,0.07965584957008157
-0.19999999999999973,0.02631991644553936,0.13528758465917973,0.08220834813881668
-0.09999999999999964,0.029284326412095135,0.137644217531891,0.084791872373555
0,0.032263871386857386,0.1400930610285701,0.08740666368126622
0.10000000000000009,0.03516340134906848,0.14251056365458847,0.09005296389871363
0.20000000000000018,0.038200855145876234,0.14490666490756596,0.09273101526310333
0.30000000000000027,0.04112323198183088,0.14737452085532388,0.09544106038195387
0.40000000000000036,0.044223425725067926,0.14988687700347397,0.09818334220217205
0.5,0.04736819789536588,0.1524383511950687,0.10095810397832027
0.6000000000000001,0.050545765993817444,0.1550029651230322,0.10376558924006049
0.7000000000000002,0.05362801611110982,0.15757959860373533,0.10660604175876032
0.8000000000000003,0.05689175844974331,0.16012503562522015,0.10947970551324532
0.9000000000000004,0.060278364986439896,0.16259406253081715,0.11238682465468278
1,0.06355229084340155,0.16527825629263518,0.11532764347058072
1.1000000000000005,0.06687522868360396,0.16805991241574633,0.11830240634788639
1.2000000000000002,0.07024760828913391,0.1708360453376123,0.12131135773516791
1.2999999999999998,0.07360296782505368,0.17362379409411033,0.12435474210386299
1.4000000000000004,0.07716848635795273,0.1763301842830124,0.12743280390857747
1.5,0.08059559648966108,0.179158639912554,0.130545787546417
1.6000000000000005,0.08416351804480557,0.18200153711106026,0.13369393731533474
1.7000000000000002,0.08758294222562556,0.18494676755295295,0.13687749737147717
1.8000000000000007,0.09113624996417452,0.18788364459497908,0.14009671168551072
1.9000000000000004,0.09477257721296281,0.19091559643910283,0.14335182399791066
2,0.0983183881059792,0.19394866021984286,0.14664307777319435
2.1000000000000005,0.10192314058445388,0.19701859067138597,0.14997071615308002
2.2,0.10550195371579345,0.20006557734492397,0.15333498190855185
2.3000000000000007,0.1094089801851709,0.20311829307441265,0.1567361173908131
2.4000000000000004,0.11320257637285373,0.2063425847475313,0.16017436448110642
2.5,0.11708676068891398,0.20947006481974845,0.16364996453938285
2.6000000000000005,0.1208672721039051,0.2126228002034724,0.1671631583517986
2.7,0.12467514933864049,0.21592413192972992,0.17071418607701924
2.8000000000000007,0.12861735118717543,0.21923902579767038,0.1743032871913112
2.9000000000000004,0.13254582380179908,0.22251831342926404,0.17793070043239834
3,0.13661762392033672,0.22589858998581547,0.18159666374206382
3.1000000000000005,0.14071517257806826,0.22931436660740412,0.18530141420747392
3.2,0.14472435322174707,0.23275563490876294,0.1890451880012028
3.3000000000000007,0.14880153367069504,0.23623916738606723,0.19282822031993582
3.4000000000000004,0.15283291701256974,0.23972285769864568,0.19665074532182789
3.5,0.15697387296404128,0.24328345653437025,0.20051299606249487
3.6000000000000005,0.16122059779301964,0.246854487346169,0.20441520442961378
3.7,0.1655292506792671,0.2504612801584425,0.20835760107610815
3.8000000000000007,0.16991109142127955,0.25415910978172535,0.21234041535189516
3.9000000000000004,0.17431470186004042,0.257866155363827,0.21636387523416867
4,0.1787878353556141,0.2616076463966508,0.22042820725619483
4.1000000000000005,0.1832243606810976,0.26528671675584053,0.22453363643459362
4.2,0.18774853194956806,0.26907701036931897,0.2286803861950816
4.300000000000001,0.19245679991888393,0.2728980672681364,0.23286867829664962
4.4,0.1971579893313688,0.27678902558180574,0.2370987327541487
4.5,0.201858983412102,0.2808547305387552,0.2413707677592579
4.6000000000000005,0.20659871445986674,0.2847985114269622,0.2456849995998064
4.7,0.2112553890051453,0.2887974128119031,0.2500416425774223
4.800000000000001,0.21600373712272167,0.29288448726954397,0.25444090892348054
4.9,0.22080867369352353,0.296946927158983,0.2588830087133206
5,0.22557351826986466,0.3010194434480065,0.2633681497787059
5.1,0.23040301805773372,0.3052137155055348,0.2678965376184951
5.200000000000001,0.23534088155866445,0.30948918298711586,0.2724683753074958
5.300000000000001,0.24015698715886874,0.3139509729037882,0.27708386340346963
5.4,0.24512796414193466,0.31825761354766735,0.2817431998522599
5.5,0.2500340856197975,0.32276163831369564,0.28644657989100814
5.6,0.2553452064389876,0.32726626392940195,0.29119419594943025
5.700000000000001,0.26030601602988834,0.33173586864891985,0.29598623754911857
5.800000000000001,0.2656050508412247,0.3363387359386426,0.30082289120083794
5.9,0.27083103776764034,0.3409565631459025,0.3057043402997834
6,0.27612796720098487,0.3456332782982852,0.31063076501876424
6.1,0.2813369093585964,0.35040320053730706,0.31560234219928235
6.200000000000001,0.286485770338616,0.3551293058264612,0.3206192452404688
6.300000000000001,0.2918152770493665,0.3600004800305069,0.32568164398584426
6.4,0.29709032037682587,0.36482408828607255,0.33078970460786816
6.5,0.3025862019214742,0.36984795259415737,0.3359435894902393
6.600000000000001,0.3078320139914805,0.3746914451906598,0.34114345710791233
6.700000000000001,0.31354449155614483,0.37972261357351705,0.34638946190479214
