temp,lower,upper,mean,sd
0,-0.0561394961367809,0.05483136454864651,7.357035682118928e-4,0.03983002539870097
5,0.2762285388531868,0.342608634449963,0.31183571205114463,0.019297046787284795
10,0.5717460818894401,0.6257302506404984,0.5986501799348853,0.01468662656032874
16,1.02185343241857,1.0959561317226774,1.0647710441185583,0.022998383774672074
20,1.2780452140706635,1.4058313563960017,1.34875581211901,0.03267318213783105
24,1.3689643472536686,1.5990570387833591,1.5062451932560947,0.08693503498775665
27,1.5510324623656695,1.6297165772487703,1.595746062098568,0.020920741505329937
29,1.0610076824456278,1.2721461157025413,1.1687865085644682,0.05352703054827117
32,-0.2501626809991261,0.0029778547858780556,-0.0744843817991687,0.05681427805829196
