x,q2.5,q97.5,mean
-2,-0.3649928268146392,-0.00800936371782783,-0.09801413667837396
-1.9,-0.3561318304805497,-0.004145545475064974,-0.09297998648654246
-1.8,-0.3473042833228301,-2.6317661476388395e-4,-0.08792127642806274
-1.7,-0.3386664687145044,0.0035542001640428583,-0.08283802651517509
-1.6,-0.3300132148139254,0.007668450810348409,-0.07773025877450025
-1.5,-0.3213447336710461,0.01201891566315557,-0.07259799727757829
-1.4,-0.31266123994950223,0.01626322219229861,-0.06744126817176314
-1.2999999999999998,-0.3033031699264803,0.02068516330436906,-0.06226009971147465
-1.2,-0.29308092009958076,0.025290135404476607,-0.057054522289812816
-1.1,-0.2834635114308307,0.029760863109749063,-0.051824568470538394
-1,-0.27396073640785734,0.0342864626727475,-0.04657027302042219
-0.8999999999999999,-0.2634983963637788,0.0388678404581417,-0.041291672941968637
-0.7999999999999998,-0.252899488487344,0.043464722199485384,-0.035988807506516174
-0.7,-0.2425871538022305,0.048077128888931966,-0.030661718287718753
-0.5999999999999999,-0.23248097872771176,0.05305958740866203,-0.025310449195413125
-0.5,-0.22348501725293965,0.05803172027177436,-0.01993504650987439
-0.3999999999999999,-0.2148558622371096,0.06276276584036569,-0.014535558916465565
-0.2999999999999998,-0.20625242379637598,0.06753406936294021,-0.009112037540683869
-0.19999999999999996,-0.19763952949446426,0.07233319213775141,-0.0036645359836083515
-0.09999999999999987,-0.18901741972594646,0.07716009898293172,0.0018068896422464601
0,-0.18038633746991306,0.08201475187207219,0.007302180676668169
0.10000000000000009,-0.17174652830826956,0.08689137992113034,0.012821275875069205
0.20000000000000018,-0.1630982404441407,0.09178612342124202,0.018364111371392048
0.30000000000000027,-0.15444172472038276,0.09669123782483897,0.0239306206405918
0.40000000000000036,-0.14577723463821157,0.10162366378811273,0.029520734460691617
0.5,-0.13683107220602192,0.10658335260450945,0.03513438087440754
0.6000000000000001,-0.12773451524099708,0.111570252585552,0.04077148515033708
0.7000000000000002,-0.11863596930609732,0.11658430901681091,0.046431969743707974
0.8000000000000003,-0.10953571965094372,0.12162861686351875,0.05211575425668214
0.9000000000000004,-0.10043405410138101,0.12675855639590172,0.05782275539821042
1,-0.09133126307565201,0.13192652054057338,0.06355288694343374
1.1,-0.08222763960066039,0.13715810601718698,0.06930605969262531
1.2000000000000002,-0.07312347932832083,0.1424161895790172,0.07508218142967002
1.3000000000000003,-0.06401908055199523,0.14766175038783125,0.08088115688007559
1.4000000000000004,-0.054923953046314526,0.15286380106569228,0.0867028876685111
1.5,-0.04593808806318854,0.15809030913310895,0.09254727227586812
1.6,-0.03717867298267097,0.16334117631137737,0.09841420599583905
1.7000000000000002,-0.028588823290171657,0.16861630096965238,0.10430358089100819
1.8000000000000003,-0.02014811371500116,0.17391557808001887,0.11021528574845041
1.9000000000000004,-0.011701841864267435,0.1792388991720931,0.11614920603483225
2,-0.003199697724005286,0.18458615228714648,0.12210522385101098
2.1000000000000005,0.005315277557911823,0.189971835633971,0.12808321788612548
2.2,0.01365202345290085,0.19542104294628931,0.1340830633711743
2.3,0.02204548066243439,0.20092415354197576,0.1401046320320763
2.4000000000000004,0.03044604843457848,0.20646404613840086,0.1461477920422073
2.5,0.03867797552642549,0.2120317898839075,0.15221240797440816
2.6000000000000005,0.0468042342394284,0.21778940147225706,0.15829834075245935
2.7,0.05512138787138367,0.22385370258814116,0.16440544760201506
2.8000000000000007,0.06344570393814497,0.22980786629158612,0.17053358200099358
2.9000000000000004,0.07177688222765252,0.23546235991903974,0.17668259362941588
3,0.08011461915001801,0.24128271841925006,0.18285232831868903
3.1000000000000005,0.08845860771198777,0.24706825545731909,0.18904262800032753
3.2,0.09680853749124295,0.2527282326740434,0.1952533306541068
3.3000000000000007,0.10534890549227233,0.25840890683502094,0.20148427025564433
3.4000000000000004,0.11437502890119124,0.26411009324280244,0.20773527672340064
3.5,0.1227059541354723,0.2698763666963663,0.2140061758650965
3.6000000000000005,0.13128112591151994,0.27569280883859365,0.22029678932353838
3.7,0.1400281248222648,0.2816636754042917,0.22660693452184738
3.8000000000000007,0.148954361587664,0.2882872777591162,0.23293642460808572
3.9000000000000004,0.15780217097007293,0.29458594670020066,0.2392850683992733
4,0.1665498551249158,0.3006970887367526,0.24565267032479016
4.1000000000000005,0.17514490106845748,0.3068837354660506,0.2520390303691568
4.2,0.1828802857975418,0.31325472217444067,0.2584439440141872
4.300000000000001,0.19110306616417985,0.3194035618308062,0.26486720218050785
4.4,0.19947794895799056,0.32617627251590564,0.27130859116843625
4.5,0.20758644615255123,0.33259393190232844,0.27776789259821283
4.6000000000000005,0.21586128267146965,0.33914019109690363,0.2842448833495792
4.7,0.22367350570021,0.34569365918460054,0.29073933550069625
4.800000000000001,0.23088784947102908,0.35204277576648746,0.29725101626639655
4.9,0.23876282136670368,0.35824730466141175,0.303779687935762
5,0.2469273796293158,0.36446390110391796,0.3103251078090229
5.1000000000000005,0.25477440686791175,0.37072188926556704,0.3168870281337688
5.2,0.2623163825829904,0.37722812321227683,0.32346519604046575
5.300000000000001,0.27098822143450285,0.3838006135225648,0.3300593534772737
5.4,0.27850088987193544,0.39031337293149565,0.33666923714415403
5.5,0.2857704001964081,0.39672898500052656,0.34329457842626426
5.6000000000000005,0.2928921601854082,0.4028581761736343,0.34993510332662875
5.7,0.30025045476694967,0.4096842878456476,0.3565905323980808
5.800000000000001,0.30751426206698745,0.4161505498618259,0.3632605806744682
5.9,0.3146483829990162,0.4227148192757614,0.36994495760111357
6,0.3218999098259216,0.4291309637084355,0.37664336696452433
6.1,0.3294542800530607,0.43587470230695635,0.3833555068213424
6.200000000000001,0.33704636532627746,0.44244572668128446,0.390081069426528
6.300000000000001,0.3440283644795103,0.44869453434104967,0.39681974116076785
6.4,0.3510619151299082,0.4549592680944773,0.4035712024571027
6.5,0.358466073958269,0.46122234403754525,0.4103351277267635
6.6,0.3659157982437499,0.4674834387992781,0.41711118528421004
6.700000000000001,0.37319143434011426,0.4737422254287369,0.42389903727136385
6.800000000000001,0.38008633180369417,0.4799983733664589,0.4306983395810266
6.9,0.38662748465993635,0.4862515484157031,0.43750874177947724
7,0.393824689630191,0.4930192981394481,0.44432988702823784
7.1,0.4009700181049585,0.5000421969690096,0.45116141200500137
7.200000000000001,0.408131970311126,0.5068854390743098,0.4580029468237125
7.300000000000001,0.41527688114115907,0.51339050106321,0.4648541149537921
7.4,0.42203840849775937,0.5199233792218463,0.4717145331384993
7.5,0.4288215960096823,0.5267473589523908,0.4785838113124196
7.600000000000001,0.4359146865488427,0.5343487289712476,0.4854615525180724
7.700000000000001,0.442865919495458,0.5410312528405383,0.49234735282162756
7.800000000000001,0.45006595167921093,0.5474410407864782,0.49924080122772474
7.9,0.4571015185597628,0.5538969812800578,0.5061414795933832
8,0.4643634582067502,0.5603457774979415,0.5130489625409951
8.100000000000001,0.4716350014638986,0.5670127919764423,0.5199628173703936
8.200000000000001,0.47880848734615766,0.5740081948321022,0.5268826039699843
8.3,0.48574673585725936,0.5806930961940137,0.5338078747269336
8.4,0.49238004585837936,0.5871789435109321,0.540738174436402
8.5,0.4994650301255925,0.5941363150160284,0.5476730402098151
8.600000000000001,0.5065150032382362,0.601306395270705,0.5546120013821599
8.700000000000001,0.5135776645194747,0.6080587728759327,0.5615545794183006
8.8,0.520604725635776,0.6146303286071213,0.5685002878183005
8.9,0.5277075099354862,0.6217207658043608,0.5754486320217428
9,0.5345839959861189,0.6281959871664822,0.582399109311038
9.100000000000001,0.5418344597899573,0.6357769325341995,0.5893512087137103
