curve.id.list,topt.list,maxgrowth.list,z.list,w.list,a.list,b.list,rsqr.list,s.list,n.list
233,22.26776325339451,1.4068462495767406,-9.631743504044936,76.34759042345226,0.18421459192520023,0.14511116507301094,0.9613494917211315,0.07245276984634726,6
234,21.594613283134848,1.284779126469849,13.60039608950739,32.711013356179066,0.30963780225978843,0.07853509352145539,0.9810216457543326,0.044877735936591605,6
235,21.797094280073146,1.1102163800294342,14.491770252431433,35.07505452487526,0.38370909860853436,0.05748479695611706,0.9795790372710771,0.03726634924561836,6
236,22.378966605394524,1.3865223694549036,8.42440328061319,42.252568605907044,0.20544142203628402,0.11093577523486531,0.9982032320683574,0.01570026403393704,6
237,20.49187841891984,1.0773649310648636,14.533649744406365,33.07299509910324,0.443796279083753,0.05006690710116062,0.9934798225398862,0.018967834827719653,6
238,21.069237920166124,1.1468950696121523,14.11231006688259,34.41189794148514,0.4199658317406447,0.05615537822053556,0.9560716399284092,0.054015322102814255,6
239,21.8696520576274,1.1054415344746529,1.9303626958427094,56.65917698697481,0.2543192341863819,0.09846339589581794,0.9251569222598612,0.06645945256630603,6
240,22.002758790067077,1.2138974334570762,15.223530406100465,35.27464861772672,0.4623215886208109,0.051138732859278335,0.8889833913240532,0.10026688098937878,6
241,21.347969433708464,1.1272132274676796,9.318124765608472,40.38355223379446,0.24781496047251494,0.09149599167746408,0.9673045255510342,0.04728480586963751,6
242,21.316862487774028,1.2397450750475472,15.260393727265528,31.852082755695275,0.44085116866071417,0.055831912889645716,0.9767384514468574,0.04701412796641725,6
243,21.661609828133265,1.1269033821783112,13.753403065481441,34.4940244785104,0.3319308276305474,0.06732354170714319,0.976484918187317,0.04143128701087938,6
244,21.76549653050739,1.2933101358555934,12.468040080129537,33.956796110338544,0.24842873353548886,0.09217778567328715,0.9851864829699422,0.04078980664164184,6
245,21.044991107892287,1.138056616359728,17.011423187939457,31.871957763139953,0.5953536149790718,0.033933544438193346,0.953101726570353,0.062818404079653,6
246,20.775137095508185,1.2275100662716918,14.97728835947647,28.989350327654083,0.37313029478271664,0.06571159387543177,0.9902151309295214,0.032149746099921064,6
247,21.775626796818848,1.2688463116843285,36.620531844214966,14.050065348758976,-0.00835930038686298,0.17357328723143078,0.9808566439067021,0.042327520354662876,6
248,21.964226601912436,1.2323692641513662,13.589950477557906,33.58765899964798,0.2890563671894424,0.07903582833453326,0.9980487008625821,0.014126042411598998,6
249,22.15648706790158,1.099893768648447,14.462163919894966,35.32486700873571,0.3525404586250317,0.06085112628056633,0.9508081625542009,0.059930301557958116,6
250,21.70665366651217,1.1723066103506532,8.69590914068638,42.30948035833645,0.24765767246207598,0.09351567052530553,0.9707203356977819,0.046376413305085344,6
251,21.35051602981771,1.108956907814919,13.368551066731886,34.93181347878228,0.34134681508939246,0.06615978561283162,0.9986154671708579,0.00929862133443551,6
252,21.51256960109277,1.290884599682285,5.999964938449954,45.455576946568705,0.21514128911699068,0.11244052712942415,0.9873045030386834,0.035852180014512805,6
253,20.827310816735743,1.1238527201828943,12.93025723071262,33.76570272112654,0.32847104536119154,0.07091591197129825,0.9898081690655222,0.026340671375066814,6
254,21.21654515429713,1.0539242761540097,15.550599268484913,34.20060121111185,0.47017643894462974,0.043525395719033126,0.9721624952542784,0.03975269946030277,6
255,21.208477829352624,1.171996021588263,12.661039641612021,34.19185136895651,0.2989594238065967,0.07797810324256989,0.9999444810612693,0.0020980314769669657,6
256,21.92668106108371,1.189081922762466,13.456950198711242,34.89883840820115,0.3154282723397716,0.07277302722732559,0.9993044439151593,0.007863928377898309,6
257,21.56173473035731,1.1998289220448897,12.603731227243905,34.41690904472586,0.2748498365094601,0.08300652815134588,0.9905290493228428,0.028868341685100298,6
258,21.69945437714115,1.216089268016394,10.540911424190014,39.36472188369699,0.28418588792926497,0.08486417968505516,0.9935374188334684,0.022351507921591948,6
259,22.29082774944037,1.176175449935335,0.8529823473627407,58.23212170771009,0.21899954709805944,0.11045377871475753,0.9609556602510803,0.05420385098955654,6
260,21.540251821587262,1.1469883037193502,16.266384856419883,31.477852301678357,0.4598465070671567,0.04796149775922272,0.997102152003213,0.015906489655493163,6
261,21.24972016253426,1.1850456841002193,12.183490171576198,34.4445063049448,0.2717238311195164,0.08457840413349871,0.9936913102423665,0.022854458454446693,6
262,21.181790134248637,1.0145178688086747,16.55989700524554,36.40174929182998,0.576398492745091,0.02983822780076851,0.938494190727091,0.053950001444003075,6
263,22.81194516946538,1.1404586548932505,16.74511243980828,36.05267319662222,0.49210151418538284,0.042114505714903605,0.9849103732895717,0.034838428125723804,6
264,21.51300597183203,1.2949742047822324,-9.573905894308277,75.20387549033119,0.2059750254410761,0.1389347559982124,0.989200886281324,0.03585869210476118,6
265,21.426263482386574,1.2163121973237407,15.589380279923155,31.15073935513229,0.42643423314387546,0.05598051111049018,0.9851858957505557,0.03806621196208828,6
266,21.552747264022628,1.338166607693106,14.072571063163409,32.32654668233618,0.35410770149037063,0.07286650870514887,0.9287086908245192,0.09306429533371016,6
267,21.965805570649245,1.1624119903796046,-3.708164612144288,66.55296574931685,0.23182317097143235,0.114578236840128,0.8572249888129269,0.10575365441534003,6
268,22.010859073362894,1.1330768618681752,-3.236519197461747,66.47977811367471,0.24845266316208392,0.10802063600236808,0.9778992730493823,0.03629389597121344,6
269,20.718069615680072,1.1037501262247085,15.46192208035594,33.78562517122861,0.5249942537360449,0.04078114439405641,0.9522597493597388,0.05330504568323362,6
270,20.84154971996962,1.1051262144422331,36.31401550663416,12.11022886531182,-0.008302332965033778,0.1526324134701543,0.9767690737594117,0.03443982858520689,6
271,20.32731119459349,1.1319383209632106,13.815070460784321,31.418952227190157,0.37425711308164356,0.06372210046599233,0.9748181658069907,0.04291143005161031,6
272,21.809654699022495,1.2617431241037516,8.094337433148135,42.13870040432031,0.2112271776151994,0.1072244607290919,0.9970763506834248,0.016758440210849646,6
273,19.906276165483956,1.13901334736512,15.10711242381648,29.21921729430837,0.46801871320484073,0.050416034461122604,0.9570871019053775,0.05945319448526917,6
274,21.993675594621273,1.1898009193586296,39.345778841530716,17.900261063077686,-0.01362264903848005,0.1570916749462258,0.9949662960214433,0.018819172667895064,6
275,21.527931625189844,1.1195744567585573,14.397885170266074,34.200719184474515,0.38024786475961747,0.059033043634578994,0.9988524063368165,0.008686723619008461,6
