replicate,run,a,b,w,z,sigma,isConv,finTol,logLik,AIC,BIC,deviance,df.residual
11,1303,0.21529436824279785,0.13483447695377127,37.43040461797817,12.712448838377949,2398.762842586024,FALSE,1.4901161193847656e-8,-522.42023366251,1054.84046732502,1065.0557236641928,304965348.2734832,53
12,1225,0.20788923834898693,0.1359836814274915,38.746905119696955,12.03506418131943,2258.3247952235533,TRUE,1.4901161193847656e-8,-518.9814336481273,1047.9628672962547,1058.1781236354275,270301636.67823976,53
13,1111,0.22333442078107565,0.1345997349603882,38.82347261024504,12.012051450068611,2225.742368605092,FALSE,1.4901161193847656e-8,-518.1530646981213,1046.3061293962426,1056.5213857354154,262558241.84440163,53
14,377,0.2101114705574975,0.1382436407695423,40.75467529625788,11.04946891079984,2169.1158092120654,FALSE,1.4901161193847656e-8,-516.6841242271184,1043.368248454237,1053.5835047934097,249368359.87000683,53
15,1051,0.2118083705829941,0.13420743104644867,38.21666480196797,12.28593610684526,2174.073215760726,TRUE,1.4901161193847656e-8,-516.8142462615796,1043.6284925231591,1053.843748862332,250509500.41687372,53
16,1190,0.22365614692133848,0.13097574862354894,36.334079002009254,13.232633429944748,2014.2120350812088,TRUE,1.4901161193847656e-8,-512.4609056494846,1034.9218112989693,1045.137067638142,215023656.48009717,53
17,1308,0.2116430782713912,0.13638497371349162,41.032709417419525,10.875956255675373,2304.1409895565566,TRUE,1.4901161193847656e-8,-520.1262579552827,1050.2525159105653,1060.4677722497381,281380482.08699745,53
18,305,0.1826340648802403,0.14660292103455444,45,8.94203785081333,2404.5969180488705,TRUE,1.4901161193847656e-8,-522.5586961060817,1055.1173922121634,1065.3326485513362,306450575.92937666,53
19,978,0.21193736779139072,0.13750800182612594,41.314450376804054,10.75392733830904,2385.819608709407,TRUE,1.4901161193847656e-8,-522.1118405526997,1054.2236811053995,1064.4389374445723,301683165.88102233,53
20,797,0.23632640171729696,0.12818268949146444,35.50468753818456,13.637105688935888,2160.0780826122073,FALSE,1.4901161193847656e-8,-516.4461348104106,1042.8922696208213,1053.107525959994,247294678.11802644,53
21,617,0.2260509503542014,0.1310463982959003,37.51091231804411,12.628506932475242,2038.583125483877,TRUE,1.4901161193847656e-8,-513.146441849891,1036.292883699782,1046.5081400389547,220258521.45390347,53
22,979,0.1973992507624185,0.13992699991663532,40.70319449188979,11.071014438480889,2018.2975599828471,TRUE,1.4901161193847656e-8,-512.576404444259,1035.152808888518,1045.3680652276907,215896827.15353388,53
23,1237,0.2429700705373406,0.12784587279694593,34.95039335829763,13.933638884341477,2168.5019388413953,FALSE,1.4901161193847656e-8,-516.6679906656134,1043.3359813312268,1053.5512376703996,249227234.91422117,53
24,982,0.2081337567152722,0.13984397382502203,40.23237732888361,11.340716861332378,2076.2523759950172,FALSE,1.4901161193847656e-8,-514.19008369745,1038.3801673949,1048.5954237340727,228473668.22772262,53
25,1033,0.24674491683052488,0.12574640252641223,34.777568084681675,14.054502837235644,2001.1265510987048,TRUE,1.4901161193847656e-8,-512.0893926567617,1034.1787853135233,1044.3940416526962,212238896.09614643,53
26,306,0.20517509266206385,0.13951472650240634,40.520056428303924,11.179670353111836,2206.101454115705,FALSE,1.4901161193847656e-8,-517.6478395592455,1045.295679118491,1055.510935457664,257944832.1701257,53
27,1006,0.20233713372503664,0.13531689793232815,38.592059498968176,12.274325429668597,1832.7506769395911,TRUE,1.4901161193847656e-8,-507.07952830489,1024.15905660978,1034.3743129489528,178025677.32259405,53
28,972,0.2301097869146358,0.1314745440280088,37.26881960914094,12.772210459115707,2292.3905474470125,TRUE,1.4901161193847656e-8,-519.8348309721936,1049.6696619443871,1059.88491828356,278517884.3672939,53
29,171,0.24358775873364458,0.12850226925835068,36.19373428729548,13.304795203058024,2224.532362894982,TRUE,1.4901161193847656e-8,-518.1220687118791,1046.2441374237583,1056.459393762931,262272844.37905797,53
30,975,0.224944384638691,0.13122629651636875,36.899995574876804,12.944885699388509,2152.5728774810927,FALSE,1.4901161193847656e-8,-516.2477430887978,1042.4954861775957,1052.7107425167685,245579209.62196332,53
31,987,0.23758021669258084,0.12900498043071607,36.2981345461118,13.245630491105473,2211.8124617439325,TRUE,1.4901161193847656e-8,-517.7952066751892,1045.5904133503784,1055.8056696895512,259282061.39406502,53
32,987,0.2145309864805174,0.13755086073589962,39.608698065034574,11.637742772886902,2146.2653160013874,TRUE,1.4901161193847656e-8,-516.0804740518295,1042.160948103659,1052.3762044428317,244142104.75353834,53
33,866,0.23751340254327927,0.12824806729462024,35.39202551559134,13.699784623286288,2070.937481879717,FALSE,1.4901161193847656e-8,-514.0439851869838,1038.0879703739677,1048.3032267131405,227305448.85427806,53
34,56,0.2625389764663725,0.12197307289891003,33.416127258389324,14.66763227389916,1890.3513799709826,TRUE,1.4901161193847656e-8,-508.84338114343893,1027.6867622868779,1037.9020186260507,189391702.0071845,53
35,1182,0.24461292594315456,0.128134860336439,35.07791046987606,13.876895458508143,2107.2382735229457,FALSE,1.4901161193847656e-8,-515.0344639557438,1040.0689279114877,1050.2841842506605,235344016.49419817,53
36,147,0.21561383801012796,0.13480290860698108,41.09630633035119,10.823706829503989,2341.6468344171376,TRUE,1.4901161193847656e-8,-521.0466097595825,1052.093219519165,1062.3084758583377,290615424.5481975,53
37,1231,0.26138650272081315,0.12389458907358826,34.29023137552071,14.24361839937406,2191.0619902266294,FALSE,1.4901161193847656e-8,-517.2579278376033,1044.5158556752067,1054.7311120143795,254439890.1858415,53
38,1040,0.26830068035086463,0.12332754449354844,33.608106257963435,14.60136714445452,2153.72493559172,TRUE,1.4901161193847656e-8,-516.2782413574837,1042.5564827149674,1052.7717390541402,245842148.2040466,53
39,1224,0.2369730141541573,0.12829733586711936,36.1484317326806,13.308202599390095,2098.8682363031858,FALSE,1.4901161193847656e-8,-514.8076067660015,1039.615213532003,1049.8304698711759,233478137.28820962,53
40,1039,0.2105977123208887,0.13568142223897786,38.95381672291692,11.930364445291323,2025.5243633582088,TRUE,1.4901161193847656e-8,-512.780136576259,1035.560273152518,1045.7755294916908,217445694.1675569,53
41,771,0.22194033612684919,0.13427601395308011,40.05417456957449,11.369027818392999,2031.2986778948352,TRUE,1.4901161193847656e-8,-512.9423995823167,1035.8847991646335,1046.1000555038063,218687238.8973172,53
42,1124,0.26010016555409504,0.12492376119355124,33.23826417353666,14.804412345154088,2193.8526080625807,FALSE,1.4901161193847656e-8,-517.3304789601207,1044.6609579202413,1054.8762142594142,255088431.0928583,53
43,1238,0.25320492388741755,0.12582440960907215,34.62987339376926,14.08565405790926,2070.944667738386,FALSE,1.4901161193847656e-8,-514.0441829685378,1038.0883659370757,1048.3036222762485,227307026.2922049,53
44,1233,0.22790802269345925,0.13133868398123452,34.520308119086366,14.182620504134412,1895.2348675404671,TRUE,1.4901161193847656e-8,-508.99044367361086,1027.9808873472216,1038.1961436863944,190371505.76648,53
45,1292,0.24842989810615135,0.12526948499787827,35.08345962823942,13.881043597041083,2069.7179595444586,TRUE,1.4901161193847656e-8,-514.0104094518844,1038.0208189037687,1048.2360752429415,227037818.89922652,53
46,1097,0.22154590575460903,0.13296938374785747,37.054487651860164,12.889023458019455,1989.910422026499,TRUE,1.4901161193847656e-8,-511.76901424657245,1033.5380284931448,1043.7532848323176,209866404.847553,53
47,1177,0.2354472937517717,0.13152979300390283,35.82111646084601,13.532883386474946,1895.9550386600204,FALSE,1.4901161193847656e-8,-509.0120990141894,1028.0241980283788,1038.2394543675516,190516211.95687693,53
48,1302,0.22127758023672722,0.13400230435166666,38.10138464584642,12.367109965572755,2283.0700351829955,TRUE,1.4901161193847656e-8,-519.6026051998089,1049.2052103996177,1059.4204667387905,276257665.6341757,53
49,1122,0.2135004134158849,0.13552660690340002,36.866508519748116,13.010757111472067,1935.3963138840195,FALSE,1.4901161193847656e-8,-510.1856964741638,1030.3713929483276,1040.5866492875004,198525221.26518005,53
50,989,0.22383612767821295,0.1342257851994279,39.53703429210112,11.638730053360963,2326.1434890216196,FALSE,1.4901161193847656e-8,-520.667974955633,1051.335949911266,1061.5512062504388,286780007.17043674,53
51,1118,0.24037374245264817,0.12977450929585368,37.53634900217828,12.627934737406267,2341.2927041076523,FALSE,1.4901161193847656e-8,-521.0379889232411,1052.0759778464821,1062.291234185655,290527530.8943093,53
52,1234,0.23685354681119236,0.12862938404264068,34.498892243980464,14.16667058132783,2161.3575704357936,TRUE,1.4901161193847656e-8,-516.4798878563569,1042.9597757127137,1053.1750320518865,247587727.00584617,53
53,1125,0.24675057483293147,0.1240446363916747,33.84575303504204,14.44163587402231,2231.0912255443463,FALSE,1.4901161193847656e-8,-518.2898815594547,1046.5797631189093,1056.7950194580822,263821707.00515163,53
54,985,0.20656918530227808,0.1381080870846305,39.50033526599825,11.68237403333863,2377.8095844341524,TRUE,1.4901161193847656e-8,-521.9201498078974,1053.8402996157947,1064.0555559549675,299660856.2508266,53
55,1216,0.2507716596300578,0.12645391041627524,34.860509129084946,13.972393256442349,2036.9034407228557,TRUE,1.4901161193847656e-8,-513.0994575032399,1036.1989150064799,1046.4141713456527,219895708.22191626,53
56,1055,0.21436232314494139,0.1342216004062036,36.12410739945294,13.372629057654512,2384.373640939725,FALSE,1.4901161193847656e-8,-522.0772842313589,1054.1545684627179,1064.3698248018907,301317595.95923257,53
57,1307,0.2568460598363585,0.12341962477619266,34.96673210097173,13.872788525525236,2097.583282209953,TRUE,1.4901161193847656e-8,-514.7726999475716,1039.5453998951432,1049.760656234316,233192348.16775396,53
58,1057,0.24935595683416525,0.12759354984287857,36.11993081336896,13.339622386705459,2143.698918777197,FALSE,1.4901161193847656e-8,-516.0122755069356,1042.0245510138711,1052.239807353044,243558587.88142568,53
59,1103,0.2693892175878546,0.1225562398323962,33.537060177838235,14.626063468531198,2008.3126634819225,TRUE,1.4901161193847656e-8,-512.2937149185656,1034.5874298371311,1044.802686176304,213765946.97799823,53
60,1256,0.2396418252095596,0.12965429429900036,36.54979300171356,13.13296700082777,2139.643121785201,TRUE,1.4901161193847656e-8,-515.9043315251358,1041.8086630502717,1052.0239193894445,242637852.49594417,53
61,1104,0.23274971947106946,0.13183548522328833,37.39442935541954,12.720729765104355,1910.7737288632497,TRUE,1.4901161193847656e-8,-509.45587615712753,1028.911752314255,1039.1270086534278,193505980.87444028,53
62,306,0.19897361192393226,0.14193251996154013,42.10916028767728,10.389295634192942,2107.267294829163,FALSE,1.4901161193847656e-8,-515.0352489657183,1040.0704979314366,1050.2857542706095,235350498.94840077,53
63,1307,0.23837611813403578,0.12945142927145697,35.1507567226041,13.848516082483872,2079.7242530639505,TRUE,1.4901161193847656e-8,-514.2853186117089,1038.5706372234179,1048.7858935625907,229238407.34546757,53
64,1292,0.22177306586266107,0.13282751006187762,38.19000731555637,12.300768955208463,2286.531658896496,TRUE,1.4901161193847656e-8,-519.6889639691817,1049.3779279383634,1059.5931842775362,277096032.438206,53
65,371,0.22771427702238647,0.131283746028189,37.20657968521398,12.794965718960398,2356.1129499636063,FALSE,1.4901161193847656e-8,-521.3976584424994,1052.7953168849988,1063.0105732241716,294217216.348269,53
66,1302,0.2116374700975374,0.13587802168819973,38.29133879408406,12.278086565777071,2043.2495745137269,TRUE,1.4901161193847656e-8,-513.2767694405245,1036.553538881049,1046.7687952202218,221268047.6587779,53
67,1130,0.21013586243607194,0.13650667261009744,41.08195857851277,10.848728741260325,2168.521626618128,TRUE,1.4901161193847656e-8,-516.6685081648876,1043.3370163297752,1053.552272668948,249231760.3908581,53
68,1167,0.2511151758331801,0.1257676941431087,34.01263022012423,14.398949555431232,1808.0411427315385,TRUE,1.4901161193847656e-8,-506.3058147034584,1022.6116294069168,1032.8268857460896,173257677.01192826,53
69,945,0.2335351304672864,0.12921949353031395,33.92714987806581,14.464868469681305,1932.8567961424967,TRUE,1.4901161193847656e-8,-510.1108551812363,1030.2217103624725,1040.4369667016454,198004575.90289456,53
70,304,0.23572379841574853,0.1295165793711411,37.78997343740695,12.480197893470828,2281.491879715619,TRUE,1.4901161193847656e-8,-519.5631907425611,1049.1263814851222,1059.341637824295,275875875.45204026,53
71,1051,0.22677126172375303,0.13219330448978334,37.69889097335872,12.555370473791585,2168.7200693286895,FALSE,1.4901161193847656e-8,-516.6737240303169,1043.3474480606337,1053.5627043998065,249277377.1727789,53
72,975,0.2310400049257493,0.13076200403548716,36.14880823688148,13.341478439625108,2316.409291570601,FALSE,1.4901161193847656e-8,-520.4289469492642,1050.8578938985283,1061.0731502377012,284384856.3219545,53
73,1047,0.2540048953945048,0.12372473724320307,33.45446846172662,14.655981510792188,1935.0998354059327,FALSE,1.4901161193847656e-8,-510.1769641191209,1030.3539282382417,1040.5691845774145,198464402.7683676,53
74,983,0.20975172930956779,0.13349893170597535,37.768877203321935,12.497505982701146,1791.1343344539157,TRUE,1.4901161193847656e-8,-505.77030585362905,1021.5406117072581,1031.7558680464308,170032596.81516257,53
75,1117,0.26321473642729815,0.1230672831400508,33.04984089088496,14.874393791570691,2094.770988808206,TRUE,1.4901161193847656e-8,-514.6962270459123,1039.3924540918247,1049.6077104309975,232567471.264283,53
76,1237,0.25345010676448404,0.12575889128153783,34.68352057616685,14.057099071357667,1988.0333536065305,TRUE,1.4901161193847656e-8,-511.7152211746168,1033.4304423492335,1043.6456986884064,209470660.59775752,53
77,1238,0.21110541971528138,0.13521840454205128,36.54750978474321,13.163293289632497,1920.4141865454437,TRUE,1.4901161193847656e-8,-509.7427361388425,1029.485472277685,1039.7007286168578,195463504.3379049,53
78,1238,0.2383434117397105,0.127883210243647,34.641328919464236,14.082916835496963,2337.9238655728886,TRUE,1.4901161193847656e-8,-520.9559137182148,1051.9118274364296,1062.1270837756024,289692064.06440973,53
79,1235,0.22664122370723255,0.13051651537649347,35.60364188400566,13.605305882028855,1924.3152911152206,TRUE,1.4901161193847656e-8,-509.85840775531375,1029.7168155106274,1039.9320718498002,196258434.99985236,53
80,719,0.22506876604999812,0.13070708313885476,34.967430465084476,13.933598076263404,1907.2087423101914,TRUE,1.4901161193847656e-8,-509.3494302558621,1028.6988605117242,1038.914116850897,192784594.89745435,53
81,1035,0.2668416064467859,0.12111556994695047,32.59305988938244,15.082124811431768,1865.063406557577,FALSE,1.4901161193847656e-8,-508.07572358590585,1026.1514471718117,1036.3667035109845,184358460.05544814,53
82,802,0.2591050776047296,0.1233941737599674,34.01199384958381,14.372604885412704,2491.4055422311117,TRUE,1.4901161193847656e-8,-524.5801861802977,1059.1603723605954,1069.3756286997682,328976383.52057475,53
83,1043,0.22348176668496195,0.13292598889860946,39.23396990952092,11.76885278229541,2430.562019530357,TRUE,1.4901161193847656e-8,-523.1708890165659,1056.3417780331317,1066.5570343723045,313104481.73152477,53
84,241,0.186768160746805,0.14577281370744036,45,8.940111169790773,2285.1548531250364,TRUE,1.4901161193847656e-8,-519.6546318113931,1049.3092636227861,1059.524519961959,276762433.2463281,53
85,1232,0.25337076169952777,0.12573557768751542,34.48223864454862,14.16064071992256,2109.0802371996515,FALSE,1.4901161193847656e-8,-515.0842666146201,1040.1685332292402,1050.383789568413,235755630.68814528,53
86,1235,0.23859960391146465,0.12826317226221945,34.50513697155626,14.160883592838179,2279.0500967997873,TRUE,1.4901161193847656e-8,-519.5021534183927,1049.0043068367854,1059.2195631759582,275285675.2173254,53
87,1226,0.20389657232018496,0.1404670911585048,42.048076608479604,10.40803880508403,2255.2270344131043,TRUE,1.4901161193847656e-8,-518.9031926527496,1047.8063853054991,1058.021641644672,269560595.7676294,53
88,375,0.2502276542713934,0.12567434905935043,33.56769347200867,14.625783525123953,1897.855876110511,FALSE,1.4901161193847656e-8,-509.06921717119747,1028.138434342395,1038.3536906815677,190898417.10382134,53
89,975,0.22411743030113232,0.13231583080460935,37.52560945926791,12.640127868234558,2622.9897543210977,FALSE,1.4901161193847656e-8,-527.5138490003591,1065.0276980007181,1075.242954339891,364643988.317493,53
90,625,0.2571175452246821,0.12284500466065781,34.63114866910059,14.035876031647735,2085.0873971295828,FALSE,1.4901161193847656e-8,-514.4321196708643,1038.8642393417285,1049.0794956809013,230422241.04443675,53
91,1170,0.2787666720311245,0.11921070057681288,32.553976653085556,15.09185491926991,2182.5377838829827,TRUE,1.4901161193847656e-8,-517.0357399823289,1044.0714799646578,1054.2867363038306,252463972.43807256,53
92,1245,0.22887045603488496,0.1316560802369918,35.4531241644315,13.70938348585431,2329.3478168088923,FALSE,1.4901161193847656e-8,-520.7464400200993,1051.4928800401985,1061.7081363793714,287570646.3386347,53
93,1249,0.2282833569445282,0.1313697262941943,36.67917127437947,13.070060296313628,2088.5450424598907,FALSE,1.4901161193847656e-8,-514.5265629797896,1039.0531259595791,1049.268382298752,231187080.90234065,53
94,451,0.1880905717307687,0.14593867719128084,45,8.946264713184664,1937.852842177916,TRUE,1.4901161193847656e-8,-510.25799862973645,1030.515997259473,1040.7312535986457,199029502.81066245,53
95,377,0.20899277855146084,0.13827583827149073,40.366904611344715,11.246347535779027,2389.6592533888966,FALSE,1.4901161193847656e-8,-522.2035003841901,1054.4070007683802,1064.622257107553,302654981.4072805,53
96,372,0.24606166230219523,0.12770227835468828,35.07926124920132,13.871547109855568,2039.049344954893,TRUE,1.4901161193847656e-8,-513.1594761339547,1036.3189522679095,1046.5342086070823,220359278.25153187,53
97,1247,0.1976611025896874,0.14106184507470548,40.33617877993007,11.280569250696466,2159.774912825031,TRUE,1.4901161193847656e-8,-516.4381342243187,1042.8762684486373,1053.0915247878102,247225266.72562364,53
98,1236,0.2199451985659664,0.13213558817120483,35.459559685310815,13.692136522040627,2060.4074010789714,TRUE,1.4901161193847656e-8,-513.7534183510408,1037.5068367020815,1047.7220930412543,224999768.89631307,53
99,1018,0.2383801051230895,0.12905747392318395,35.20638959828,13.812698797552123,2398.2319842048964,FALSE,1.4901161193847656e-8,-522.4076178774445,1054.815235754889,1065.0304920940619,304830382.4533578,53
100,979,0.21459166006517735,0.13563239947047973,36.242971500640195,13.33631505349806,2037.4454842042996,TRUE,1.4901161193847656e-8,-513.1146238423011,1036.2292476846021,1046.444504023775,220012757.35853812,53
