isolate.code,time,lat,lon,sst
86,2010-01-01T00:00:00Z,27.125,-82.375,NaN
86,2010-01-01T00:00:00Z,27.125,-82.125,NaN
86,2010-01-01T00:00:00Z,27.125,-81.875,NaN
86,2010-01-01T00:00:00Z,27.375,-82.375,NaN
86,2010-01-01T00:00:00Z,27.375,-82.125,NaN
86,2010-01-01T00:00:00Z,27.375,-81.875,NaN
86,2010-01-01T00:00:00Z,27.625,-82.375,NaN
86,2010-01-01T00:00:00Z,27.625,-82.125,NaN
86,2010-01-01T00:00:00Z,27.625,-81.875,NaN
86,2010-01-02T00:00:00Z,27.125,-82.375,NaN
86,2010-01-02T00:00:00Z,27.125,-82.125,NaN
86,2010-01-02T00:00:00Z,27.125,-81.875,NaN
86,2010-01-02T00:00:00Z,27.375,-82.375,NaN
86,2010-01-02T00:00:00Z,27.375,-82.125,NaN
86,2010-01-02T00:00:00Z,27.375,-81.875,NaN
86,2010-01-02T00:00:00Z,27.625,-82.375,NaN
86,2010-01-02T00:00:00Z,27.625,-82.125,NaN
86,2010-01-02T00:00:00Z,27.625,-81.875,NaN
86,2010-01-03T00:00:00Z,27.125,-82.375,NaN
86,2010-01-03T00:00:00Z,27.125,-82.125,NaN
86,2010-01-03T00:00:00Z,27.125,-81.875,NaN
86,2010-01-03T00:00:00Z,27.375,-82.375,NaN
86,2010-01-03T00:00:00Z,27.375,-82.125,NaN
86,2010-01-03T00:00:00Z,27.375,-81.875,NaN
86,2010-01-03T00:00:00Z,27.625,-82.375,NaN
86,2010-01-03T00:00:00Z,27.625,-82.125,NaN
86,2010-01-03T00:00:00Z,27.625,-81.875,NaN
86,2010-01-04T00:00:00Z,27.125,-82.375,NaN
86,2010-01-04T00:00:00Z,27.125,-82.125,NaN
86,2010-01-04T00:00:00Z,27.125,-81.875,NaN
86,2010-01-04T00:00:00Z,27.375,-82.375,NaN
86,2010-01-04T00:00:00Z,27.375,-82.125,NaN
86,2010-01-04T00:00:00Z,27.375,-81.875,NaN
86,2010-01-04T00:00:00Z,27.625,-82.375,NaN
86,2010-01-04T00:00:00Z,27.625,-82.125,NaN
86,2010-01-04T00:00:00Z,27.625,-81.875,NaN
86,2010-01-05T00:00:00Z,27.125,-82.375,NaN
86,2010-01-05T00:00:00Z,27.125,-82.125,NaN
86,2010-01-05T00:00:00Z,27.125,-81.875,NaN
86,2010-01-05T00:00:00Z,27.375,-82.375,NaN
86,2010-01-05T00:00:00Z,27.375,-82.125,NaN
86,2010-01-05T00:00:00Z,27.375,-81.875,NaN
86,2010-01-05T00:00:00Z,27.625,-82.375,NaN
86,2010-01-05T00:00:00Z,27.625,-82.125,NaN
86,2010-01-05T00:00:00Z,27.625,-81.875,NaN
86,2010-01-06T00:00:00Z,27.125,-82.375,NaN
86,2010-01-06T00:00:00Z,27.125,-82.125,NaN
86,2010-01-06T00:00:00Z,27.125,-81.875,NaN
86,2010-01-06T00:00:00Z,27.375,-82.375,NaN
86,2010-01-06T00:00:00Z,27.375,-82.125,NaN
86,2010-01-06T00:00:00Z,27.375,-81.875,NaN
86,2010-01-06T00:00:00Z,27.625,-82.375,NaN
86,2010-01-06T00:00:00Z,27.625,-82.125,NaN
86,2010-01-06T00:00:00Z,27.625,-81.875,NaN
86,2010-01-07T00:00:00Z,27.125,-82.375,NaN
86,2010-01-07T00:00:00Z,27.125,-82.125,NaN
86,2010-01-07T00:00:00Z,27.125,-81.875,NaN
86,2010-01-07T00:00:00Z,27.375,-82.375,NaN
86,2010-01-07T00:00:00Z,27.375,-82.125,NaN
86,2010-01-07T00:00:00Z,27.375,-81.875,NaN
86,2010-01-07T00:00:00Z,27.625,-82.375,NaN
86,2010-01-07T00:00:00Z,27.625,-82.125,NaN
