isolate_code,temperature,growth_variable
1,9.5,0.2881156217873065
1,9.600000000000001,0.2905545400523334
1,9.700000000000001,0.2929256442236229
1,9.8,0.2952281589111416
1,9.9,0.2974613032255007
1,10,0.29962429013584446
1,10.100000000000001,0.3017163276579187
1,10.200000000000001,0.30373661821162473
1,10.3,0.3056843585885215
1,10.4,0.30755873869892775
1,10.5,0.309358944589661
1,10.600000000000001,0.31108415597056926
1,10.700000000000001,0.31273354557123584
1,10.8,0.3143062827683203
1,10.9,0.31580152806099554
1,11,0.3172184391384027
1,11.100000000000001,0.318556165964855
1,11.200000000000001,0.31981385196601947
1,11.3,0.32099063704526765
1,11.4,0.3220856532784661
1,11.5,0.3230980267097405
1,11.600000000000001,0.3240268779268312
1,11.700000000000001,0.3248713208059222
1,11.8,0.32563046430686615
1,11.9,0.32630340999742086
1,12,0.3268892532379943
1,12.100000000000001,0.32738708436620656
1,12.200000000000001,0.32779598561046075
1,12.3,0.3281150347145963
1,12.4,0.32834330185108834
1,12.5,0.32847985080486714
1,12.600000000000001,0.32852374076706464
1,12.700000000000001,0.3284740214173042
1,12.8,0.32832973837776047
1,12.9,0.32808992951529964
1,13,0.327753626734465
1,13.100000000000001,0.3273198547196944
1,13.200000000000001,0.32678763272792005
1,13.3,0.3261559721101677
1,13.4,0.3254238744430749
1,13.5,0.32459034613332755
1,13.600000000000001,0.32365437275428743
1,13.700000000000001,0.3226149391410714
1,13.8,0.3214710232504721
1,13.9,0.32022159612183226
1,14,0.3188656218377182
1,14.100000000000001,0.31740205748439065
1,14.200000000000001,0.3158298531120738
1,14.3,0.3141479516950193
1,14.4,0.31235528909136645
1,14.5,0.31045078790164254
1,14.600000000000001,0.30843337573166985
1,14.700000000000001,0.3063019668483452
1,14.8,0.3040554682398233
1,14.9,0.30169277347318496
1,15,0.29921278095650566
1,15.100000000000001,0.2966143755937947
1,15.200000000000001,0.29389642874318017
1,15.3,0.2910578103771864
1,15.4,0.28809738904049115
1,15.5,0.28501401350400546
1,15.600000000000001,0.28180653712681136
1,15.700000000000001,0.27847379340865364
1,15.8,0.2750146142502868
1,15.9,0.27142782380898794
1,16,0.2677122445561556
1,16.1,0.26386667893007343
1,16.2,0.2598899214942165
1,16.3,0.2557807771964865
1,16.400000000000002,0.2515380247178434
1,16.5,0.24716044083224156
1,16.6,0.24264678815941926
1,16.7,0.23799583952438097
1,16.8,0.23320633520396045
1,16.900000000000002,0.2282770255893024
1,17,0.22320664673542445
1,17.1,0.21799392031515788
1,17.2,0.21263757187631793
1,17.3,0.20713631249171463
1,17.400000000000002,0.20148883871239096
1,17.5,0.1956938508240809
1,17.6,0.18975002839535632
1,17.7,0.18365605463476195
1,17.8,0.177410585837327
1,17.900000000000002,0.17101229404467733
1,18,0.16445983038990963
1,18.1,0.15775182504914068
1,18.2,0.15088692379973326
1,18.3,0.14386374526327905
1,18.400000000000002,0.13668090526102347
1,18.5,0.12933701066327297
1,18.6,0.1218306593397041
1,18.7,0.11416043400827211
1,18.8,0.10632492658962826
1,18.900000000000002,0.09832269544860166
1,19,0.09015230805156903
1,19.1,0.08181231651088271
1,19.200000000000003,0.07330126363480936
1,19.3,0.06461767677490138
1,19.400000000000002,0.055760079976568296
1,19.5,0.04672699392708291
1,19.6,0.037516923701014664
1,19.700000000000003,0.028128358707709883
1,19.8,0.018559784840811226
1,19.900000000000002,0.008809678324050631
1,20,-0.0011234882409151385
1,20.1,-0.011241264231555805
1,20.200000000000003,-0.021545202754863223
1,20.3,-0.03203686680263642
1,20.400000000000002,-0.04271782930588469
1,20.5,-0.053589673189500905
1,20.6,-0.06465399142721594
1,20.700000000000003,-0.07591238709682303
1,20.8,-0.08736647343568509
1,20.900000000000002,-0.09901787999767286
1,21,-0.11086823440576714
1,21.1,-0.12291918681302118
1,21.200000000000003,-0.1351723855545742
1,21.3,-0.14762949550802537
1,21.400000000000002,-0.16029219815063564
1,21.5,-0.17316217331335
1,21.6,-0.18624112974434262
1,21.700000000000003,-0.19953076245900503
1,21.8,-0.21303278940522277
1,21.900000000000002,-0.22674895152202418
1,22,-0.24068097619160028
1,22.1,-0.25483062610777163
1,22.200000000000003,-0.2691996505262918
1,22.3,-0.2837898341339079
1,22.400000000000002,-0.2986029544004203
1,22.5,-0.3136407999425696
1,22.6,-0.32890519498939047
1,22.700000000000003,-0.3443979384317122
1,22.8,-0.3601208709961893
1,22.900000000000002,-0.37607582649772797
1,23,-0.39226466240720603
1,23.1,-0.4086892416102838
1,23.200000000000003,-0.4253514324699804
1,23.3,-0.4422531271930253
1,23.400000000000002,-0.4593962174884513
1,23.5,-0.4767826251368767
1,23.6,-0.49441425934627453
1,23.700000000000003,-0.5122930595241962
1,23.8,-0.5304209770387882
1,23.900000000000002,-0.5487999569801312
1,24,-0.5674319748322731
1,24.1,-0.5863190182352204
1,24.200000000000003,-0.6054630748483922
1,24.3,-0.624866156821337
1,24.400000000000002,-0.6445302703543914
1,24.5,-0.6644574645746584
1,24.6,-0.6846497705915681
1,24.700000000000003,-0.7051092442723687
1,24.8,-0.7258379602087321
1,24.900000000000002,-0.7468379995825427
1,25,-0.7681114563354793
1,25.1,-0.7896604372377924
1,25.200000000000003,-0.8114870558562594
1,25.3,-0.8335934570282569
1,25.400000000000002,-0.8559817803246452
1,25.5,-0.8786541845245239
1,25.6,-0.9016128415845807
1,25.700000000000003,-0.9248599367099322
1,25.8,-0.9483976745264743
1,25.900000000000002,-0.9722282669501313
1,26,-0.9963539332587504
1,26.1,-1.0207769123666788
1,26.200000000000003,-1.0454994628973742
1,26.3,-1.0705238510540798
1,26.400000000000002,-1.0958523567943184
1,26.5,-1.1214872739035895
1,26.6,-1.1474309039682888
1,26.700000000000003,-1.1736855808547486
1,26.8,-1.200253634177123
1,26.900000000000002,-1.2271374137771722
1,27,-1.2543392836986478
1,27.1,-1.2818616283643678
1,27.200000000000003,-1.3097068343490414
1,27.3,-1.3378773148605516
1,27.400000000000002,-1.3663754854123917
1,27.5,-1.395203788305698
1,27.6,-1.424364668302452
1,27.700000000000003,-1.4538606032094328
1,27.8,-1.4836940612487222
1,27.900000000000002,-1.5138675438447506
1,28,-1.5443835674001807
1,28.1,-1.5752446450722015
1,28.200000000000003,-1.6064533295607344
1,28.3,-1.6380121704808954
1,28.400000000000002,-1.6699237388485382
1,28.5,-1.7021906271615797
1,28.6,-1.734815437279427
1,28.700000000000003,-1.7678007805051026
1,28.8,-1.8011492898700823
1,28.900000000000002,-1.8348636263184022
1,29,-1.86894644218307
1,29.1,-1.9034004300790641
1,29.200000000000003,-1.938228274178265
1,29.3,-1.9734326991032705
1,29.400000000000002,-2.0090164212031674
1,29.5,-2.0449821974481717
1,29.6,-2.0813327889085445
1,29.700000000000003,-2.1180709669420006
1,29.8,-2.155199525482698
1,29.900000000000002,-2.192721281128335
1,30,-2.230639061025384
1,30.1,-2.268955709058203
1,30.200000000000003,-2.307674085937423
1,30.3,-2.3467970631876245
1,30.400000000000002,-2.386327547641212
1,30.5,-2.426268444921188
1,30.6,-2.4666226839359084
1,30.700000000000003,-2.507393216969652
1,30.8,-2.548583001470189
1,30.900000000000002,-2.5901950184437093
1,31,-2.632232272546729
1,31.1,-2.674697779976154
1,31.200000000000003,-2.7175945746632464
1,31.3,-2.7609257083668903
1,31.400000000000002,-2.8046942446661722
1,31.5,-2.8489032834591685
1,31.6,-2.893555924450673
1,31.700000000000003,-2.9386552977530656
1,31.8,-2.9842045334761163
1,31.900000000000002,-3.030206804531097
1,32,-3.076665290120359
1,32.1,-3.1235831880366285
1,32.2,-3.170963708659281
1,32.300000000000004,-3.218810093355744
1,32.4,-3.2671255962764247
1,32.5,-3.3159134905547596
1,32.6,-3.3651770745077116
1,32.7,-3.414919653432166
1,32.800000000000004,-3.4651445580087206
1,32.9,-3.5158551383013554
1,33,-3.5670547699599044
1,33.1,-3.618746842119539
1,33.2,-3.6709347636042318
1,33.300000000000004,-3.7236219569284
1,33.4,-3.776811882804813
1,33.5,-3.8305079975403324
1,33.6,-3.884713801949421
1,33.7,-3.939432798750903
1,33.800000000000004,-3.994668523179037
1,33.9,-4.050424518684743
1,34,-4.106704361446567
1,34.1,-4.1635116360729185
1,34.2,-4.220849960114067
1,34.300000000000004,-4.27872297196775
1,34.4,-4.337134312684128
1,34.5,-4.396087662681666
1,34.6,-4.455586723553143
1,34.7,-4.515635205973369
1,34.800000000000004,-4.576236854214333
1,34.9,-4.6373954218516715
1,35,-4.69911469628092
1,35.1,-4.761398480526178
1,35.2,-4.824250599453992
1,35.300000000000004,-4.887674899886599
1,35.4,-4.951675250715704
1,35.5,-5.016255543016867
1,35.6,-5.081419696265512
1,35.7,-5.147171640148956
1,35.800000000000004,-5.213515339087015
1,35.9,-5.280454774045131
1,36,-5.347993948752681
1,36.1,-5.416136883719489
1,36.2,-5.48488764075875
1,36.300000000000004,-5.55425028649893
1,36.4,-5.624228916907815
1,36.5,-5.694827657412511
1,36.6,-5.766050644716534
1,36.7,-5.837902057426762
1,36.800000000000004,-5.910386067365932
1,36.9,-5.98350690680766
1,37,-6.057268807587839
1,37.1,-6.131676037835051
1,37.2,-6.206732871588919
1,37.300000000000004,-6.2824436316328836
1,37.4,-6.358812653012587
1,37.5,-6.435844289262949
1,37.6,-6.513542930838126
1,37.7,-6.591912993036333
1,37.800000000000004,-6.670958897824131
1,37.9,-6.750685110571685
1,38,-6.831096121878311
1,38.1,-6.912196441600849
1,38.2,-6.993990592882784
1,38.300000000000004,-7.0764831549931255
1,38.400000000000006,-7.159678708547511
1,38.5,-7.243581860044913
1,38.6,-7.328197260303851
1,38.7,-7.413529567988819
1,38.800000000000004,-7.499583480250092
1,38.900000000000006,-7.58636370845375
1,39,-7.673874996620456
1,39.1,-7.762122127662569
1,39.2,-7.851109886913817
1,39.300000000000004,-7.940843111075787
1,39.400000000000006,-8.031326645647779
1,39.5,-8.122565369469998
1,39.6,-8.214564194862813
1,39.7,-8.307328049463202
1,39.800000000000004,-8.400861900769927
1,39.900000000000006,-8.495170737981379
1,40,-8.590259584339782
1,40.1,-8.686133472869228
1,40.2,-8.78279748922702
1,40.300000000000004,-8.880256729139594
1,40.400000000000006,-8.97851632905296
1,40.5,-9.077581447974609
1,40.6,-9.177457273720742
1,40.7,-9.278149023062996
1,40.800000000000004,-9.379661941875941
1,40.900000000000006,-9.482001305285236
1,41,-9.585172423917637
1,41.1,-9.689180631848336
1,41.2,-9.794031292852349
1,41.300000000000004,-9.899729794454421
1,41.400000000000006,-10.006281572485381
1,41.5,-10.113692074627664
1,41.6,-10.221966791074339
1,41.7,-10.331111230278319
1,41.800000000000004,-10.44113094351172
1,41.900000000000006,-10.55203150671777
1,42,-10.663818526768083
1,42.1,-10.776497641619603
1,42.2,-10.89007452047217
1,42.300000000000004,-11.004554876129253
1,42.400000000000006,-11.11994442855015
1,42.5,-11.236248941616813
1,42.6,-11.353474223294532
1,42.7,-11.471626095287546
1,42.800000000000004,-11.59071041760589
1,42.900000000000006,-11.710733088728343
1,43,-11.831700033563862
1,43.1,-11.95361720361614
1,43.2,-12.076490601553468
1,43.300000000000004,-12.200326244767947
1,43.400000000000006,-12.325130189946966
1,43.5,-12.450908527139724
1,43.6,-12.57766738602689
1,43.7,-12.705412929988666
1,43.800000000000004,-12.834151337971438
1,43.900000000000006,-12.963888871771353
1,44,-13.094631711474861
1,44.1,-13.226386236284302
1,44.2,-13.359158713532402
1,44.300000000000004,-13.492955567307177
1,44.400000000000006,-13.627783134580802
1,44.5,-13.763647909431526
1,44.6,-13.900556299174232
1,44.7,-14.038514868584004
1,44.800000000000004,-14.17753015703989
1,44.900000000000006,-14.317608678704067
1,45,-14.458757105736447
2,0,-0.6952656994829638
2,0.1,-0.6555950480168652
2,0.2,-0.6170697178425497
2,0.30000000000000004,-0.5796633462668892
2,0.4,-0.5433478937338733
2,0.5,-0.5080981563372662
2,0.6000000000000001,-0.4738877270767363
2,0.7000000000000001,-0.4406921967123514
2,0.8,-0.408486744344393
2,0.9,-0.3772474836392362
2,1,-0.34695095419098587
2,1.1,-0.3175742012994
2,1.2000000000000002,-0.2890947654695797
2,1.3,-0.26149080785943685
2,1.4000000000000001,-0.23474082871860658
2,1.5,-0.20882379324314818
2,1.6,-0.18371930287393295
2,1.7000000000000002,-0.15940722383673595
2,1.8,-0.13586794931659912
2,1.9000000000000001,-0.11308234509650275
2,2,-0.09103160488674616
2,2.1,-0.06969746780166547
2,2.2,-0.049061938305870995
2,2.3000000000000003,-0.029107504038956823
2,2.4000000000000004,-0.009817082333021428
2,2.5,0.008826078350183182
2,2.6,0.026838406327690894
2,2.7,0.044235878706486
2,2.8000000000000003,0.061034119468632755
2,2.9000000000000004,0.0772484521573364
2,3,0.09289377142886072
2,3.1,0.10798477642545433
2,3.2,0.12253566105182173
2,3.3000000000000003,0.1365603923083805
2,3.4000000000000004,0.15007262651773562
2,3.5,0.16308567066122057
2,3.6,0.17561257932021962
2,3.7,0.1876660705027634
2,3.8000000000000003,0.19925857708007497
2,3.9000000000000004,0.21040225285152572
2,4,0.22110897848646183
2,4.1000000000000005,0.23139032209933694
2,4.2,0.24125763544456244
2,4.3,0.25072196901130106
2,4.4,0.25979416798861515
2,4.5,0.26848478713507495
2,4.6000000000000005,0.27680418652315747
2,4.7,0.28476240094644634
2,4.800000000000001,0.2923692806979075
2,4.9,0.29963445126117566
2,5,0.3065672729009223
2,5.1000000000000005,0.3131770263843969
2,5.2,0.3194725556538153
2,5.300000000000001,0.3254626343399593
2,5.4,0.33115587972245925
2,5.5,0.3365605308606977
2,5.6000000000000005,0.3416847695874049
2,5.7,0.3465365889543511
2,5.800000000000001,0.3511237520840692
2,5.9,0.3554537509372891
2,6,0.359534081719854
2,6.1000000000000005,0.363371886764437
2,6.2,0.36697427502312074
2,6.300000000000001,0.3703480995299902
2,6.4,0.3735000967556027
2,6.5,0.37643684490265944
2,6.6000000000000005,0.3791646316364013
2,6.7,0.3816898194493938
2,6.800000000000001,0.3840184417736793
2,6.9,0.38615643246820675
2,7,0.3881096290085907
2,7.1000000000000005,0.38988368511861793
2,7.2,0.391484073828875
2,7.300000000000001,0.3929161809637954
2,7.4,0.39418530807433827
2,7.5,0.39529653957152244
2,7.6000000000000005,0.3962548360301744
2,7.7,0.39706517268002117
2,7.800000000000001,0.39773222537912334
2,7.9,0.3982605994831667
2,8,0.3986548776754651
2,8.1,0.3989194415127895
2,8.200000000000001,0.3990585643942705
2,8.3,0.399076413986317
2,8.4,0.3989771450886616
2,8.5,0.3987646757284077
2,8.6,0.39844287041934245
2,8.700000000000001,0.3980155559630973
2,8.8,0.3974863697931189
2,8.9,0.3968589114209663
2,9,0.3961366676074705
2,9.1,0.3953230551293937
2,9.200000000000001,0.3944213730108033
2,9.3,0.39343486330250493
2,9.4,0.39236666775412093
2,9.5,0.39121984778990554
2,9.600000000000001,0.3899973863463034
2,9.700000000000001,0.3887021851458553
2,9.8,0.3873370800312552
2,9.9,0.3859048200651154
2,10,0.3844080782652225
2,10.100000000000001,0.3828494758776299
2,10.200000000000001,0.38123153874548243
2,10.3,0.37955674413535173
2,10.4,0.37782749513612685
2,10.5,0.3760461312215843
2,10.600000000000001,0.3742149252067006
2,10.700000000000001,0.3723360937459765
2,10.8,0.3704117806530064
2,10.9,0.3684440854355605
2,11,0.366435046554763
2,11.100000000000001,0.36438663370420593
2,11.200000000000001,0.36230078078180417
2,11.3,0.36017934643993943
2,11.4,0.3580241560509268
2,11.5,0.35583697125190933
2,11.600000000000001,0.35361950923398144
2,11.700000000000001,0.35137343938245774
2,11.8,0.3491003753672198
2,11.9,0.34680189435588205
2,12,0.3444795154812558
2,12.100000000000001,0.3421347280556495
2,12.200000000000001,0.3397689699912561
2,12.3,0.3373836333453406
2,12.4,0.33498007889228903
2,12.5,0.3325596190015663
2,12.600000000000001,0.33012352764186054
2,12.700000000000001,0.32767304583964246
2,12.8,0.32520936901877107
2,12.9,0.3227336628249695
2,13,0.3202470540452886
2,13.100000000000001,0.3177506350820813
2,13.200000000000001,0.3152454647884055
2,13.3,0.312732568832464
2,13.4,0.3102129404963953
2,13.5,0.30768754190978415
2,13.600000000000001,0.30515730390842866
2,13.700000000000001,0.3026231276859441
2,13.8,0.3000858852523207
2,13.9,0.29754642019290667
2,14,0.295005548320938
2,14.100000000000001,0.2924640583596918
2,14.200000000000001,0.2899227126093437
2,14.3,0.28738224719163524
2,14.4,0.2848433749041498
2,14.5,0.282306781590056
2,14.600000000000001,0.2797731312715287
2,14.700000000000001,0.2772430644825131
2,14.8,0.27471719794540517
2,14.9,0.27219612740177473
2,15,0.26968042726296404
2,15.100000000000001,0.26717065024805925
2,15.200000000000001,0.26466732972426205
2,15.3,0.26217097841547965
2,15.4,0.2596820902662938
2,15.5,0.2572011395795776
2,15.600000000000001,0.25472858376244933
2,15.700000000000001,0.25226486153651984
2,15.8,0.24981039339957364
2,15.9,0.24736558388645769
2,16,0.24493082381955722
2,16.1,0.2425064844048061
2,16.2,0.24009291719970915
2,16.3,0.23769046809787353
2,16.400000000000002,0.23529946868098783
2,16.5,0.2329202185122544
2,16.6,0.23055303076510453
2,16.7,0.22819817830173345
2,16.8,0.22585593475951657
2,16.900000000000002,0.22352656585824557
2,17,0.22121031617438253
2,17.1,0.21890741400552358
2,17.2,0.21661808527604487
2,17.3,0.21434254028729052
2,17.400000000000002,0.21208098308309267
2,17.5,0.20983359366016957
2,17.6,0.20760055994179435
2,17.7,0.20538205092445544
2,17.8,0.20317821696509186
2,17.900000000000002,0.20098920815986165
2,18,0.1988151700931675
2,18.1,0.19665623053090278
2,18.2,0.19451251325486676
2,18.3,0.19238412474327393
2,18.400000000000002,0.19027117704191834
2,18.5,0.18817376085869522
2,18.6,0.18609196842285036
2,18.7,0.18402588466625602
2,18.8,0.1819755783990519
2,18.900000000000002,0.17994112062738662
2,19,0.1779225711935571
2,19.1,0.1759199789846857
2,19.200000000000003,0.17393339571004748
2,19.3,0.17196285800114886
2,19.400000000000002,0.1700084102282935
2,19.5,0.16807006849251005
2,19.6,0.1661478660555998
2,19.700000000000003,0.1642418127981483
2,19.8,0.16235193159126213
2,19.900000000000002,0.16047821774567758
2,20,0.1586206844239974
2,20.1,0.15677932208128892
2,20.200000000000003,0.1549541257705973
2,20.3,0.1531450817230224
2,20.400000000000002,0.15135218107147805
2,20.5,0.14957539284919608
2,20.6,0.14781470485350146
2,20.700000000000003,0.14607008306308958
2,20.8,0.1443414943961412
2,20.900000000000002,0.14262890684192506
2,21,0.14093228053977336
2,21.1,0.13925157695311707
2,21.200000000000003,0.1375867408926421
2,21.3,0.13593773683146892
2,21.400000000000002,0.13430450377438144
2,21.5,0.13268698704223297
2,21.6,0.13108513838115965
2,21.700000000000003,0.12949888892127318
2,21.8,0.12792818095232888
2,21.900000000000002,0.12637294992599732
2,22,0.12483312907842865
2,22.1,0.12330864952556359
2,22.200000000000003,0.12179943583125223
2,22.3,0.12030541967124912
2,22.400000000000002,0.11882652182252501
2,22.5,0.11736266582237723
2,22.6,0.11591377352677552
2,22.700000000000003,0.11447976519100796
2,22.8,0.11306055954807835
2,22.900000000000002,0.11165606936030717
2,23,0.1102662105425939
2,23.1,0.10889089318517975
2,23.200000000000003,0.10753003519737535
2,23.3,0.10618354427708235
2,23.400000000000002,0.10485133155057781
2,23.5,0.10353330258739112
2,23.6,0.10222936651172952
2,23.700000000000003,0.10093942701368713
2,23.8,0.09966339145709169
2,23.900000000000002,0.09840116641182083
2,24,0.09715265770903608
2,24.1,0.09591775692096813
2,24.200000000000003,0.09469637760971658
2,24.3,0.09348841918085832
2,24.400000000000002,0.09229378050614694
2,24.5,0.091112359970918
2,24.6,0.089944064569242893
2,24.700000000000003,0.08878878732545509
2,24.8,0.08764642996030798
2,24.900000000000002,0.08651688935897126
2,25,0.08540006213611821
2,25.1,0.08429585372433046
2,25.200000000000003,0.08320416031364206
2,25.3,0.08212487341287067
2,25.400000000000002,0.08105789345896207
2,25.5,0.08000312080216626
2,25.6,0.07896044669008183
2,25.700000000000003,0.07792977592280871
2,25.8,0.07691099973640862
2,25.900000000000002,0.07590401393133236
2,26,0.07490872342602167
2,26.1,0.07392501966190557
2,26.200000000000003,0.07295279872884088
2,26.3,0.07199196139120075
2,26.400000000000002,0.07104240858844041
2,26.5,0.0701040278855622
2,26.6,0.06917672516872217
2,26.700000000000003,0.0682603929955626
2,26.8,0.06735493776453506
2,26.900000000000002,0.06646024806359531
2,27,0.06557623088713474
2,27.1,0.06470277998312152
2,27.200000000000003,0.0638397984947146
2,27.3,0.06298718087973747
2,27.400000000000002,0.06214483555085776
2,27.5,0.06131265774446221
2,27.6,0.06049054627749587
2,27.700000000000003,0.05967840672984499
2,27.8,0.05887613878997971
2,27.900000000000002,0.058083644865606146
2,28,0.057300827834674564
2,28.1,0.05652759015318316
2,28.200000000000003,0.05576383567717466
2,28.3,0.05500946786449821
2,28.400000000000002,0.054264391595715424
2,28.5,0.0535285122797226
2,28.6,0.052801734506404005
2,28.700000000000003,0.05208396431847312
2,28.8,0.05137510876807192
2,28.900000000000002,0.05067507502044377
2,29,0.049983770362073084
2,29.1,0.049301102660844066
2,29.200000000000003,0.048626981730692256
2,29.3,0.047961315718778354
2,29.400000000000002,0.0473040151840807
2,29.5,0.04665499084115392
2,29.6,0.04601415311334717
2,29.700000000000003,0.04538141440041416
2,29.8,0.044756686821162725
2,29.900000000000002,0.044139883122977557
2,30,0.04353091668608509
2,30.1,0.04292970243241114
2,30.200000000000003,0.04233615456690001
2,30.3,0.04175018884312658
2,30.400000000000002,0.041171721208929216
2,30.5,0.04060066826159355
2,30.6,0.04003694725029547
2,30.700000000000003,0.039480476530732674
2,30.8,0.03893117420965248
2,30.900000000000002,0.038388960408805475
2,31,0.03785375455159101
2,31.1,0.03732547672160483
2,31.200000000000003,0.036804049020955534
2,31.3,0.03628939285621601
2,31.400000000000002,0.03578143120121972
2,31.5,0.03528008633504647
2,31.6,0.034785283009327574
2,31.700000000000003,0.03429694573337343
2,31.8,0.03381499877387283
2,31.900000000000002,0.033339368416710875
2,32,0.032869981608929205
2,32.1,0.03240676460051591
2,32.2,0.03194964611063332
2,32.300000000000004,0.031498553254324234
2,32.4,0.031053416518269383
2,32.5,0.030614164782273395
2,32.6,0.03018072848489259
2,32.7,0.029753038716784093
2,32.800000000000004,0.029331027218844227
2,32.9,0.02891462592776001
2,33,0.028503768331279496
2,33.1,0.0280983876561443
2,33.2,0.02769841822313063
2,33.300000000000004,0.027303794992141743
2,33.4,0.02691445310719676
2,33.5,0.026530328798700695
2,33.6,0.026151358928238617
2,33.7,0.025777480985738826
2,33.800000000000004,0.025408632634088258
2,33.9,0.02504475215858494
2,34,0.024685779821230467
2,34.1,0.02433165423788487
2,34.2,0.023982316899631012
2,34.300000000000004,0.02363770809732697
2,34.4,0.02329777008545451
2,34.5,0.022962444363922516
2,34.6,0.02263167438933287
2,34.7,0.022305403309127295
2,34.800000000000004,0.021983575767822148
2,34.9,0.021666135188590334
2,35,0.021353027841697597
2,35.1,0.021044198768610252
2,35.2,0.020739594945422726
2,35.300000000000004,0.020439163016722658
2,35.4,0.020142850196639292
2,35.5,0.019850604717396154
2,35.6,0.019562375372910473
2,35.7,0.01927811151482158
2,35.800000000000004,0.01899776214357033
2,35.9,0.018721278619133433
2,36,0.018448610584830494
2,36.1,0.01817971003539185
2,36.2,0.017914528598103028
2,36.300000000000004,0.01765301888607222
2,36.4,0.017395134041640146
2,36.5,0.017140827279774708
2,36.6,0.016890052788832956
2,36.7,0.016642764369010368
2,36.800000000000004,0.016398918142921475
2,36.9,0.016158468931729605
2,37,0.01592137296571195
2,37.1,0.015687586975137603
2,37.2,0.01545706773360166
2,37.300000000000004,0.01522977250627668
2,37.4,0.015005659950622956
2,37.5,0.01478468830233733
2,37.6,0.014566816276064275
2,37.7,0.014352003513648738
2,37.800000000000004,0.014140210127472049
2,37.9,0.013931396243792383
2,38,0.013725522903470991
2,38.1,0.013522551152864612
2,38.2,0.013322443397025922
2,38.300000000000004,0.013125160680771316
2,38.400000000000006,0.012930666756660276
2,38.5,0.012738924461162553
2,38.6,0.012549897067898063
2,38.7,0.012363548735968715
2,38.800000000000004,0.012179843600922356
2,38.900000000000006,0.01199874667557099
2,39,0.011820223393442894
2,39.1,0.011644239604709734
2,39.2,0.011470760667209276
2,39.300000000000004,0.01129975325224517
2,39.400000000000006,0.011131184888103086
2,39.5,0.010965022146203787
2,39.6,0.010801233351876036
2,39.7,0.010639785865626234
2,39.800000000000004,0.010480648793949223
2,39.900000000000006,0.01032379072309699
