replicate,run,a,b,w,z,sigma,isConv,finTol,logLik,AIC,BIC,deviance,df.residual
46,491,0.22436727603452344,0.09825060262958407,40.89422193400687,9.72583441384976,2570.5755933446317,TRUE,1.4901161193847656e-8,-350.178011720275,710.35602344055,718.5439542391819,224667201.9573696,34
47,461,0.3881537260423744,0.05856992591231675,34.53130961700373,14.537615507880512,2355.0685066748015,TRUE,1.4901161193847656e-8,-346.8507308392845,703.701461678569,711.8893924772009,188575820.81847027,34
48,540,0.2578704541633177,0.08665628267094308,32.32344273287258,13.55740573572092,2408.267152470455,TRUE,1.4901161193847656e-8,-347.69956146637463,705.3991229327493,713.5870537313812,197191523.0407172,34
52,181,0.3139121509133343,0.0694273633743798,40.91634996954619,12.32904085975371,2092.931279603709,TRUE,1.4901161193847656e-8,-342.3665709563125,694.733141912625,702.9210727112569,148932285.59888303,34
53,520,0.2696087481897233,0.0811751681628443,38.96070005187491,12.141141115462128,2340.686225719046,TRUE,1.4901161193847656e-8,-346.6179553148179,703.2359106296358,711.4238414282677,186279608.2472097,34
54,541,0.21030981602458776,0.1185636602072417,59.45913133959926,2.051103668819867e-5,2659.774437753422,TRUE,1.4901161193847656e-8,-351.4742480077228,712.9484960154456,721.1364268140775,240529602.03070205,34
56,243,0.2578367370781634,0.08736560471163324,39.74912818807871,10.759295387630901,2073.932481850106,TRUE,1.4901161193847656e-8,-342.0200468754049,694.0400937508098,702.2280245494417,146240661.93527994,34
57,363,0.2485217044497432,0.09339225379802941,35.78817443042606,11.358712485931505,2424.77553896441,TRUE,1.4901161193847656e-8,-347.95915823244127,705.9183164648825,714.1062472635144,199904238.08824492,34
58,132,0.3927376801936396,0.05894025375808328,33.66369499456984,14.64720566656612,2219.808906461664,TRUE,1.4901161193847656e-8,-344.6030801283399,699.2061602566798,707.3940910553117,167536753.76102197,34
59,228,0.252168884780103,0.10282020238784671,62.00894060121789,3.425401273507992e-5,2332.261324668594,TRUE,1.4901161193847656e-8,-346.48093405218117,702.9618681043623,711.1497989029942,184941058.14252675,34
60,394,0.20758144036318044,0.09871697677905694,38.32211843713,11.062804033680157,2552.087616150039,TRUE,1.4901161193847656e-8,-349.9037222911395,709.807444582279,717.9953753809109,221447140.81721726,34
62,394,0.22297292509396502,0.09914550068088923,38.919926391771234,10.687052872064859,2544.3960702747427,TRUE,1.4901161193847656e-8,-349.7890240077162,709.5780480154324,717.7659788140643,220114346.3226048,34
69,299,0.22202117036964075,0.10072181262631306,44.24819455890342,7.923425920454008,2281.7567967943246,TRUE,1.4901161193847656e-8,-345.649013300625,701.29802660125,709.4859573998818,177018078.7103813,34
70,151,0.4218789943009143,0.05284882300357542,33.99377750847923,15.551065534791272,2328.9681588631547,TRUE,1.4901161193847656e-8,-346.4272399262559,702.8544798525118,711.0424106511437,184419151.28994673,34
75,181,0.19223024877442874,0.12121270329515775,59.19281942602516,1.3658382192980332e-6,2070.512214564661,TRUE,1.4901161193847656e-8,-341.9573266820505,693.914653364101,702.1025841627329,145758708.24248955,34
80,364,0.20637952604545076,0.11845921035331707,58.87434025890249,1.1072856297770378e-4,2272.989623085758,TRUE,1.4901161193847656e-8,-345.50272501949553,701.0054500389911,709.193380837623,175660382.10628822,34
84,249,0.2191124684132986,0.10139123327911201,39.99076209344727,9.457271795420839,2531.380043721659,TRUE,1.4901161193847656e-8,-349.59413357832324,709.1882671566465,717.3761979552784,217868087.47557712,34
85,555,0.21214440967833592,0.11744128760276565,58.558771122635086,3.2013293898439446e-6,2772.38337277445,TRUE,1.4901161193847656e-8,-353.0499579940022,716.0999159880045,724.2878467866364,261327725.231632,34
86,352,0.29571562553476877,0.07980521768380387,35.601168139304036,11.654649344655706,2388.8497995420607,TRUE,1.4901161193847656e-8,-347.3919335938875,704.783867187775,712.9717979864068,194024514.4022529,34
87,193,0.48770632844702466,0.04326922627871794,30.715828352790357,16.102676270028688,2087.737643855258,TRUE,1.4901161193847656e-8,-342.27215627599105,694.5443125519821,702.732243350614,148194047.96539032,34
90,361,0.21278186375399452,0.11084972135459956,47.607926860055514,5.386532901565171,2247.8964682576366,TRUE,1.4901161193847656e-8,-345.08088308116754,700.1617661623351,708.349696960967,171803310.08817533,34
92,136,0.21191037278624617,0.10228916124961908,37.12678648804684,10.44073011289962,2394.092917235864,TRUE,1.4901161193847656e-8,-347.47524571530283,704.9504914306057,713.1384222292376,194877150.47620368,34
94,151,0.3804436628629367,0.056891013400510615,34.145564560349634,15.272232901531808,1724.0268535439016,TRUE,1.4901161193847656e-8,-334.99826223603134,679.9965244720627,688.1844552706946,101057132.11917649,34
95,13,0.30915875410893057,0.07252659232314435,34.77708402998824,13.024436479431426,1733.9542418749504,TRUE,1.4901161193847656e-8,-335.2164483871773,680.4328967743546,688.6208275729865,102224308.63914856,34
97,255,0.23822190265180948,0.1094769978383004,59.675648623995116,0.1142946411980991,2419.5003905743347,TRUE,1.4901161193847656e-8,-347.8763984058038,705.7527968116076,713.9407276102395,199035392.75963816,34
98,133,0.26501665655918377,0.08788161310949409,37.67083566615643,11.08671379307422,2483.1467599808543,TRUE,1.4901161193847656e-8,-348.86308900229636,707.7261780045927,715.9141088032246,209644606.2745161,34
99,204,0.20460316325419767,0.12123517447771164,58.390045276500715,3.117009191836867e-5,2681.1899844394147,TRUE,1.4901161193847656e-8,-351.7789851566816,713.5579703133632,721.7459011119951,244418510.91037983,34
