curve.id.list,topt.list,maxgrowth.list,z.list,w.list,a.list,b.list,rsqr.list,s.list,n.list
q2.5,24.429757495367976,1.5562916173344954,14.98058067863753,33.5992300867938,0.20802637150333902,0.09794318633878892,0.9997021892642295,0.009281473639832859,341
q97.5,24.68295486899483,1.676025100661961,12.259468295993939,39.566619207058544,0.20821348761569014,0.10481241899707752,0.9997631045651824,0.008560091948562562,341
mean,24.556675294533655,1.61529087557172,13.76431961333541,36.29050188870028,0.2069444778477835,0.10145515789210978,0.9999989794927484,0.0010292500960979833,341
