time,lat,lon,sst
2006-01-01T00:00:00Z,33.875,131.125,14.889999389648438
2006-01-02T00:00:00Z,33.875,131.125,14.979999542236328
2006-01-03T00:00:00Z,33.875,131.125,15.029999732971191
2006-01-04T00:00:00Z,33.875,131.125,15.039999961853027
2006-01-05T00:00:00Z,33.875,131.125,15.079999923706055
2006-01-06T00:00:00Z,33.875,131.125,15.170000076293945
2006-01-07T00:00:00Z,33.875,131.125,15.149999618530273
2006-01-08T00:00:00Z,33.875,131.125,15.089999198913574
2006-01-09T00:00:00Z,33.875,131.125,15.219999313354492
2006-01-10T00:00:00Z,33.875,131.125,15.579999923706055
2006-01-11T00:00:00Z,33.875,131.125,15.630000114440918
2006-01-12T00:00:00Z,33.875,131.125,15.639999389648438
2006-01-13T00:00:00Z,33.875,131.125,15.630000114440918
2006-01-14T00:00:00Z,33.875,131.125,15.630000114440918
2006-01-15T00:00:00Z,33.875,131.125,14.949999809265137
2006-01-16T00:00:00Z,33.875,131.125,14.819999694824219
2006-01-17T00:00:00Z,33.875,131.125,14.90999984741211
2006-01-18T00:00:00Z,33.875,131.125,14.529999732971191
2006-01-19T00:00:00Z,33.875,131.125,14.50999927520752
2006-01-20T00:00:00Z,33.875,131.125,14.589999198913574
2006-01-21T00:00:00Z,33.875,131.125,14.899999618530273
2006-01-22T00:00:00Z,33.875,131.125,14.779999732971191
2006-01-23T00:00:00Z,33.875,131.125,14.549999237060547
2006-01-24T00:00:00Z,33.875,131.125,14.139999389648438
2006-01-25T00:00:00Z,33.875,131.125,13.529999732971191
2006-01-26T00:00:00Z,33.875,131.125,13.049999237060547
2006-01-27T00:00:00Z,33.875,131.125,13
2006-01-28T00:00:00Z,33.875,131.125,12.75999927520752
2006-01-29T00:00:00Z,33.875,131.125,12.309999465942383
2006-01-30T00:00:00Z,33.875,131.125,12.219999313354492
2006-01-31T00:00:00Z,33.875,131.125,12.119999885559082
2006-02-01T00:00:00Z,33.875,131.125,11.59999942779541
2006-02-02T00:00:00Z,33.875,131.125,11.420000076293945
2006-02-03T00:00:00Z,33.875,131.125,11.449999809265137
2006-02-04T00:00:00Z,33.875,131.125,11.710000038146973
2006-02-05T00:00:00Z,33.875,131.125,11.649999618530273
2006-02-06T00:00:00Z,33.875,131.125,11.729999542236328
2006-02-07T00:00:00Z,33.875,131.125,11.829999923706055
2006-02-08T00:00:00Z,33.875,131.125,11.949999809265137
2006-02-09T00:00:00Z,33.875,131.125,12.029999732971191
2006-02-10T00:00:00Z,33.875,131.125,12.289999961853027
2006-02-11T00:00:00Z,33.875,131.125,12.429999351501465
2006-02-12T00:00:00Z,33.875,131.125,12.199999809265137
2006-02-13T00:00:00Z,33.875,131.125,11.889999389648438
2006-02-14T00:00:00Z,33.875,131.125,11.84999942779541
2006-02-15T00:00:00Z,33.875,131.125,11.789999961853027
2006-02-16T00:00:00Z,33.875,131.125,11.729999542236328
2006-02-17T00:00:00Z,33.875,131.125,11.630000114440918
2006-02-18T00:00:00Z,33.875,131.125,11.539999961853027
2006-02-19T00:00:00Z,33.875,131.125,11.559999465942383
2006-02-20T00:00:00Z,33.875,131.125,11.949999809265137
2006-02-21T00:00:00Z,33.875,131.125,12.029999732971191
2006-02-22T00:00:00Z,33.875,131.125,12.039999961853027
2006-02-23T00:00:00Z,33.875,131.125,12.079999923706055
2006-02-24T00:00:00Z,33.875,131.125,12.1899995803833
2006-02-25T00:00:00Z,33.875,131.125,12.319999694824219
2006-02-26T00:00:00Z,33.875,131.125,12.529999732971191
2006-02-27T00:00:00Z,33.875,131.125,12.269999504089355
2006-02-28T00:00:00Z,33.875,131.125,12.059999465942383
2006-03-01T00:00:00Z,33.875,131.125,12.109999656677246
2006-03-02T00:00:00Z,33.875,131.125,12.239999771118164
2006-03-03T00:00:00Z,33.875,131.125,12.139999389648438
2006-03-04T00:00:00Z,33.875,131.125,11.75999927520752
2006-03-05T00:00:00Z,33.875,131.125,11.869999885559082
2006-03-06T00:00:00Z,33.875,131.125,12.229999542236328
2006-03-07T00:00:00Z,33.875,131.125,12.4399995803833
2006-03-08T00:00:00Z,33.875,131.125,12.449999809265137
2006-03-09T00:00:00Z,33.875,131.125,12.479999542236328
2006-03-10T00:00:00Z,33.875,131.125,12.639999389648438
2006-03-11T00:00:00Z,33.875,131.125,12.739999771118164
2006-03-12T00:00:00Z,33.875,131.125,12.84999942779541
2006-03-13T00:00:00Z,33.875,131.125,12.949999809265137
2006-03-14T00:00:00Z,33.875,131.125,13.069999694824219
2006-03-15T00:00:00Z,33.875,131.125,13.109999656677246
2006-03-16T00:00:00Z,33.875,131.125,12.789999961853027
2006-03-17T00:00:00Z,33.875,131.125,12.579999923706055
2006-03-18T00:00:00Z,33.875,131.125,12.630000114440918
2006-03-19T00:00:00Z,33.875,131.125,12.670000076293945
2006-03-20T00:00:00Z,33.875,131.125,12.319999694824219
2006-03-21T00:00:00Z,33.875,131.125,12.519999504089355
2006-03-22T00:00:00Z,33.875,131.125,12.679999351501465
2006-03-23T00:00:00Z,33.875,131.125,13.639999389648438
2006-03-24T00:00:00Z,33.875,131.125,13.649999618530273
2006-03-25T00:00:00Z,33.875,131.125,13.569999694824219
2006-03-26T00:00:00Z,33.875,131.125,13.619999885559082
2006-03-27T00:00:00Z,33.875,131.125,13.489999771118164
2006-03-28T00:00:00Z,33.875,131.125,13.969999313354492
2006-03-29T00:00:00Z,33.875,131.125,14
2006-03-30T00:00:00Z,33.875,131.125,13.609999656677246
2006-03-31T00:00:00Z,33.875,131.125,13.670000076293945
2006-04-01T00:00:00Z,33.875,131.125,13.829999923706055
2006-04-02T00:00:00Z,33.875,131.125,14.210000038146973
2006-04-03T00:00:00Z,33.875,131.125,14.239999771118164
2006-04-04T00:00:00Z,33.875,131.125,14.09999942779541
2006-04-05T00:00:00Z,33.875,131.125,14.079999923706055
2006-04-06T00:00:00Z,33.875,131.125,14.139999389648438
2006-04-07T00:00:00Z,33.875,131.125,13.989999771118164
2006-04-08T00:00:00Z,33.875,131.125,13.829999923706055
2006-04-09T00:00:00Z,33.875,131.125,13.75999927520752
2006-04-10T00:00:00Z,33.875,131.125,14.119999885559082
2006-04-11T00:00:00Z,33.875,131.125,14.420000076293945
2006-04-12T00:00:00Z,33.875,131.125,14.5
2006-04-13T00:00:00Z,33.875,131.125,14.559999465942383
2006-04-14T00:00:00Z,33.875,131.125,14.639999389648438
2006-04-15T00:00:00Z,33.875,131.125,14.34999942779541
2006-04-16T00:00:00Z,33.875,131.125,14.239999771118164
2006-04-17T00:00:00Z,33.875,131.125,14.059999465942383
2006-04-18T00:00:00Z,33.875,131.125,14.069999694824219
2006-04-19T00:00:00Z,33.875,131.125,14.40999984741211
2006-04-20T00:00:00Z,33.875,131.125,14.210000038146973
2006-04-21T00:00:00Z,33.875,131.125,13.549999237060547
2006-04-22T00:00:00Z,33.875,131.125,13.139999389648438
2006-04-23T00:00:00Z,33.875,131.125,13.00999927520752
2006-04-24T00:00:00Z,33.875,131.125,13.429999351501465
2006-04-25T00:00:00Z,33.875,131.125,13.4399995803833
2006-04-26T00:00:00Z,33.875,131.125,13.549999237060547
2006-04-27T00:00:00Z,33.875,131.125,14.679999351501465
2006-04-28T00:00:00Z,33.875,131.125,14.4399995803833
2006-04-29T00:00:00Z,33.875,131.125,14.34999942779541
2006-04-30T00:00:00Z,33.875,131.125,14.25999927520752
2006-05-01T00:00:00Z,33.875,131.125,14.199999809265137
2006-05-02T00:00:00Z,33.875,131.125,15.210000038146973
2006-05-03T00:00:00Z,33.875,131.125,15.5
2006-05-04T00:00:00Z,33.875,131.125,15.59999942779541
2006-05-05T00:00:00Z,33.875,131.125,15.589999198913574
2006-05-06T00:00:00Z,33.875,131.125,15.670000076293945
2006-05-07T00:00:00Z,33.875,131.125,15.979999542236328
2006-05-08T00:00:00Z,33.875,131.125,16.34000015258789
2006-05-09T00:00:00Z,33.875,131.125,16.56999969482422
2006-05-10T00:00:00Z,33.875,131.125,16.709999084472656
2006-05-11T00:00:00Z,33.875,131.125,16.59000015258789
2006-05-12T00:00:00Z,33.875,131.125,16.549999237060547
2006-05-13T00:00:00Z,33.875,131.125,16.549999237060547
2006-05-14T00:00:00Z,33.875,131.125,16.760000228881836
2006-05-15T00:00:00Z,33.875,131.125,16.81999969482422
2006-05-16T00:00:00Z,33.875,131.125,16.920000076293945
2006-05-17T00:00:00Z,33.875,131.125,17.06999969482422
2006-05-18T00:00:00Z,33.875,131.125,17.219999313354492
