temperature,q2.5,q97.5,mean
-3,-0.05788588347757681,0.10526464414259373,0.027153135923882517
-2.9,-0.055437142274893825,0.10664228048635534,0.028881614350178244
-2.8,-0.05326382590066427,0.1080552893467624,0.030633484751352982
-2.7,-0.05114615040659847,0.10956579749059242,0.03240895740337637
-2.6,-0.04899943772763764,0.11101820464494484,0.03420824356050163
-2.5,-0.04682346422473158,0.1124885355051701,0.03603155544404425
-2.4,-0.044601521162108956,0.11395561149510075,0.03787910623072643
-2.3,-0.04233816923408263,0.11542688835936361,0.039751110040578186
-2.2,-0.0399017106430042,0.11695398432419768,0.04164778192438628
-2.1,-0.03770789602693376,0.11854556292364818,0.04356933785068155
-2,-0.03541580414530682,0.12013375534169438,0.04551599469225549
-1.9,-0.03290999352500748,0.121727359323575,0.04748797021219639
-1.7999999999999998,-0.030404566388246613,0.12334057649971401,0.04948548304943549
-1.7,-0.027667216745709575,0.12496963470350017,0.05150875270379327
-1.5999999999999999,-0.024976210069401966,0.12661399167946813,0.05355799952051583
-1.5,-0.02245655218021547,0.1282932750186174,0.05563344467429123
-1.4,-0.019952798132168555,0.12999759506133646,0.057735310152735475
-1.2999999999999998,-0.017196441850123197,0.13171842753157845,0.05986381873933752
-1.2,-0.014580292400649298,0.13347486762738917,0.06201919399585276
-1.0999999999999999,-0.011889230488562406,0.13528025417893486,0.06420166024413404
-1,-0.009104341468164433,0.13702391212199694,0.06641144254738915
-0.8999999999999999,-0.006113254234377781,0.1387928554127257,0.06864876669085353
-0.7999999999999998,-0.0030219937086344508,0.1406092790207741,0.07091385916186693
-0.6999999999999997,-3.693743181167104e-4,0.14250799746319065,0.07320694712934218
-0.5999999999999996,0.0023720392344749206,0.14438961691750615,0.07552825842261447
-0.5,0.005407051666940008,0.1462873093698966,0.07787802150965903
-0.3999999999999999,0.008384400311488125,0.1481925232530234,0.08025646547466511
-0.2999999999999998,0.011302806090031993,0.15017609435720242,0.08266381999495373
-0.19999999999999973,0.014163108122438144,0.15214542947920048,0.08510031531722669
-0.09999999999999964,0.017337878179257832,0.1541332547353892,0.08756618223313412
0,0.02072846080905185,0.1562029476100542,0.09006165205414737
0.10000000000000009,0.023850440600707092,0.15820819245667,0.09258695658572413
0.20000000000000018,0.026821076049283514,0.16030553658917837,0.09514232810075231
0.30000000000000027,0.030115332810201612,0.16243544992542058,0.09772799931225898
0.40000000000000036,0.03334625091768288,0.1645432515186609,0.10034420334537053
0.5,0.03636546759708101,0.16668160313709643,0.10299117370851
0.6000000000000001,0.03957835466324825,0.16884984696198435,0.10566914426381703
0.7000000000000002,0.04309309690989625,0.17104377269978127,0.10837834919677594
0.8000000000000003,0.04642599023392448,0.1735074014794151,0.11111902298503734
0.9000000000000004,0.04986932813782264,0.17583478214539877,0.11389140036641786
1,0.05308634221640474,0.1781595972162004,0.11669571630606294
1.1000000000000005,0.05656588744672372,0.180458968455864,0.11953220596275711
1.2000000000000002,0.0601154807873831,0.18291005394237253,0.12240110465436567
1.2999999999999998,0.06361492969403089,0.18542273964844302,0.1253026478223924
1.4000000000000004,0.06712836882789401,0.18804252157221718,0.12823707099563603
1.5,0.07064864802377467,0.1905999159936103,0.13120460975292977
1.6000000000000005,0.07407727117614167,0.1932640351492658,0.13420549968494663
1.7000000000000002,0.07781135263823133,0.19584685875310273,0.13723997635505322
1.8000000000000007,0.08150680684729851,0.19833593227167184,0.1403082752591953
1.9000000000000004,0.08522170113246041,0.20098071999166042,0.14341063178479665
2,0.08894359761322976,0.20351450620659417,0.14654728116865395
2.1000000000000005,0.09286770748764943,0.20600201997682405,0.1497184584538089
2.2,0.09685373160362133,0.20858036303965002,0.15292439844537947
2.3000000000000007,0.10065167084636964,0.21147992352805747,0.15616533566533122
2.4000000000000004,0.10428468583147903,0.214243110802055,0.15944150430616955
2.5,0.10816000887692911,0.21698562005531868,0.1627531381835337
2.6000000000000005,0.11229913494876159,0.21980667149098804,0.16610047068767256
2.7,0.1162182869360279,0.22254078050281184,0.16948373473378184
2.8000000000000007,0.12014259706560089,0.2253698693255849,0.17290316271118344
2.9000000000000004,0.12394808001798004,0.22823102964143774,0.17635898643132472
3,0.1282124489538057,0.2311245459263736,0.17985143707457799
3.1000000000000005,0.13237875787131073,0.23410825008424715,0.18338074513581817
3.2,0.13634366854303645,0.23707362362026355,0.18694714036875693
3.3000000000000007,0.14075239700929085,0.24008221002018645,0.19055085172901176
3.4000000000000004,0.14516005263159984,0.24343877831585647,0.19419210731588693
3.5,0.14954395594938205,0.24651017085277926,0.19787113431284417
3.6000000000000005,0.1537001554262139,0.2495785928577739,0.20158815892663964
3.7,0.15790918943288565,0.2527054057759409,0.2053434063251037
3.8000000000000007,0.16203372088586213,0.2558567043542047,0.20913710057354015
3.9000000000000004,0.16648144735443363,0.2591155322878241,0.21296946456971988
4,0.1706237470467648,0.26272695844643235,0.21684071997744528
4.1000000000000005,0.1750274870535767,0.26618387524086845,0.22075108715865993
4.2,0.1796058511258614,0.2701207901589575,0.22470078510407782
4.300000000000001,0.18392569032549777,0.273970099073236,0.2286900313623077
4.4,0.1884517793009986,0.27751505679050553,0.23271904196744464
4.5,0.19296119325916317,0.2811577490646129,0.23678803136510387
4.6000000000000005,0.19761859124049935,0.28478227194750483,0.2408972123368687
4.7,0.2021718330819214,0.2884398465236153,0.24504679592312573
4.800000000000001,0.20683760892492697,0.29216630928267673,0.24923699134425967
4.9,0.21144585119139214,0.2960499555846201,0.2534680059201789
5,0.21612176338582217,0.3000074904698842,0.2577400449881437
5.1,0.2203906098752701,0.3040032241623811,0.2620533118188678
5.200000000000001,0.2248439687512569,0.3080496742641074,0.2664080075308636
5.300000000000001,0.2296993600523748,0.3122939696370021,0.27080433100300033
5.4,0.23452342450432884,0.3167308334448373,0.2752424787852471
5.5,0.23940155903468188,0.3207456915741398,0.2797226450075661
5.6,0.24402243472545182,0.3252309910870257,0.284245021286928
5.700000000000001,0.24896789512451498,0.32969215535378427,0.28880979663241557
5.800000000000001,0.2536173369397814,0.3343661975225673,0.2934171573483833
5.9,0.25869822223867245,0.33896663418560646,0.29806728693564133
6,0.2636771546364129,0.3435124179841941,0.3027603659906286
6.1,0.26873255506702193,0.34799509433829134,0.30749657210254255
6.200000000000001,0.27364127611796846,0.35261654038436174,0.3122760797483899
6.300000000000001,0.27854100850574337,0.3574857789093699,0.31709906018592415
6.4,0.2833404747100177,0.36214979973798916,0.321965681344435
6.5,0.28798852072159137,0.36721525655486464,0.32687610771335096
6.600000000000001,0.2928601233141454,0.37226903166783615,0.3318305002286224
6.700000000000001,0.2979053754822776,0.377034598933224,0.33682901615684374
6.800000000000001,0.3029281341541697,0.3818009816318083,0.3418718089770806
6.9,0.30798037256088007,0.38719224941847963,0.3469590282603614
7,0.31279770535748347,0.39272643690280484,0.352090819546795
7.100000000000001,0.31759040465417276,0.39804386814030374,0.3572673242202755
7.200000000000001,0.32254451948870655,0.403360392511594,0.3624886793807329
7.300000000000001,0.32761234308035775,0.40881539336712747,0.3677550177138906
7.4,0.3327078468485438,0.41438936070699306,0.3730664673584864
7.5,0.3377633643162228,0.4201065776160707,0.3784231517709171
7.600000000000001,0.34296564594515166,0.4256559696744194,0.38382518958726247
7.700000000000001,0.3480604747244106,0.43128613770647845,0.3892726944826457
7.800000000000001,0.35317634460110076,0.43709322021313735,0.3947657750278879
7.9,0.3585341452286906,0.4428973553359509,0.4003045345434101
8,0.3637458186845918,0.448848938872447,0.40588907095033827
8.100000000000001,0.3686119064135543,0.4549007890336733,0.4115194766187665
8.200000000000001,0.37362295203733925,0.4610260100771537,0.41719583821312933
8.3,0.37881398094370927,0.4674627507729787,0.4229182365346395
8.4,0.38393785623665955,0.4736051844086007,0.4286867463607392
8.5,0.3893598009816257,0.47975714925249113,0.4345014362815192
8.600000000000001,0.3948245276167888,0.4860938725228349,0.44036236853305466
8.700000000000001,0.40012404693960846,0.4926620164491672,0.4462695988276078
8.8,0.4057292400346459,0.4991357845405299,0.4522231761806477
8.9,0.41100491983518744,0.505964723916974,0.4582231427346335
9,0.416231486052017,0.5126379939838824,0.4642695335795096
9.100000000000001,0.4216077955450004,0.5193829062976263,0.47036237656986046
9.200000000000001,0.4270768197177384,0.5263096299071421,0.47650169213866855
9.3,0.4326173914585422,0.5329175198059829,0.48268749310762404
9.4,0.438064676021108,0.5399359149975429,0.48891978449392676
9.5,0.44361279083829497,0.5465999547062281,0.49519856331352713
9.600000000000001,0.44932461832718923,0.5533304773258371,0.5015238183807467
9.700000000000001,0.45529228475991484,0.5603961756084889,0.5078955301042206
9.8,0.4609274843563064,0.5676632447316512,0.5143136702791047
9.9,0.4666403781057017,0.5749807445524792,0.5207782018754834
10,0.47243822526389884,0.5823219265524372,0.5272890788229221
10.100000000000001,0.4782316439877591,0.5897712947533791,0.5338462457910991
10.200000000000001,0.48431336190737173,0.5972145201473922,0.5404496379664554
10.3,0.4902745764599946,0.6049321865603162,0.5470991808248001
10.4,0.4960449110543582,0.6124781997844987,0.5537947898998051
10.5,0.5019708973912722,0.6198636328785314,0.560536370547324
10.600000000000001,0.5078905914096598,0.6273559143668721,0.5673238177054702
10.700000000000001,0.5141630434895618,0.6352378469230586,0.5741570156503852
10.8,0.5202965805196248,0.6429497985759456,0.5810358377476298
10.9,0.5262962151680793,0.650802082836428,0.5879601461991277
11,0.5324433858324239,0.6585871524126112,0.5949297917855934
11.100000000000001,0.5387613419824095,0.6665054522916327,0.6019446136043696
11.200000000000001,0.5450602159212491,0.6743937154620467,0.6090044388026047
11.3,0.5511794867553974,0.6822683611676523,0.6161090823056962
11.4,0.5575590320858963,0.6902577697007637,0.623258346540923
11.5,0.5640163657637082,0.6982288532530242,0.6304520211561953
11.600000000000001,0.5704181076183037,0.7062146128692666,0.6376898827338409
11.700000000000001,0.5767745982973778,0.71425318401266,0.6449716944993529
11.8,0.5830607048512622,0.7224561732093687,0.6522972060250195
11.9,0.5892849693962737,0.7306426825803666,0.6596661529283538
12,0.5956675577026533,0.7387863509664286,0.6670782565652443
12.100000000000001,0.6023321673177111,0.7469997665639976,0.674533223717743
12.200000000000001,0.6088592305584021,0.7552601299959047,0.6820307462764069
12.3,0.6154398249402993,0.7634770587450912,0.6895705009171085
12.4,0.6220464714686975,0.7717781078598756,0.6971521487722289
12.5,0.6289554307980917,0.7801096739242958,0.7047753350961461
12.600000000000001,0.6357281610327811,0.788582292555678,0.7124396889249305
12.700000000000001,0.6424312675543514,0.796811463450871,0.7201448227301556
12.8,0.6491159021875055,0.805352923555511,0.7278903320667359
12.9,0.6559358533322619,0.8139507347651775,0.7356757952146965
13,0.6629331760572856,0.822508899580187,0.7435007728147819
13.100000000000001,0.6697574643775274,0.8309685426647094,0.7513648074978088
13.2,0.6768062692655784,0.8396438085904575,0.7592674235076654
13.3,0.6839072331557121,0.8484233910594512,0.7672081263178614
13.400000000000002,0.6909159565226828,0.8572717123613584,0.7751864022415249
13.5,0.6979942817254549,0.8661756500929527,0.7832017180347511
13.600000000000001,0.7052216235757034,0.8752643847191585,0.7912535204931971
13.7,0.7125973979609856,0.8840531025969531,0.7993412360418166
13.8,0.7198468608365453,0.892930654268973,0.8074642703176378
13.900000000000002,0.7273339391437708,0.901943918156408,0.8156220077454666
14,0.7347819953365562,0.9108968946582019,0.8238138111064163
14.100000000000001,0.7423394560867169,0.9198469218608181,0.83203902109915
14.2,0.7497977338996716,0.9288228831670238,0.840296955893722
14.3,0.7573896930306034,0.938029623327924,0.848586910677912
14.400000000000002,0.764653609602072,0.9471516765248995,0.8569081571959294
14.5,0.7723256048234789,0.9560677484497686,0.8652599432793784
14.600000000000001,0.7800207332972545,0.9650634270427805,0.8736414923703636
14.7,0.7877435958918493,0.9740732931074623,0.8820520030366136
14.8,0.7955709894428714,0.9833078938785615,0.8904906484785081
14.900000000000002,0.8033657224370597,0.9921332880457906,0.8989565760278784
15,0.8113845255269354,1.0011492107892215,0.9074489066384619
15.100000000000001,0.8195267662914458,1.0106218623334526,0.9159667343678837
15.2,0.8272125263179778,1.0197821902217423,0.9245091258510316
15.3,0.8353032065170017,1.02911865488971,0.933075119764705
15.400000000000002,0.8433964117650544,1.0378339875832234,0.9416637262833939
15.5,0.8513550530123117,1.046853752305106,0.9502739265260641
15.600000000000001,0.8595091890372002,1.056247327915047,0.9589046719938088
15.7,0.8676229701986945,1.0653688697748196,0.9675548839982279
15.8,0.8758398496397644,1.0746890006455523,0.9762234530804
15.900000000000002,0.8840127736125217,1.0839038371350904,0.9849092384203014
16,0.8924841848356584,1.0929492155094054,0.9936110672365314
16.1,0.9007904266762851,1.1019425893656767,1.0023277341761996
16.200000000000003,0.90893006419697,1.1111775658317038,1.0110580006948233
16.3,0.9170899944171774,1.1205056758294714,1.0198005944260915
16.400000000000002,0.9252732912015399,1.1296848985752586,1.0285542085413415
16.5,0.9333055275323758,1.13889730577374,1.0373175010985909
16.6,0.9414660974631076,1.1479164518687248,1.0460890943809786
16.700000000000003,0.9498798505450257,1.156961380968217,1.0548675742244462
16.8,0.9584210375574744,1.166133420493513,1.0636514893345075
16.900000000000002,0.9669469857978543,1.175282842046923,1.072439350591943
17,0.9750616584155505,1.1845869142342196,1.0812296303472482
17.1,0.9831619611957049,1.1942159975280586,1.090020761703681
17.200000000000003,0.9912939070026887,1.2032653392585795,1.0988111377887262
17.3,0.9995353427732241,1.212153850862107,1.1075991110138153
17.400000000000002,1.0077329153537984,1.2212427206916094,1.1163829923221251
17.5,1.0162365922955718,1.2303240903833428,1.1251610504242748
17.6,1.0243916493280492,1.2397055132972654,1.133931511021752
17.700000000000003,1.032837738070971,1.249066291915906,1.1426925560178751
17.8,1.041600721551681,1.2580776041249344,1.1514423227161212
17.900000000000002,1.050167777791289,1.2671365737592433,1.1601789030056238
18,1.0588839041350595,1.276073159187392,1.1689003425336542
18.1,1.0675050059916185,1.284826766565802,1.1776046398649014
18.200000000000003,1.0754626764758235,1.2936731002052229,1.1862897456273467
18.3,1.083689307587265,1.3025541476507696,1.1949535616445452
18.400000000000002,1.0921646392917195,1.3113634001530778,1.203593940054113
18.5,1.1006892855545267,1.3201367877252561,1.2122086824122122
18.6,1.1089496099233174,1.3287298737000615,1.2207955387838432
18.700000000000003,1.1173723942596252,1.3373384750165829,1.229352206818719
18.8,1.1258740997900982,1.3457292534076581,1.2378763308125282
18.900000000000002,1.1343663037489646,1.3540235373532108,1.2463655007533638
19,1.1430613029235626,1.362463967641543,1.254817251353103
19.1,1.151719941093945,1.3708496078018508,1.2632290610635268
19.200000000000003,1.160118833467422,1.3792320807393954,1.2715983510769453
19.3,1.168639962566316,1.3877946364332694,1.279922484311116
19.400000000000002,1.1766478312522362,1.3963503519948763,1.2881987643782224
19.5,1.1848264766015335,1.4047650633464803,1.2964244345376787
19.6,1.1929876878273113,1.4132924481785325,1.3045966766325359
19.700000000000003,1.201138595793023,1.421332777226177,1.3127126100092419
19.8,1.2091870209318865,1.4294992474800008,1.3207692904205246
19.900000000000002,1.2171981570040624,1.437579115986982,1.3287637089111508
20,1.2253321963134656,1.4455690627932056,1.3366927906863104
20.1,1.2334231132254592,1.4534254121773333,1.3445533939623873
20.200000000000003,1.2414678777889214,1.4610661454598457,1.352342308799849
20.3,1.2494633828017008,1.4680830295003577,1.3600562559180132
20.400000000000002,1.2574064422530296,1.4750723927783715,1.3676918854914206
20.5,1.2652826057227127,1.482438259184043,1.3752457759275551
20.6,1.2728447076832845,1.4899717841328273,1.3827144326256469
20.700000000000003,1.280296239557151,1.4971606773162094,1.3900942867162804
20.8,1.2877546172647183,1.5041543854371051,1.397381693781543
20.900000000000002,1.2952871841510425,1.5113108239603892,1.40457293255543
21,1.3028683511968178,1.5183385027148142,1.4116642036042255
21.1,1.3104110282604753,1.5244861426059049,1.418651627986579
21.200000000000003,1.3170702611444418,1.5308744134721792,1.425531245892983
21.3,1.3240657015338164,1.5366912978481126,1.4322990152643622
21.400000000000002,1.3313353862537702,1.542938942902363,1.4389508103894806
21.5,1.338219730362119,1.5493102898632283,1.4454824204808592
21.6,1.3448314715237502,1.5553110716076826,1.4518895482289107
21.700000000000003,1.3516463544215098,1.5609123622449435,1.4581678083339706
21.8,1.357908983831191,1.5667000053436781,1.464312726015926
21.900000000000002,1.3642993094079476,1.5722917915830663,1.4703197355011157
22,1.3704732941524693,1.5780062069285186,1.4761841784861858
22.1,1.377582477973626,1.5829726181882668,1.4819013025785785
22.200000000000003,1.3842043540211537,1.587889680263298,1.4874662597133212
22.3,1.3903335383900484,1.5929216595704707,1.4928741045457854
22.400000000000002,1.3962014712588755,1.5972018881013859,1.4981197928200802
22.5,1.4018953813297093,1.6018246560405092,1.5031981797127356
22.6,1.407746219225732,1.606072763399124,1.5081040181513325
22.700000000000003,1.4132983498021334,1.610351214647105,1.5128319571077289
22.8,1.4185025898464323,1.6144869924493621,1.5173765398655252
22.900000000000002,1.4232141235388038,1.6184887106711099,1.521732202261415
23,1.4282897020016752,1.6220075590484169,1.525893270900051
23.1,1.4331513630856894,1.625298772822888,1.529853961342063
23.200000000000003,1.4375995804361796,1.6284318032943996,1.5336083762648514
23.3,1.4417594823667912,1.63113329033655,1.5371505035957815
23.400000000000002,1.4457882158433342,1.6338040375860068,1.5404742146173942
23.5,1.4497516936631085,1.6357224101976615,1.543573262044244
23.6,1.453768422751058,1.6377472870923808,1.5464412780709775
23.700000000000003,1.4574215579234597,1.6399216477422782,1.5490717723912504
23.8,1.4610414283855215,1.6413218138924388,1.5514581301870798
23.900000000000002,1.4642108069883921,1.6427547836803313,1.5535936100882322
24,1.4663777248237622,1.6437364440393112,1.5554713421012247
24.1,1.4694810300506338,1.6443090024618185,1.5570843255075297
24.200000000000003,1.4717317760821873,1.644686053134577,1.5584254267305573
24.3,1.4737467859051112,1.6449150333017757,1.559487377170986
24.400000000000002,1.47591261092248,1.6449127834811443,1.5602627710100139
24.5,1.477061807902726,1.644942628406842,1.5607440629800828
24.6,1.4782341926731033,1.6443347446146448,1.560923566102642
24.700000000000003,1.4785285420252663,1.6433045331513303,1.5607934493924915
24.8,1.4788871029017883,1.6418002233402502,1.5603457355282593
24.900000000000002,1.4794615417613972,1.6402063114399859,1.5595722984885425
25,1.4784526115072723,1.6384307357030674,1.5584648611532563
25.1,1.4775253498946785,1.6366208034060117,1.557014992869708
25.200000000000003,1.4764989475223536,1.6341499975675862,1.5552141069829268
25.3,1.4745757617114146,1.631555166037502,1.553053458329762
25.400000000000002,1.4725263876910504,1.628679899830853,1.5505241406962593
25.5,1.4701281442442538,1.625011368268392,1.5476170842378223
25.6,1.4671703431903422,1.6210307401271014,1.544323052861656
25.700000000000003,1.4639355533641327,1.616345943666062,1.540632641570984
25.8,1.460598391312832,1.6113993363011945,1.5365362737705293
25.900000000000002,1.4570719219706467,1.6057025376130367,1.5320241985327343
26,1.4530082509267412,1.6001090110482867,1.5270864878241976
26.1,1.4480957145414273,1.5942131233070045,1.5217130336917932
26.200000000000003,1.4431580230798353,1.587957240582695,1.5158935454079339
26.3,1.4372337667694899,1.5809842267894323,1.5096175465744357
26.400000000000002,1.4314193626082867,1.5735209495755973,1.5028743721844262
26.5,1.4245103283796166,1.5658278881047432,1.4956531656417478
26.6,1.4171112674934159,1.557538204673587,1.487942875737281
26.700000000000003,1.4091016193686519,1.5489318434468247,1.479732253581625
26.8,1.4011121107453284,1.539704890926675,1.4710098494935513
26.900000000000002,1.39199403735056,1.5302050507181222,1.4617640098436493
27,1.3826767580401254,1.5204276963670775,1.4519828738525722
27.1,1.3725300355386616,1.5099581118035303,1.4416543703432798
