curve.id.list,topt.list,maxgrowth.list,z,w,a,b,rsqr.list,s.list,n.list,tmax,tmin
161,24.262580211766213,1.5640667130658454,15.226378707390205,33.74864432943723,0.25318568598820196,0.08897896419136025,0.9991368000639196,0.017154911126763837,9,32.10070016686492,-1.647943376475394
170,24.578953728978725,1.5720934086791116,15.693258896666805,33.80820448476672,0.2627024284604046,0.08594895270888404,0.9975741140064026,0.027181533662624012,8,32.59735956086062,-1.2108434013931404
177,24.49030669536929,1.6406931389163057,15.158410333690858,33.77069886033563,0.2349683135754959,0.09423703361723215,0.9971195512228489,0.03019687300348806,8,32.043761656690045,-1.7269390946219703
190,24.27300203593287,1.597247663017504,15.177110633690699,33.46262828396429,0.2415318203484392,0.09225778462088097,0.9972876455901609,0.028917914232900417,8,31.90845160814414,-1.5542080324110243
200,24.40627863375359,1.5957583269555369,15.099099396425613,33.86969491730242,0.23614326438159824,0.09301984422521957,0.9976983727917088,0.028175788801644307,9,32.033974007541445,-1.8357546503101154
201,24.496782077945078,1.5076287891263087,16.041890930367565,34.2453640724033,0.30781761039861916,0.07626569390691633,0.9869922235860382,0.059941489901632124,8,33.16457297203793,-1.0807910519584187
204,24.858935739639435,1.5985135699401893,16.29676709179948,33.635449552222795,0.2830010664085261,0.08171716838946458,0.9991632292885437,0.016261246954948017,8,33.114492780306065,-0.5209641125828268
240,24.765500989016513,1.5168524507982506,15.609918141544332,34.708987583350726,0.2609424191626539,0.08424096334698573,0.9950682208802627,0.03723791269544714,8,32.96441321843453,-1.7445757684863823
255,24.242274781701926,1.6019433033460178,15.552966215439374,32.95623439131888,0.2587426700799494,0.08864542776136335,0.9978624885599654,0.027609113889813353,9,32.03108294709483,-0.9251509688933949
267,24.497944240459198,1.6324539540830745,15.354324214855074,33.64963759034474,0.2451265042137577,0.09168597532113203,0.9967170310074703,0.032496190927231036,8,32.17914285874637,-1.4705020888761438
268,24.302597513004606,1.534898575262852,15.394902476533698,33.99429243542115,0.2681065819673412,0.0850088203780931,0.9982415775383949,0.022210279663702284,8,32.392046986403585,-1.6022505651904304
299,24.64491261295908,1.5394332495636889,15.56840870800129,34.15146508293062,0.2527557577706087,0.0867839455560991,0.9982812565386552,0.022027126751445514,8,32.64413970451525,-1.5073250500631115
315,24.401826952915005,1.581327935716472,15.680872795597717,32.82401543384933,0.24374657048755652,0.09022601905234919,0.9994840811587256,0.013521525747600021,9,32.09288035419117,-0.7311369238621139
325,24.40784170525866,1.5904023267724692,14.984190591237923,33.60309450853218,0.21520380067597533,0.09742317895891066,0.9975703861113684,0.027123019803001944,8,31.785737887464812,-1.8173622130916975
355,24.35429728780271,1.637502740170964,15.01794557552088,33.971960429048956,0.2453645612691121,0.09270989588109267,0.9988011631288373,0.01937790971123888,8,32.00390280828362,-1.9680346171016487
356,24.306494117600312,1.6537608658191216,15.268909868365581,33.458560091877935,0.2543808991583227,0.09121286160505383,0.997691616987235,0.02980582121630238,9,31.99818976669331,-1.4603701734286412
358,24.369234214753906,1.587417311900743,15.305505296803243,33.46641113894727,0.24090458233649115,0.09162162629162797,0.9978907350009877,0.025173164976918423,8,32.03870111324784,-1.427700236519138
370,24.536826464768456,1.6194561435109107,15.216636567298261,33.762905015246645,0.23170327361409476,0.094061018285305,0.9976385240944606,0.027013416895748803,8,32.09809305542965,-1.6648158612016228
380,24.344609219567495,1.5490976313099512,15.166319791225348,33.59687896321712,0.2309641858300936,0.09274086181531968,0.9938807216475398,0.04191808211294682,8,31.964780542545924,-1.632119579949859
404,24.514827298654083,1.5917627364805293,15.046261780041837,33.93430297118549,0.22209889838331343,0.09555859651372438,0.9981587182920086,0.025397826189363072,9,32.01339398257271,-1.9208896065911762
408,24.18049008559968,1.5895999454761667,14.8553046842177,33.64007780137006,0.2297889499650202,0.09517322324404782,0.9993769233159783,0.01357114794030787,8,31.675344970989794,-1.9647341883174378
417,24.699549208279855,1.5537884468365297,16.131346635167155,33.57189493765734,0.2755121624361473,0.08225516561871296,0.9998396241683083,0.00720013297620987,8,32.91729527200122,-0.6546008319813673
421,24.34686523044929,1.6299136083733554,15.017884462369773,33.70680947109005,0.23417949420051445,0.09471686151540479,0.9990733703563839,0.017353465393165585,8,31.87128465604828,-1.8355270841197777
435,24.489715660388384,1.5543958405325684,16.47990328989794,33.07076213474735,0.3115922895328503,0.07654501526517954,0.9929767243319778,0.04660690293812,8,33.015284459164,-0.05547773549735386
439,24.320482542953762,1.6321425429746028,15.414337340379822,33.15012443995023,0.25004077451798185,0.09114567618615965,0.9970781624101357,0.03366787017569818,9,31.98938720736623,-1.1607248388545859
443,25.03255182012815,1.632803673989579,15.631987476406403,34.2197756985405,0.23399407046035114,0.091964321118946,0.9961667307914728,0.03584034850162343,8,32.741874974553184,-1.4779007167703901
451,24.554947810893978,1.5919283157762028,15.14349949310734,34.22433577057886,0.23747968987754792,0.09215452333696889,0.9990280628173108,0.017072194015532772,8,32.25566715970824,-1.9686683710108688
454,24.46297962102021,1.6056034836064041,15.983978517052513,33.08174889505323,0.27868087737056063,0.08404700935425834,0.9981827161672905,0.023820054345071878,8,32.524851331005486,-0.5568958528097232
471,24.425305918541408,1.6344988950606343,15.00930944586317,33.966406813772124,0.2359307212103559,0.09428112201365639,0.9988532012257523,0.020888788941286898,9,31.992516670859,-1.9738939444764678
474,24.453732546962456,1.6339965371403737,15.042122981972462,34.04102861064938,0.2386043407260857,0.09360194028028467,0.9986633323328873,0.021979861553217333,9,32.062656447570845,-1.9783913118858643
480,24.177585057056262,1.5271777316071844,15.336583719522771,34.18449803571954,0.2827462454554278,0.08263797473178268,0.9943840862231778,0.03912799409150914,8,32.428833929326494,-1.7556655117076874
482,24.779290526031247,1.6015177896275754,15.437119607383332,34.631254328826785,0.2558925828030311,0.08789470135987151,0.9993092248890113,0.01434928464020058,8,32.7527452708443,-1.87850745206752
498,24.36736966253516,1.6021514861669433,15.46367534360188,33.21344909464144,0.24695898844393294,0.09064560943730034,0.9997454252370803,0.008871601928405422,8,32.07039970396788,-1.1430491432404952
499,24.53689069734429,1.5609927098862801,15.289829047697042,34.520166681123946,0.25848121727016876,0.08707562117546369,0.997514295408647,0.02674773129378319,8,32.5499108072834,-1.9702542774970686
506,24.995696268605982,1.63235148397074,16.317476079977386,34.01919773757353,0.29048405030577906,0.0811234852195021,0.9956103309928729,0.03867078080750177,8,33.32707548160278,-0.6921238658188673
509,24.451597127312162,1.6153217647151201,15.198297646889236,33.806860481265055,0.24038021296624146,0.09247949932825009,0.9974524855536908,0.02986736025246137,9,32.101708853717234,-1.7051325738873342
510,24.59922759654959,1.5843093022931187,15.379210610456546,33.82529804290447,0.23610459850791568,0.09172253090424737,0.9979948981508457,0.02505329116103808,8,32.291859431418914,-1.5334417367674151
520,24.647878080866022,1.619740603039634,15.559723293759193,34.18682595202733,0.2662882959332308,0.08672851553392294,0.9992709820183916,0.015245915705196098,8,32.653134703739745,-1.5336926217712836
534,24.66419737187074,1.562541415896718,15.41982911581637,34.502882198888365,0.25550699906153973,0.08714245092470312,0.9955782772502619,0.03611415823101911,8,32.67126862902377,-1.8316174766892699
547,24.64678026257299,1.5890175552010846,15.443827554078277,34.288698509354035,0.2553360104487806,0.08796983055970758,0.9995269125013151,0.011866810894545986,8,32.58817548095683,-1.7005216813498603
552,24.552599150792872,1.6682499953199923,15.185493027156658,33.70468148350206,0.23172149524875696,0.09544975739664115,0.9981797004972089,0.026680934243316887,9,32.03785933091958,-1.6668476339774134
564,24.371794430651857,1.5833016730286458,15.029640166809696,34.051756773672544,0.23926816295234102,0.09223345579809548,0.9981510337073158,0.022918007015713313,8,32.05551841396916,-1.9962380624292528
601,24.5524891309906,1.5138651148330904,15.400765004676492,34.63579082350851,0.26261107037852194,0.08468510731245481,0.9937738507431767,0.04111824240084286,8,32.71865864121121,-1.9171303425580453
603,24.5084153673915,1.641247168173878,15.249813049892985,33.67346631157868,0.23713759595150385,0.09362800305116556,0.9947290039658041,0.04409029455165106,9,32.08655438095172,-1.5869283711215707
619,24.356003396093218,1.5545600237552228,15.64357240017528,33.86457741863847,0.2823231713490033,0.08266748667997706,0.9975318431251572,0.026508319982375714,8,32.57586240065205,-1.2887195901471573
622,24.662658598134545,1.549096461490041,15.722195358581688,34.939730698152225,0.2962931794175663,0.0793814692622081,0.9964222948620642,0.03203750153266562,8,33.19206079403656,-1.7476701243830077
642,24.547107503813617,1.6501639224017517,15.27853032087596,33.42269753917646,0.2265204487715874,0.09587293866707416,0.9971079361308388,0.03172949345687381,8,31.989879094286273,-1.4328184175783054
647,24.657451788771375,1.6065513363357333,15.172448776673914,34.272179904310896,0.23299446265158458,0.09314232467019515,0.9974444413042962,0.027858692241938453,8,32.30852890431277,-1.963641146612896
671,24.800282683802365,1.5170097061372234,15.846430468122813,34.87759872926119,0.28346259829071835,0.07997618694207409,0.9917897303059234,0.04743150552291598,8,33.285229971891404,-1.5923749295442595
701,24.358027362341403,1.5987157583011693,15.28721501534543,33.33423985448686,0.2373115724999256,0.09273450774316364,0.9991409592685145,0.016167831586088123,8,31.954346219608265,-1.379904812390095
730,24.44758306464875,1.5318513701078944,16.23497085486402,32.9860502338173,0.28607529300669815,0.08029129681889849,0.9938721029016061,0.0429993495964117,8,32.72799687886146,-0.25805888666247495
731,24.469791812911797,1.5588294352446066,16.207675819160208,33.05715764317644,0.28900176437049563,0.08062040181390985,0.9922592983071047,0.048913704774441624,8,32.73625561274769,-0.320902949194976
732,24.40974498731969,1.532634730399915,15.482890774910405,34.04460932728417,0.26561367459613544,0.08497869591510608,0.9953893572327169,0.03602638479850273,8,32.50519370998924,-1.5394166718467845
734,24.449247161476823,1.5247153257170887,15.373674604453342,34.0912913050273,0.2523907325111564,0.08719829020953138,0.9879784357900868,0.05795725263594815,8,32.41931886696396,-1.6719709972523127
736,24.25016569629134,1.6133375756403663,15.364540077343356,33.14125838552152,0.2502151884330484,0.09083526885446597,0.9986852842056109,0.02035271365677747,8,31.935165019034073,-1.2060891144644508
744,24.707070813838165,1.5807283806515233,15.333357886891077,34.51936285384614,0.247166879488741,0.08924865529244493,0.999067086867885,0.016875326080889732,8,32.59303822006305,-1.926323468979867
754,24.771320723752375,1.5470774649157921,15.814109988230939,35.13610392869903,0.29961809594898237,0.07842370359865547,0.9979936257759873,0.023929853264931817,8,33.3821619689003,-1.7539422661032564
778,24.733571368281677,1.5986747406427924,15.690234841482123,33.91722824754059,0.2541222723785932,0.0878846086186207,0.9961801092312881,0.03486911826031256,8,32.648847740496265,-1.2683826171250496
781,24.485261360794315,1.6150364996095679,15.384983514421911,33.69467189043032,0.24846887759896608,0.09053558646294446,0.998132356136738,0.02396674220172339,8,32.232319096733654,-1.462352429308893
792,24.485850838304927,1.6268123105765284,15.302722769865275,33.62300596608691,0.2399962628282297,0.09262966831857902,0.9988992539087838,0.01867368177161015,8,32.11425584945663,-1.5087815476259745
818,24.269112538066423,1.5872692265432287,14.97533669115999,33.789154232143545,0.2359744672234254,0.0933888158101313,0.9946250783895373,0.03969446503973924,8,31.86992484532655,-1.9192403356860275
832,24.493756137376096,1.6156561481052913,15.244396939569155,33.74996503826221,0.23751348322644894,0.09286264032640397,0.9965070792136135,0.03545098480007721,9,32.1194083322143,-1.6305854657838887
845,24.45829733504693,1.6034273950119917,15.19001484175646,33.65273685616748,0.23090855343679118,0.09401402868578378,0.9984664435028644,0.02131584616168803,8,32.01638562482649,-1.636353472222696
856,24.469755658980027,1.5713017051390246,15.105515911981895,33.879374148180496,0.22695032049583594,0.09397790279041646,0.9982018935478126,0.024468697385141732,9,32.04520963832047,-1.8341778894854026
866,24.454584544558102,1.5249784580844912,16.189225868649793,33.8801688794606,0.31470232712304996,0.07565043796601331,0.9913968346703734,0.049009114522879815,8,33.12931031312312,-0.7508607751558758
880,24.766832373021312,1.5742353773146665,15.312906865097112,34.44767037277254,0.23545550261360934,0.09119061067306256,0.9982633322640088,0.022606617208686775,8,32.53674151059791,-1.9109282243047434
884,24.313459077684637,1.6764801129899138,15.043493713322693,33.322247668813375,0.23104967210224153,0.09674674724112735,0.9968100665174219,0.032684901804461264,8,31.70461758224712,-1.6176299813227626
887,24.618923004406582,1.6401634718936147,15.710941765245144,33.58495288709587,0.2620117531932279,0.08792491624679429,0.997866556720629,0.0267612749020066,8,32.50341717202597,-1.0815345798665272
913,24.37968470658639,1.5876146629619978,15.570883265480244,33.593640077617934,0.268251093493391,0.08612453500320588,0.999168447399444,0.015808311808325495,8,32.36770188017981,-1.2259370101616693
919,24.387979552219143,1.5896915545185173,15.178102568737598,33.82137439506784,0.2422648079289017,0.09156589034966348,0.9996027812365202,0.010558742783531427,8,32.08878957960251,-1.7325801072648965
930,24.6462930804369,1.6094234126548108,15.4048734141289,33.80241467527172,0.23611343124971873,0.09228720851816102,0.9995344067434232,0.0119768832716236,8,32.30607618596793,-1.4963347274554522
949,24.410206121452745,1.5304470675398865,16.14523386407933,33.3331698274027,0.29560579865307596,0.07892362535534495,0.9978265617165659,0.024881539151724832,8,32.81181918623377,-0.5213552919445046
959,24.483097986967103,1.5706624788408143,15.156696897802027,34.31125339576228,0.24632718760213426,0.08997695438526135,0.9996003558172797,0.010540085312818546,8,32.31232285699607,-1.9989468039066511
994,24.43333229657333,1.6139889924954727,15.170829657828703,33.47003908561244,0.2267162879296929,0.0953017170323,0.9971583846287597,0.029948447852630764,8,31.905849201739258,-1.564196210143169
165,24.36004344449603,1.6437824705558937,15.107461155657537,33.878909887478805,0.2496179358169204,0.09191877356721502,0.9912953224076501,0.053211245105524475,8,32.0469159542849,-1.8319997612886472
651,24.552007905109825,1.662608242527774,15.336580305516046,33.12896399540074,0.22094827232747458,0.097286081936151,0.9980742015792884,0.021881130958728498,7,31.901062368726592,-1.2279023467233068
654,24.57010963969197,1.588841270407793,15.307734406817092,34.36443417238904,0.2549460754958919,0.08844222667182597,0.9973240829935323,0.023969954372226092,7,32.4899502821606,-1.8744825746869018
917,24.48562171157757,1.589564121438704,15.246747724326815,33.955799476555185,0.2427670380592239,0.09108457966495892,0.9996111038631607,0.009011295506354064,7,32.22464712800703,-1.7311520135507337
