temp,lower,upper,mean,sd
5,0.2668014488438008,0.39115976099244815,0.33065331954377036,0.03409048143660908
10,0.6530861716288494,0.7529403322321333,0.714688219363797,0.02589809154374549
15,0.8032702523249953,0.9273692854608664,0.8739471794559376,0.03358602368129324
20,0.9571426370324493,1.3346637689983298,1.1926011024158565,0.10672870951878202
24,1.0103907735437065,1.2872969612763512,1.1399166103744274,0.08682463338233726
27,0.4988967659245041,0.9386257272878278,0.7888928941271821,0.11570811705084114
