curve.id.list,topt.list,maxgrowth.list,z.list,w.list,a.list,b.list,rsqr.list,n.list
1,20.778722638698866,1.2624417157058878,13.872351011883971,30.68114571665251,0.3428496670278729,0.07363366602278044,0.9488782613350036,6
2,23.761507771584387,-0,23.761507771584387,21.96168660707695,-6.615720330221804,-175.51309467610335,-11.820247048477038,6
3,21.41034176749899,1.0980039077756694,16.853093988714708,32.07384237057121,0.5231750644250494,0.038557740430630774,0.9757807212855825,6
4,21.365471781051816,1.1458023614307145,15.380135749593713,30.8416469850794,0.38030427675944883,0.059262428910739004,0.9876415917736702,6
5,22.512359439264443,1.1703055583583342,16.919380598757275,33.61883422565421,0.48314935487609767,0.04450997467729251,0.975577374690663,6
6,23.74998287138975,-0,23.74998287138975,21.96433802357565,-18.821152830925566,-151.4630934068892,-7.462123275907002,6
7,21.019843133452632,1.1636036688966915,15.903886041566052,30.5794564447166,0.46502017551112407,0.04928353963352003,0.9989492326730295,6
8,20.30770227511402,1.0759654458721586,14.646490442116328,32.84156598357344,0.4639878615407828,0.04764953400412194,0.9853869857226878,6
9,20.34547510271007,1.0635344188162477,14.03892621642528,30.35132410420549,0.3341937896340047,0.06621707681905609,0.8989662131882596,6
10,20.630803133637965,1.0541892470496765,15.992386380655017,32.408650188482156,0.5191518764036994,0.038477394787186155,0.9580330296648009,6
11,21.078397270145746,1.224935036282495,15.131995796851678,29.88293735348902,0.38315215518074003,0.06331823510323269,0.9865813074502376,6
12,23.853762171428134,-0,23.853762171428134,22.010550809943194,-4.391035661573439,-115.91257894023308,-6.395487596099602,6
13,20.42243947355105,1.1483020232426016,15.555324323799674,31.643085147040548,0.5276128903991801,0.042947483744786435,0.9813018834129963,6
14,23.882871769968656,-0,23.882871769968656,21.982512830655665,-2.858322090017093,-76.59805133986605,-8.632862755931656,6
15,21.021106158253676,1.2558022906906754,14.898679890678128,29.604086545521195,0.3670271973863857,0.06744306177243099,0.9914976208647895,6
16,20.75881677627927,1.1759739938070009,14.607633575391684,31.29777969662429,0.40516610820590465,0.059415291949367705,0.9973220315310088,6
17,21.319212930851563,1.1997017399287402,15.766917551055892,32.29422093636465,0.48593058364715297,0.04829423526522997,0.987879634929227,6
18,25.447489102552744,1.3341036299704123,18.377072121168574,21.090200794442755,0.00677830879327081,0.23103758363652244,-1.5622292905746815,6
19,21.435077289797803,1.19697158551854,15.234258151549799,31.75321921629463,0.4070573883005868,0.058040702882294,0.996540987622095,6
20,21.08879996977567,1.1670707570777439,14.392782703979131,31.65072035272613,0.359781459216038,0.06515421653969398,0.9903410474572187,6
21,23.7613939672015,-0,23.7613939672015,21.961685034478517,-6.613146740007348,-175.46565694583265,-7.30661888837809,6
22,20.867344081463344,1.157151553464226,16.072328198133484,30.79688507830533,0.5032006341567598,0.04479365216860481,0.9948382903152505,6
23,21.551053095972925,1.3582014884390232,13.750562882594727,30.636631505602427,0.26493133568823146,0.08976921371372236,0.9924497518997419,6
24,23.83985246092787,-0,23.83985246092787,21.97713994815313,-1.8638735568080402,-96.96614407659752,-9.0020770769337,6
25,20.82120146071634,1.2907913233181332,15.217265217167604,28.88739643539291,0.40726270782218443,0.06323830997412076,0.9941222735563691,6
26,21.018485862095474,1.212008541789936,15.169812181269918,28.97455277224808,0.3572756341375925,0.06658125126164831,0.992113380244313,6
27,20.64890132221469,1.1881409704871735,14.177601551527324,31.745336503808602,0.3992295132900377,0.06162043720460858,0.9992298572892611,6
28,22.86993138798738,1.3320785063693175,14.429778946547376,27.04168154207088,0.06861618549059745,0.1512779902976631,0.5267501464026993,6
29,20.853028770659385,1.2141177439252195,15.4110143339746,30.4785286942277,0.45379372423280084,0.053735607004538735,0.9840947097962862,6
30,21.369516594176083,1.1275516713516864,14.582423692147339,32.71893099541112,0.36782690530943135,0.061259109483917815,0.9558913521384764,6
31,20.55750555690696,1.10385268068188,13.94375418313091,31.385545056221524,0.35047794051049186,0.06532013086064305,0.9603100991381948,6
32,20.600409464540427,1.1553446578727056,15.834573856545108,28.87163940899561,0.45033126797123507,0.05133745340450006,0.9916370375088724,6
33,23.831288391535043,-0,23.831288391535043,21.974920635338325,-8.634180914790283,-141.35171674517898,-7.2038863519949885,6
34,21.040115711964212,1.2548449717385939,13.771223067466511,30.889669663896246,0.3104076463849977,0.07829161882742344,0.9948594759037835,6
35,21.04827760732208,1.2020069037116887,14.386220978439338,32.059911160508236,0.38827584869046095,0.0626962652223573,0.9888363477446239,6
36,21.563770804053384,1.1946653233950013,15.460930754341602,31.584753188813878,0.40623390166633555,0.057523896623355636,0.9658860472625811,6
37,20.988025839880923,1.1601573925110693,15.795780141142194,31.06267805550742,0.4724760819971691,0.04844852780797516,0.9871891427230666,6
38,20.15986311281828,1.1593076853867668,16.633389595943854,28.99516648336329,0.6002528544997224,0.035675759906504644,0.9624404012871808,6
39,20.4896127533331,1.1585006675226661,13.97639452398954,31.544957477953165,0.38301268538728706,0.06314310067391324,0.9983138761236658,6
40,20.83347110545812,1.1821355916600862,14.031488037351435,31.42531180072193,0.35417741092976646,0.06781383044856161,0.9991995383354851,6
41,21.482086459677987,1.2959190900469486,14.410518529125625,30.577405378426853,0.3154558508906824,0.07697938084099872,0.9888705328380806,6
42,21.159693710670126,1.1926530884650572,14.642199188894587,32.33883031063776,0.40396929267305265,0.05954220004200485,0.9636243443618535,6
43,21.50110568754456,1.2917671673235347,14.924845596560218,29.71724567662952,0.32595668952814205,0.07418291683974526,0.9956340237930982,6
44,21.705314226706186,1.2982409699409247,15.294688802743696,30.599889877665866,0.3722832654830254,0.0664426777441806,0.9939901315623265,6
45,23.867447492819345,-0,23.867447492819345,21.979302465074227,-12.058430192172404,-96.17263400255807,-10.433784668093645,6
46,21.359030375475463,1.1220687828375955,15.493126800656558,31.673644091464713,0.40843693164183903,0.05422328497710254,0.9759351699387788,6
47,20.120881342664035,1.1211318548632128,16.046559575457923,28.97155928503073,0.521193781543279,0.042164451357598554,0.9932915568991576,6
48,20.998301110597836,1.1475880352428978,15.243343497272216,30.39764763954418,0.3949992688225524,0.058161145842610555,0.997492629554368,6
49,21.23859054133151,1.13228251869663,16.07414391302547,31.794908964909798,0.47959076935810363,0.04569917259767456,0.9898869987266605,6
50,20.727276029347415,1.1246174083633995,15.97526016412145,30.259637804871705,0.48010466872467605,0.04607713331984402,0.990920602935932,6
51,21.966118160950142,-2.5609424553093507e-18,19.969198328136493,22.005344440571175,-0.08355576611003354,-1.729500870599205,-6.017758858518119,6
52,21.960712207331113,-1.5021200714175137e-20,19.964283824846465,22.024225046522883,-0.05179391844824703,-1.9421465793752437,-8.90746032530874,6
53,22.349801586711045,1.0643431362500453,22.650630269984273,41.24538337570632,1.0986639804982161,-0.001410492703982292,0.9623972121151614,6
54,20.279779094825535,1.1186139272185858,17.122768628876443,30.229149741708582,0.6510117063182926,0.028892118947246002,0.9690267292158807,6
55,23.866284163309338,-0,23.866284163309338,21.978586585767136,-2.565095903316532,-115.15485879181922,-8.404758923533832,6
56,21.46135888971012,1.2401193341059629,14.220545815363755,31.994652797615093,0.33857463316983655,0.07117298071559203,0.9970909558303669,6
57,20.374034381335242,1.1857129127931971,14.929877777649411,29.7776073090922,0.4312855633223636,0.05668276943417251,0.9971770619482385,6
58,21.437243387990733,1.2438029032677234,15.655211260378348,30.16567607667793,0.4066101376561572,0.059570211924893236,0.993790912690397,6
59,23.85570169391333,-0,23.85570169391333,21.976904907043973,-5.135381065321582,-105.92074231922864,-10.155584618769185,6
60,21.138489302511577,1.244805850713567,14.185603935888235,31.55985747840947,0.3569155472328149,0.06930881788776855,0.9890009834195405,6
61,20.67255276330888,1.1227951292560856,15.060254716582453,31.064353845546467,0.42686419578257595,0.053550176057432945,0.9887494076887645,6
62,19.24281682606693,-0,19.24281682606693,21.77450186371386,-16.80594201693246,-131.6343092633258,-6.2683263008993055,6
63,19.849934569238158,1.05180313353469,16.854339136732897,30.108032142538676,0.6342083792332511,0.027520790420427484,0.9918488242149942,6
64,20.48653899443846,1.226444129906662,13.353415614452574,30.273835752796437,0.3058598927499525,0.08004584913509721,0.9697421918981928,6
65,21.066420931969226,1.249663224021006,14.199588621864454,30.796827590906755,0.34007154251315536,0.07230467063667549,0.9799709800767266,6
66,23.851813741696827,-0,23.851813741696827,21.97786754666837,-3.214914744995607,-96.99303257767353,-8.62943175567389,6
67,20.673206298791015,1.1990593165190393,13.781240316360915,31.12770386224153,0.3451979328583593,0.0707892473495847,0.9942071693064282,6
68,20.673771633550206,1.1332071225467584,14.258733853812489,31.90796978610494,0.3900182025978281,0.06012307448609776,0.9858089824128221,6
69,21.029544431016454,1.2068927368668347,14.203715782178525,31.926500989215253,0.37210481021978814,0.06555289660060151,0.9965909270071646,6
70,21.548364844724826,1.262534169057599,14.396506557707452,31.027743160454055,0.3153439995883678,0.07546409909836507,0.9950916943571311,6
71,20.134023712392583,1.123365488033812,16.863438803770656,31.182111331101943,0.6665579333825679,0.02815928254760341,0.9816141637758625,6
72,19.99837581193309,1.0593925513341687,15.75984056596851,31.644203563424814,0.5503055732411227,0.0364752577110492,0.9654461992130428,6
73,19.98487862726004,1.1564154908771034,15.625346044372208,29.368457091214868,0.5228553739402482,0.044335787468340805,0.9853623149574686,6
74,21.637329805567784,1.1882610231184938,16.031130685841415,31.072879191764464,0.43027215244809813,0.053395137284551274,0.9895120187223797,6
75,21.67003942572716,1.1178516781910712,19.77024266923076,36.19211196405055,0.8765315867486422,0.011733899748355628,0.9918316761291627,6
76,21.494616778550593,1.2220399015187864,15.231117279936207,30.893253053747948,0.37898376021675667,0.06282587606595,0.99807178121297,6
77,21.637577252269885,1.1838867798158563,14.565395152724394,32.51719549371047,0.3504286724273149,0.06595680110438164,0.9994052239575802,6
78,21.1800378591974,1.275546707216672,14.826605665721997,30.476026688092862,0.3796457262282997,0.06623517381885441,0.9946197813628784,6
79,21.417654165171008,1.2404068775801318,14.173244064324095,31.884369542422366,0.3354840725466262,0.0718526958381354,0.996535404961272,6
80,20.805539081074723,1.3140234107821682,14.080280231987645,29.165037082216074,0.31367763492516054,0.08034495261604281,0.9648789291082408,6
81,21.451848921660485,1.224695413195543,14.884600417251884,32.437102294859066,0.4067321118010279,0.05973255322433251,0.9489117866150258,6
82,21.298521744630065,1.1817849722263185,14.312696066741827,31.69289275934147,0.3369298383807742,0.069066074887152,0.939338147593169,6
83,21.39624824048751,-3.145211343505301e-44,19.451134764079555,22.331666521663983,-0.3132264526108365,-4.6258678912555,-7.697523432098363,6
84,23.881729039259948,-0,23.881729039259948,21.983146993414927,-7.177124601794733,-97.88494114437557,-11.127539743835026,6
85,21.016395405296457,1.2207896414326431,14.317602884055328,31.086285025571872,0.3583427802270393,0.0681013044823542,0.9901317374877522,6
