year,Lat,Long,Date,sst
2000,33.875,131.125,2000-03-24,13.949999809265137
2000,33.875,131.125,2000-03-25,13.679999351501465
2000,33.875,131.125,2000-03-26,13.519999504089355
2000,33.875,131.125,2000-03-27,13.59999942779541
2000,33.875,131.125,2000-03-28,13.699999809265137
2000,33.875,131.125,2000-03-29,13.829999923706055
2000,33.875,131.125,2000-03-30,13.9399995803833
2000,33.875,131.125,2000-03-31,14.309999465942383
2000,33.875,131.125,2000-04-01,14.1899995803833
2000,33.875,131.125,2000-04-02,14.149999618530273
2000,33.875,131.125,2000-04-03,14.210000038146973
2000,33.875,131.125,2000-04-04,14.179999351501465
2000,33.875,131.125,2000-04-05,14.40999984741211
2000,33.875,131.125,2000-04-06,14.34000015258789
2000,33.875,131.125,2000-04-07,14.389999389648438
2000,33.875,131.125,2000-04-08,14.289999961853027
2000,33.875,131.125,2000-04-09,14.40999984741211
2000,33.875,131.125,2000-04-10,14.519999504089355
2000,33.875,131.125,2000-04-11,14.380000114440918
2000,33.875,131.125,2000-04-12,14.369999885559082
2000,33.875,131.125,2000-04-13,14.460000038146973
2000,33.875,131.125,2000-04-14,14.519999504089355
2000,33.875,131.125,2000-04-15,14.65999984741211
2000,33.875,131.125,2000-04-16,14.90999984741211
2000,33.875,131.125,2000-04-17,15.019999504089355
2000,33.875,131.125,2000-04-18,15.049999237060547
2000,33.875,131.125,2000-04-19,15.039999961853027
2000,33.875,131.125,2000-04-20,14.929999351501465
2000,33.875,131.125,2000-04-21,14.960000038146973
2000,33.875,131.125,2000-04-22,15.049999237060547
2000,33.875,131.125,2000-04-23,14.979999542236328
2000,33.875,131.125,2000-04-24,15.079999923706055
2000,33.875,131.125,2000-04-25,15.00999927520752
2000,33.875,131.125,2000-04-26,15.25
2000,33.875,131.125,2000-04-27,15.199999809265137
2000,33.875,131.125,2000-04-28,15
2000,33.875,131.125,2000-04-29,15.139999389648438
2000,33.875,131.125,2000-04-30,15.239999771118164
2000,33.875,131.125,2000-05-01,15.619999885559082
2000,33.875,131.125,2000-05-02,15.469999313354492
2000,33.875,131.125,2000-05-03,15.469999313354492
2000,33.875,131.125,2000-05-04,15.40999984741211
2000,33.875,131.125,2000-05-05,15.579999923706055
2000,33.875,131.125,2000-05-06,16.170000076293945
2000,33.875,131.125,2000-05-07,17.049999237060547
2000,33.875,131.125,2000-05-08,16.889999389648438
2000,33.875,131.125,2000-05-09,17.440000534057617
2000,33.875,131.125,2000-05-10,17.420000076293945
2000,33.875,131.125,2000-05-11,16.94999885559082
2000,33.875,131.125,2000-05-12,16.829999923706055
2000,33.875,131.125,2000-05-13,16.869998931884766
2000,33.875,131.125,2000-05-14,16.690000534057617
2000,33.875,131.125,2000-05-15,16.59000015258789
2000,33.875,131.125,2000-05-16,16.719999313354492
2000,33.875,131.125,2000-05-17,17.219999313354492
2000,33.875,131.125,2000-05-18,17.709999084472656
2000,33.875,131.125,2000-05-19,18.020000457763672
2000,33.875,131.125,2000-05-20,18.149999618530273
2000,33.875,131.125,2000-05-21,18.260000228881836
2000,33.875,131.125,2000-05-22,17.979999542236328
2000,33.875,131.125,2000-05-23,18.059999465942383
2000,33.875,131.125,2000-05-24,18.219999313354492
2000,33.875,131.125,2000-05-25,18.25
2000,33.875,131.125,2000-05-26,18.170000076293945
2000,33.875,131.125,2000-05-27,18.149999618530273
2000,33.875,131.125,2000-05-28,18.209999084472656
2000,33.875,131.125,2000-05-29,18.25
2000,33.875,131.125,2000-05-30,18.40999984741211
2000,33.875,131.125,2000-05-31,18.19999885559082
2000,33.875,131.125,2000-06-01,18.03999900817871
2000,33.875,131.125,2000-06-02,17.969999313354492
2000,33.875,131.125,2000-06-03,19.809999465942383
2000,33.875,131.125,2000-06-04,20.219999313354492
2000,33.875,131.125,2000-06-05,20.619998931884766
2000,33.875,131.125,2000-06-06,20.989999771118164
2000,33.875,131.125,2000-06-07,21.329999923706055
2000,33.875,131.125,2000-06-08,21.43000030517578
2000,33.875,131.125,2000-06-09,21.510000228881836
2000,33.875,131.125,2000-06-10,21.600000381469727
2000,33.875,131.125,2000-06-11,21.5
2000,33.875,131.125,2000-06-12,21.600000381469727
2000,33.875,131.125,2000-06-13,21.469999313354492
2000,33.875,131.125,2000-06-14,21.189998626708984
2000,33.875,131.125,2000-06-15,21.06999969482422
2000,33.875,131.125,2000-06-16,21.139999389648438
2000,33.875,131.125,2000-06-17,21.229999542236328
2000,33.875,131.125,2000-06-18,21.559999465942383
2000,33.875,131.125,2000-06-19,21.68000030517578
2000,33.875,131.125,2000-06-20,21.75
2000,33.875,131.125,2000-06-21,21.889999389648438
2000,33.875,131.125,2000-06-22,22.03999900817871
2000,33.875,131.125,2000-06-23,22.119998931884766
2000,33.875,131.125,2000-06-24,22.19999885559082
2000,33.875,131.125,2000-06-25,22.309999465942383
2000,33.875,131.125,2000-06-26,22.420000076293945
2000,33.875,131.125,2000-06-27,22.25
2000,33.875,131.125,2000-06-28,22.369998931884766
2000,33.875,131.125,2000-06-29,23.579999923706055
2000,33.875,131.125,2000-06-30,24.209999084472656
2000,33.875,131.125,2000-07-01,24.559999465942383
2000,33.875,131.125,2000-07-02,24.600000381469727
2000,33.875,131.125,2000-07-03,25.170000076293945
2000,33.875,131.125,2000-07-04,25.03999900817871
2000,33.875,131.125,2000-07-05,25.03999900817871
2000,33.875,131.125,2000-07-06,25.439998626708984
2000,33.875,131.125,2000-07-07,25.760000228881836
2000,33.875,131.125,2000-07-08,25.149999618530273
2000,33.875,131.125,2000-07-09,24.709999084472656
2000,33.875,131.125,2000-07-10,24.65999984741211
2000,33.875,131.125,2000-07-11,24.559999465942383
2000,33.875,131.125,2000-07-12,24.619998931884766
2000,33.875,131.125,2000-07-13,24.689998626708984
2000,33.875,131.125,2000-07-14,24.76999855041504
2000,33.875,131.125,2000-07-15,25.079999923706055
2000,33.875,131.125,2000-07-16,25.479999542236328
2000,33.875,131.125,2000-07-17,26.779998779296875
2000,33.875,131.125,2000-07-18,26.920000076293945
2000,33.875,131.125,2000-07-19,26.94999885559082
2000,33.875,131.125,2000-07-20,27.90999984741211
2000,33.875,131.125,2000-07-21,26.979999542236328
2000,33.875,131.125,2000-07-22,26.78999900817871
2000,33.875,131.125,2000-07-23,27
2000,33.875,131.125,2000-07-24,26.920000076293945
2000,33.875,131.125,2000-07-25,27.31999969482422
2000,33.875,131.125,2000-07-26,27.799999237060547
2000,33.875,131.125,2000-07-27,27.869998931884766
2000,33.875,131.125,2000-07-28,27.889999389648438
2000,33.875,131.125,2000-07-29,27.01999855041504
2000,33.875,131.125,2000-07-30,26.59000015258789
2000,33.875,131.125,2000-07-31,26.599998474121094
2000,33.875,131.125,2000-08-01,26.69999885559082
2000,33.875,131.125,2000-08-02,26.78999900817871
2000,33.875,131.125,2000-08-03,27.420000076293945
2000,33.875,131.125,2000-08-04,27.670000076293945
2000,33.875,131.125,2000-08-05,27.65999984741211
2000,33.875,131.125,2000-08-06,27.719999313354492
2000,33.875,131.125,2000-08-07,27.739999771118164
2000,33.875,131.125,2000-08-08,27.869998931884766
2000,33.875,131.125,2000-08-09,28.01999855041504
2000,33.875,131.125,2000-08-10,28.139999389648438
2000,33.875,131.125,2000-08-11,28.56999969482422
2000,33.875,131.125,2000-08-12,28.739999771118164
2000,33.875,131.125,2000-08-13,28.559999465942383
2000,33.875,131.125,2000-08-14,28.469999313354492
2000,33.875,131.125,2000-08-15,28.81999969482422
2000,33.875,131.125,2000-08-16,29.010000228881836
2000,33.875,131.125,2000-08-17,28.779998779296875
2000,33.875,131.125,2000-08-18,28.599998474121094
2000,33.875,131.125,2000-08-19,28.029998779296875
2000,33.875,131.125,2000-08-20,27.889999389648438
2000,33.875,131.125,2000-08-21,27.920000076293945
2000,33.875,131.125,2000-08-22,27.899999618530273
2000,33.875,131.125,2000-08-23,27.599998474121094
2000,33.875,131.125,2000-08-24,27.549999237060547
2000,33.875,131.125,2000-08-25,28.53999900817871
2000,33.875,131.125,2000-08-26,28.76999855041504
2000,33.875,131.125,2000-08-27,28.65999984741211
2000,33.875,131.125,2000-08-28,28.3799991607666
2000,33.875,131.125,2000-08-29,28.170000076293945
2000,33.875,131.125,2000-08-30,28.10999870300293
2000,33.875,131.125,2000-08-31,28.03999900817871
2000,33.875,131.125,2000-09-01,27.349998474121094
2000,33.875,131.125,2000-09-02,26.90999984741211
2000,33.875,131.125,2000-09-03,26.979999542236328
2000,33.875,131.125,2000-09-04,27.219999313354492
2000,33.875,131.125,2000-09-05,27.479999542236328
2000,33.875,131.125,2000-09-06,28.029998779296875
2000,33.875,131.125,2000-09-07,28.459999084472656
2000,33.875,131.125,2000-09-08,28.53999900817871
2000,33.875,131.125,2000-09-09,28.469999313354492
2000,33.875,131.125,2000-09-10,27.85999870300293
2000,33.875,131.125,2000-09-11,27.65999984741211
2000,33.875,131.125,2000-09-12,27.60999870300293
2000,33.875,131.125,2000-09-13,27.549999237060547
2000,33.875,131.125,2000-09-14,26.389999389648438
2000,33.875,131.125,2000-09-15,26.35999870300293
2000,33.875,131.125,2000-09-16,26.34000015258789
2000,33.875,131.125,2000-09-17,26.229999542236328
2000,33.875,131.125,2000-09-18,25.439998626708984
2000,33.875,131.125,2000-09-19,25.529998779296875
2000,33.875,131.125,2000-09-20,25.60999870300293
2000,33.875,131.125,2000-09-21,25.59000015258789
2000,33.875,131.125,2000-09-22,25.1299991607666
2000,33.875,131.125,2000-09-23,25.079999923706055
2000,33.875,131.125,2000-09-24,25.369998931884766
2000,33.875,131.125,2000-09-25,25.3799991607666
2000,33.875,131.125,2000-09-26,25.25
2000,33.875,131.125,2000-09-27,25.649999618530273
2000,33.875,131.125,2000-09-28,25.6299991607666
2000,33.875,131.125,2000-09-29,25.60999870300293
2000,33.875,131.125,2000-09-30,25.93000030517578
2000,33.875,131.125,2000-10-01,26.09000015258789
2000,33.875,131.125,2000-10-02,26.1299991607666
2000,33.875,131.125,2000-10-03,25.739999771118164
2000,33.875,131.125,2000-10-04,25.309999465942383
2000,33.875,131.125,2000-10-05,25.19999885559082
2000,33.875,131.125,2000-10-06,25.079999923706055
2000,33.875,131.125,2000-10-07,24.969999313354492
2000,33.875,131.125,2000-10-08,24.420000076293945
2000,33.875,131.125,2000-10-09,24.53999900817871
2000,33.875,131.125,2000-10-10,24.35999870300293
2000,33.875,131.125,2000-10-11,23.94999885559082
2000,33.875,131.125,2000-10-12,23.829999923706055
2000,33.875,131.125,2000-10-13,24
2000,33.875,131.125,2000-10-14,24.469999313354492
2000,33.875,131.125,2000-10-15,24.559999465942383
2000,33.875,131.125,2000-10-16,24.279998779296875
2000,33.875,131.125,2000-10-17,24.029998779296875
2000,33.875,131.125,2000-10-18,22.84000015258789
2000,33.875,131.125,2000-10-19,22.76999855041504
2000,33.875,131.125,2000-10-20,22.760000228881836
2000,33.875,131.125,2000-10-21,22.760000228881836
2000,33.875,131.125,2000-10-22,22.719999313354492
2000,33.875,131.125,2000-10-23,22.68000030517578
2000,33.875,131.125,2000-10-24,22.60999870300293
2000,33.875,131.125,2000-10-25,22.559999465942383
2000,33.875,131.125,2000-10-26,22.709999084472656
2000,33.875,131.125,2000-10-27,22.93000030517578
2000,33.875,131.125,2000-10-28,22.94999885559082
2000,33.875,131.125,2000-10-29,21.93000030517578
2000,33.875,131.125,2000-10-30,21.689998626708984
2000,33.875,131.125,2000-10-31,21.6299991607666
2000,33.875,131.125,2000-11-01,21.60999870300293
2000,33.875,131.125,2000-11-02,21.459999084472656
2000,33.875,131.125,2000-11-03,21.3799991607666
2000,33.875,131.125,2000-11-04,21.260000228881836
2000,33.875,131.125,2000-11-05,20.799999237060547
2000,33.875,131.125,2000-11-06,20.670000076293945
2000,33.875,131.125,2000-11-07,20.56999969482422
2000,33.875,131.125,2000-11-08,20.56999969482422
2000,33.875,131.125,2000-11-09,20.309999465942383
2000,33.875,131.125,2000-11-10,20.229999542236328
2000,33.875,131.125,2000-11-11,20.270000457763672
2000,33.875,131.125,2000-11-12,20.209999084472656
2000,33.875,131.125,2000-11-13,20.189998626708984
2000,33.875,131.125,2000-11-14,20.15999984741211
2000,33.875,131.125,2000-11-15,20.020000457763672
2000,33.875,131.125,2000-11-16,20.010000228881836
2000,33.875,131.125,2000-11-17,19.40999984741211
2000,33.875,131.125,2000-11-18,19.06999969482422
2000,33.875,131.125,2000-11-19,18.969999313354492
2000,33.875,131.125,2000-11-20,18.989999771118164
2000,33.875,131.125,2000-11-21,19.170000076293945
2000,33.875,131.125,2000-11-22,19.239999771118164
2000,33.875,131.125,2000-11-23,19.25
2000,33.875,131.125,2000-11-24,19.25
2000,33.875,131.125,2000-11-25,19
2000,33.875,131.125,2000-11-26,19.03999900817871
2000,33.875,131.125,2000-11-27,19.119998931884766
2000,33.875,131.125,2000-11-28,19.1299991607666
2000,33.875,131.125,2000-11-29,19.15999984741211
2000,33.875,131.125,2000-11-30,19.059999465942383
2000,33.875,131.125,2000-12-01,19
2000,33.875,131.125,2000-12-02,19.079999923706055
2000,33.875,131.125,2000-12-03,19.1299991607666
2000,33.875,131.125,2000-12-04,18.94999885559082
2000,33.875,131.125,2000-12-05,18.3799991607666
2000,33.875,131.125,2000-12-06,17.889999389648438
2000,33.875,131.125,2000-12-07,17.670000076293945
2000,33.875,131.125,2000-12-08,17.6299991607666
2000,33.875,131.125,2000-12-09,17.75
2000,33.875,131.125,2000-12-10,17.770000457763672
2000,33.875,131.125,2000-12-11,17.649999618530273
2000,33.875,131.125,2000-12-12,17.60999870300293
2000,33.875,131.125,2000-12-13,17.510000228881836
2000,33.875,131.125,2000-12-14,16.84000015258789
2000,33.875,131.125,2000-12-15,16.600000381469727
2000,33.875,131.125,2000-12-16,16.649999618530273
2000,33.875,131.125,2000-12-17,16.639999389648438
2000,33.875,131.125,2000-12-18,16.3799991607666
2000,33.875,131.125,2000-12-19,16.309999465942383
2000,33.875,131.125,2000-12-20,16.190000534057617
2000,33.875,131.125,2000-12-21,16.279998779296875
2000,33.875,131.125,2000-12-22,16.420000076293945
2000,33.875,131.125,2000-12-23,16.56999969482422
2000,33.875,131.125,2000-12-24,16.56999969482422
2000,33.875,131.125,2000-12-25,16.56999969482422
2000,33.875,131.125,2000-12-26,16.65999984741211
2000,33.875,131.125,2000-12-27,16.170000076293945
2000,33.875,131.125,2000-12-28,15.729999542236328
2000,33.875,131.125,2000-12-29,15.589999198913574
2000,33.875,131.125,2000-12-30,15.619999885559082
2000,33.875,131.125,2000-12-31,15.619999885559082
2001,33.875,131.125,2001-01-01,15.630000114440918
2001,33.875,131.125,2001-01-02,15.630000114440918
2001,33.875,131.125,2001-01-03,15.639999389648438
2001,33.875,131.125,2001-01-04,15.369999885559082
2001,33.875,131.125,2001-01-05,15.25999927520752
2001,33.875,131.125,2001-01-06,15.319999694824219
2001,33.875,131.125,2001-01-07,15.399999618530273
2001,33.875,131.125,2001-01-08,15.4399995803833
2001,33.875,131.125,2001-01-09,15.479999542236328
2001,33.875,131.125,2001-01-10,15.6899995803833
2001,33.875,131.125,2001-01-11,15.829999923706055
2001,33.875,131.125,2001-01-12,15.9399995803833
2001,33.875,131.125,2001-01-13,15.969999313354492
2001,33.875,131.125,2001-01-14,15.9399995803833
2001,33.875,131.125,2001-01-15,15.979999542236328
2001,33.875,131.125,2001-01-16,16.15999984741211
2001,33.875,131.125,2001-01-17,16.10999870300293
2001,33.875,131.125,2001-01-18,16.18000030517578
2001,33.875,131.125,2001-01-19,16.260000228881836
2001,33.875,131.125,2001-01-20,16.5
2001,33.875,131.125,2001-01-21,16.56999969482422
2001,33.875,131.125,2001-01-22,16.559999465942383
2001,33.875,131.125,2001-01-23,16.549999237060547
2001,33.875,131.125,2001-01-24,16.529998779296875
2001,33.875,131.125,2001-01-25,16.520000457763672
2001,33.875,131.125,2001-01-26,16.420000076293945
2001,33.875,131.125,2001-01-27,16.119998931884766
2001,33.875,131.125,2001-01-28,16.119998931884766
2001,33.875,131.125,2001-01-29,16.170000076293945
2001,33.875,131.125,2001-01-30,16.15999984741211
2001,33.875,131.125,2001-01-31,16.149999618530273
2001,33.875,131.125,2001-02-01,16.059999465942383
2001,33.875,131.125,2001-02-02,16.059999465942383
2001,33.875,131.125,2001-02-03,15.929999351501465
2001,33.875,131.125,2001-02-04,15.920000076293945
2001,33.875,131.125,2001-02-05,16.010000228881836
2001,33.875,131.125,2001-02-06,15.979999542236328
2001,33.875,131.125,2001-02-07,15.899999618530273
2001,33.875,131.125,2001-02-08,15.829999923706055
2001,33.875,131.125,2001-02-09,15.839999198913574
2001,33.875,131.125,2001-02-10,15.589999198913574
2001,33.875,131.125,2001-02-11,15.679999351501465
2001,33.875,131.125,2001-02-12,15.710000038146973
2001,33.875,131.125,2001-02-13,15.809999465942383
2001,33.875,131.125,2001-02-14,15.489999771118164
2001,33.875,131.125,2001-02-15,15.359999656677246
2001,33.875,131.125,2001-02-16,15.25999927520752
2001,33.875,131.125,2001-02-17,15.229999542236328
2001,33.875,131.125,2001-02-18,15.25999927520752
2001,33.875,131.125,2001-02-19,15.4399995803833
2001,33.875,131.125,2001-02-20,15.40999984741211
2001,33.875,131.125,2001-02-21,15.589999198913574
2001,33.875,131.125,2001-02-22,15.59999942779541
2001,33.875,131.125,2001-02-23,15.5
2001,33.875,131.125,2001-02-24,15.479999542236328
2001,33.875,131.125,2001-02-25,15.559999465942383
2001,33.875,131.125,2001-02-26,15.420000076293945
2001,33.875,131.125,2001-02-27,15.219999313354492
2001,33.875,131.125,2001-02-28,15.210000038146973
2001,33.875,131.125,2001-03-01,15.239999771118164
2001,33.875,131.125,2001-03-02,15.269999504089355
2001,33.875,131.125,2001-03-03,15.139999389648438
2001,33.875,131.125,2001-03-04,15.1899995803833
2001,33.875,131.125,2001-03-05,15.069999694824219
2001,33.875,131.125,2001-03-06,15.09999942779541
2001,33.875,131.125,2001-03-07,15.299999237060547
2001,33.875,131.125,2001-03-08,15.34999942779541
2001,33.875,131.125,2001-03-09,15.329999923706055
2001,33.875,131.125,2001-03-10,15.359999656677246
2001,33.875,131.125,2001-03-11,15.389999389648438
2001,33.875,131.125,2001-03-12,15.469999313354492
2001,33.875,131.125,2001-03-13,15.460000038146973
2001,33.875,131.125,2001-03-14,15.489999771118164
2001,33.875,131.125,2001-03-15,15.59999942779541
2001,33.875,131.125,2001-03-16,15.559999465942383
2001,33.875,131.125,2001-03-17,15.50999927520752
2001,33.875,131.125,2001-03-18,15.420000076293945
2001,33.875,131.125,2001-03-19,15.4399995803833
2001,33.875,131.125,2001-03-20,15.529999732971191
2001,33.875,131.125,2001-03-21,15.75999927520752
2001,33.875,131.125,2001-03-22,15.670000076293945
2001,33.875,131.125,2001-03-23,15.699999809265137
2001,33.875,131.125,2001-03-24,15.429999351501465
2001,33.875,131.125,2001-03-25,15.539999961853027
2001,33.875,131.125,2001-03-26,15.699999809265137
2001,33.875,131.125,2001-03-27,15.769999504089355
2001,33.875,131.125,2001-03-28,15.799999237060547
2001,33.875,131.125,2001-03-29,15.769999504089355
2001,33.875,131.125,2001-03-30,15.829999923706055
2001,33.875,131.125,2001-03-31,16.170000076293945
2001,33.875,131.125,2001-04-01,16.209999084472656
2001,33.875,131.125,2001-04-02,15.90999984741211
2001,33.875,131.125,2001-04-03,15.90999984741211
2001,33.875,131.125,2001-04-04,15.920000076293945
2001,33.875,131.125,2001-04-05,15.779999732971191
2001,33.875,131.125,2001-04-06,15.869999885559082
2001,33.875,131.125,2001-04-07,15.9399995803833
2001,33.875,131.125,2001-04-08,16.119998931884766
2001,33.875,131.125,2001-04-09,16.229999542236328
2001,33.875,131.125,2001-04-10,16.279998779296875
2001,33.875,131.125,2001-04-11,16.329999923706055
2001,33.875,131.125,2001-04-12,16.389999389648438
2001,33.875,131.125,2001-04-13,16.369998931884766
2001,33.875,131.125,2001-04-14,16.469999313354492
2001,33.875,131.125,2001-04-15,16.35999870300293
2001,33.875,131.125,2001-04-16,16.559999465942383
2001,33.875,131.125,2001-04-17,16.770000457763672
2001,33.875,131.125,2001-04-18,16.93000030517578
2001,33.875,131.125,2001-04-19,17.09000015258789
2001,33.875,131.125,2001-04-20,17.229999542236328
2001,33.875,131.125,2001-04-21,17.309999465942383
2001,33.875,131.125,2001-04-22,17.09000015258789
2001,33.875,131.125,2001-04-23,16.899999618530273
2001,33.875,131.125,2001-04-24,16.81999969482422
2001,33.875,131.125,2001-04-25,16.489999771118164
2001,33.875,131.125,2001-04-26,16.229999542236328
2001,33.875,131.125,2001-04-27,16.279998779296875
2001,33.875,131.125,2001-04-28,16.44999885559082
2001,33.875,131.125,2001-04-29,16.600000381469727
2001,33.875,131.125,2001-04-30,16.739999771118164
2001,33.875,131.125,2001-05-01,16.85999870300293
2001,33.875,131.125,2001-05-02,17.079999923706055
2001,33.875,131.125,2001-05-03,17.350000381469727
2001,33.875,131.125,2001-05-04,17.549999237060547
2001,33.875,131.125,2001-05-05,17.69999885559082
2001,33.875,131.125,2001-05-06,17.829999923706055
2001,33.875,131.125,2001-05-07,17.94999885559082
2001,33.875,131.125,2001-05-08,18.06999969482422
2001,33.875,131.125,2001-05-09,18.170000076293945
2001,33.875,131.125,2001-05-10,18.3799991607666
2001,33.875,131.125,2001-05-11,18.329999923706055
2001,33.875,131.125,2001-05-12,18.190000534057617
2001,33.875,131.125,2001-05-13,18.15999984741211
2001,33.875,131.125,2001-05-14,18.520000457763672
2001,33.875,131.125,2001-05-15,19.279998779296875
2001,33.875,131.125,2001-05-16,19.299999237060547
2001,33.875,131.125,2001-05-17,19.459999084472656
2001,33.875,131.125,2001-05-18,19.299999237060547
2001,33.875,131.125,2001-05-19,19.719999313354492
2001,33.875,131.125,2001-05-20,19.81999969482422
2001,33.875,131.125,2001-05-21,19.869998931884766
2001,33.875,131.125,2001-05-22,19.959999084472656
2001,33.875,131.125,2001-05-23,20.059999465942383
2001,33.875,131.125,2001-05-24,19.689998626708984
2001,33.875,131.125,2001-05-25,19.60999870300293
2001,33.875,131.125,2001-05-26,19.760000228881836
2001,33.875,131.125,2001-05-27,19.90999984741211
2001,33.875,131.125,2001-05-28,20.520000457763672
2001,33.875,131.125,2001-05-29,20.420000076293945
2001,33.875,131.125,2001-05-30,20.420000076293945
2001,33.875,131.125,2001-05-31,20.31999969482422
2001,33.875,131.125,2001-06-01,20.170000076293945
2001,33.875,131.125,2001-06-02,20.149999618530273
2001,33.875,131.125,2001-06-03,20.15999984741211
2001,33.875,131.125,2001-06-04,20.270000457763672
2001,33.875,131.125,2001-06-05,20.3799991607666
2001,33.875,131.125,2001-06-06,20.559999465942383
2001,33.875,131.125,2001-06-07,20.649999618530273
2001,33.875,131.125,2001-06-08,21.149999618530273
2001,33.875,131.125,2001-06-09,21.3799991607666
2001,33.875,131.125,2001-06-10,21.44999885559082
2001,33.875,131.125,2001-06-11,21.619998931884766
2001,33.875,131.125,2001-06-12,22.389999389648438
2001,33.875,131.125,2001-06-13,22.75
2001,33.875,131.125,2001-06-14,22.729999542236328
2001,33.875,131.125,2001-06-15,22.56999969482422
2001,33.875,131.125,2001-06-16,22.51999855041504
2001,33.875,131.125,2001-06-17,22.549999237060547
2001,33.875,131.125,2001-06-18,22.600000381469727
2001,33.875,131.125,2001-06-19,22.65999984741211
2001,33.875,131.125,2001-06-20,22.729999542236328
2001,33.875,131.125,2001-06-21,22.809999465942383
2001,33.875,131.125,2001-06-22,22.889999389648438
2001,33.875,131.125,2001-06-23,22.979999542236328
2001,33.875,131.125,2001-06-24,23.06999969482422
