isolate.code,time,lat,lon,sst
34,2010-01-01T00:00:00Z,-18.625,121.875,NaN
34,2010-01-01T00:00:00Z,-18.625,122.125,NaN
34,2010-01-01T00:00:00Z,-18.375,121.875,29.899999618530273
34,2010-01-01T00:00:00Z,-18.375,122.125,NaN
34,2010-01-02T00:00:00Z,-18.625,121.875,NaN
34,2010-01-02T00:00:00Z,-18.625,122.125,NaN
34,2010-01-02T00:00:00Z,-18.375,121.875,29.84000015258789
34,2010-01-02T00:00:00Z,-18.375,122.125,NaN
34,2010-01-03T00:00:00Z,-18.625,121.875,NaN
34,2010-01-03T00:00:00Z,-18.625,122.125,NaN
34,2010-01-03T00:00:00Z,-18.375,121.875,29.75
34,2010-01-03T00:00:00Z,-18.375,122.125,NaN
34,2010-01-04T00:00:00Z,-18.625,121.875,NaN
34,2010-01-04T00:00:00Z,-18.625,122.125,NaN
34,2010-01-04T00:00:00Z,-18.375,121.875,29.81999969482422
34,2010-01-04T00:00:00Z,-18.375,122.125,NaN
34,2010-01-05T00:00:00Z,-18.625,121.875,NaN
34,2010-01-05T00:00:00Z,-18.625,122.125,NaN
34,2010-01-05T00:00:00Z,-18.375,121.875,29.78999900817871
34,2010-01-05T00:00:00Z,-18.375,122.125,NaN
34,2010-01-06T00:00:00Z,-18.625,121.875,NaN
34,2010-01-06T00:00:00Z,-18.625,122.125,NaN
34,2010-01-06T00:00:00Z,-18.375,121.875,29.59000015258789
34,2010-01-06T00:00:00Z,-18.375,122.125,NaN
34,2010-01-07T00:00:00Z,-18.625,121.875,NaN
34,2010-01-07T00:00:00Z,-18.625,122.125,NaN
34,2010-01-07T00:00:00Z,-18.375,121.875,29.969999313354492
34,2010-01-07T00:00:00Z,-18.375,122.125,NaN
34,2010-01-08T00:00:00Z,-18.625,121.875,NaN
34,2010-01-08T00:00:00Z,-18.625,122.125,NaN
34,2010-01-08T00:00:00Z,-18.375,121.875,30.06999969482422
34,2010-01-08T00:00:00Z,-18.375,122.125,NaN
34,2010-01-09T00:00:00Z,-18.625,121.875,NaN
34,2010-01-09T00:00:00Z,-18.625,122.125,NaN
34,2010-01-09T00:00:00Z,-18.375,121.875,30.10999870300293
34,2010-01-09T00:00:00Z,-18.375,122.125,NaN
34,2010-01-10T00:00:00Z,-18.625,121.875,NaN
34,2010-01-10T00:00:00Z,-18.625,122.125,NaN
34,2010-01-10T00:00:00Z,-18.375,121.875,30.059999465942383
34,2010-01-10T00:00:00Z,-18.375,122.125,NaN
34,2010-01-11T00:00:00Z,-18.625,121.875,NaN
34,2010-01-11T00:00:00Z,-18.625,122.125,NaN
34,2010-01-11T00:00:00Z,-18.375,121.875,30.559999465942383
34,2010-01-11T00:00:00Z,-18.375,122.125,NaN
34,2010-01-12T00:00:00Z,-18.625,121.875,NaN
34,2010-01-12T00:00:00Z,-18.625,122.125,NaN
34,2010-01-12T00:00:00Z,-18.375,121.875,30.42999839782715
34,2010-01-12T00:00:00Z,-18.375,122.125,NaN
34,2010-01-13T00:00:00Z,-18.625,121.875,NaN
34,2010-01-13T00:00:00Z,-18.625,122.125,NaN
34,2010-01-13T00:00:00Z,-18.375,121.875,30.420000076293945
34,2010-01-13T00:00:00Z,-18.375,122.125,NaN
34,2010-01-14T00:00:00Z,-18.625,121.875,NaN
34,2010-01-14T00:00:00Z,-18.625,122.125,NaN
34,2010-01-14T00:00:00Z,-18.375,121.875,30.299999237060547
34,2010-01-14T00:00:00Z,-18.375,122.125,NaN
34,2010-01-15T00:00:00Z,-18.625,121.875,NaN
34,2010-01-15T00:00:00Z,-18.625,122.125,NaN
34,2010-01-15T00:00:00Z,-18.375,121.875,30.26999855041504
34,2010-01-15T00:00:00Z,-18.375,122.125,NaN
34,2010-01-16T00:00:00Z,-18.625,121.875,NaN
34,2010-01-16T00:00:00Z,-18.625,122.125,NaN
34,2010-01-16T00:00:00Z,-18.375,121.875,30.369998931884766
34,2010-01-16T00:00:00Z,-18.375,122.125,NaN
34,2010-01-17T00:00:00Z,-18.625,121.875,NaN
34,2010-01-17T00:00:00Z,-18.625,122.125,NaN
34,2010-01-17T00:00:00Z,-18.375,121.875,30.559999465942383
34,2010-01-17T00:00:00Z,-18.375,122.125,NaN
34,2010-01-18T00:00:00Z,-18.625,121.875,NaN
34,2010-01-18T00:00:00Z,-18.625,122.125,NaN
34,2010-01-18T00:00:00Z,-18.375,121.875,30.549999237060547
34,2010-01-18T00:00:00Z,-18.375,122.125,NaN
34,2010-01-19T00:00:00Z,-18.625,121.875,NaN
34,2010-01-19T00:00:00Z,-18.625,122.125,NaN
34,2010-01-19T00:00:00Z,-18.375,121.875,29.739999771118164
34,2010-01-19T00:00:00Z,-18.375,122.125,NaN
34,2010-01-20T00:00:00Z,-18.625,121.875,NaN
34,2010-01-20T00:00:00Z,-18.625,122.125,NaN
34,2010-01-20T00:00:00Z,-18.375,121.875,29.689998626708984
34,2010-01-20T00:00:00Z,-18.375,122.125,NaN
34,2010-01-21T00:00:00Z,-18.625,121.875,NaN
34,2010-01-21T00:00:00Z,-18.625,122.125,NaN
34,2010-01-21T00:00:00Z,-18.375,121.875,30.139999389648438
34,2010-01-21T00:00:00Z,-18.375,122.125,NaN
34,2010-01-22T00:00:00Z,-18.625,121.875,NaN
34,2010-01-22T00:00:00Z,-18.625,122.125,NaN
34,2010-01-22T00:00:00Z,-18.375,121.875,29.5
34,2010-01-22T00:00:00Z,-18.375,122.125,NaN
34,2010-01-23T00:00:00Z,-18.625,121.875,NaN
34,2010-01-23T00:00:00Z,-18.625,122.125,NaN
34,2010-01-23T00:00:00Z,-18.375,121.875,29.56999969482422
34,2010-01-23T00:00:00Z,-18.375,122.125,NaN
34,2010-01-24T00:00:00Z,-18.625,121.875,NaN
34,2010-01-24T00:00:00Z,-18.625,122.125,NaN
34,2010-01-24T00:00:00Z,-18.375,121.875,29.619998931884766
34,2010-01-24T00:00:00Z,-18.375,122.125,NaN
34,2010-01-25T00:00:00Z,-18.625,121.875,NaN
34,2010-01-25T00:00:00Z,-18.625,122.125,NaN
34,2010-01-25T00:00:00Z,-18.375,121.875,29.67999839782715
34,2010-01-25T00:00:00Z,-18.375,122.125,NaN
34,2010-01-26T00:00:00Z,-18.625,121.875,NaN
34,2010-01-26T00:00:00Z,-18.625,122.125,NaN
34,2010-01-26T00:00:00Z,-18.375,121.875,29.989999771118164
34,2010-01-26T00:00:00Z,-18.375,122.125,NaN
34,2010-01-27T00:00:00Z,-18.625,121.875,NaN
34,2010-01-27T00:00:00Z,-18.625,122.125,NaN
34,2010-01-27T00:00:00Z,-18.375,121.875,30.309999465942383
34,2010-01-27T00:00:00Z,-18.375,122.125,NaN
34,2010-01-28T00:00:00Z,-18.625,121.875,NaN
34,2010-01-28T00:00:00Z,-18.625,122.125,NaN
34,2010-01-28T00:00:00Z,-18.375,121.875,30.279998779296875
34,2010-01-28T00:00:00Z,-18.375,122.125,NaN
34,2010-01-29T00:00:00Z,-18.625,121.875,NaN
34,2010-01-29T00:00:00Z,-18.625,122.125,NaN
34,2010-01-29T00:00:00Z,-18.375,121.875,30.309999465942383
34,2010-01-29T00:00:00Z,-18.375,122.125,NaN
34,2010-01-30T00:00:00Z,-18.625,121.875,NaN
34,2010-01-30T00:00:00Z,-18.625,122.125,NaN
34,2010-01-30T00:00:00Z,-18.375,121.875,30.03999900817871
34,2010-01-30T00:00:00Z,-18.375,122.125,NaN
34,2010-01-31T00:00:00Z,-18.625,121.875,NaN
34,2010-01-31T00:00:00Z,-18.625,122.125,NaN
34,2010-01-31T00:00:00Z,-18.375,121.875,29.939998626708984
34,2010-01-31T00:00:00Z,-18.375,122.125,NaN
34,2010-02-01T00:00:00Z,-18.625,121.875,NaN
34,2010-02-01T00:00:00Z,-18.625,122.125,NaN
34,2010-02-01T00:00:00Z,-18.375,121.875,30.399999618530273
34,2010-02-01T00:00:00Z,-18.375,122.125,NaN
34,2010-02-02T00:00:00Z,-18.625,121.875,NaN
34,2010-02-02T00:00:00Z,-18.625,122.125,NaN
34,2010-02-02T00:00:00Z,-18.375,121.875,30.229999542236328
34,2010-02-02T00:00:00Z,-18.375,122.125,NaN
34,2010-02-03T00:00:00Z,-18.625,121.875,NaN
34,2010-02-03T00:00:00Z,-18.625,122.125,NaN
34,2010-02-03T00:00:00Z,-18.375,121.875,30.219999313354492
34,2010-02-03T00:00:00Z,-18.375,122.125,NaN
34,2010-02-04T00:00:00Z,-18.625,121.875,NaN
34,2010-02-04T00:00:00Z,-18.625,122.125,NaN
34,2010-02-04T00:00:00Z,-18.375,121.875,30.17999839782715
34,2010-02-04T00:00:00Z,-18.375,122.125,NaN
34,2010-02-05T00:00:00Z,-18.625,121.875,NaN
34,2010-02-05T00:00:00Z,-18.625,122.125,NaN
34,2010-02-05T00:00:00Z,-18.375,121.875,30.09000015258789
34,2010-02-05T00:00:00Z,-18.375,122.125,NaN
34,2010-02-06T00:00:00Z,-18.625,121.875,NaN
34,2010-02-06T00:00:00Z,-18.625,122.125,NaN
34,2010-02-06T00:00:00Z,-18.375,121.875,29.809999465942383
34,2010-02-06T00:00:00Z,-18.375,122.125,NaN
34,2010-02-07T00:00:00Z,-18.625,121.875,NaN
34,2010-02-07T00:00:00Z,-18.625,122.125,NaN
34,2010-02-07T00:00:00Z,-18.375,121.875,29.969999313354492
34,2010-02-07T00:00:00Z,-18.375,122.125,NaN
34,2010-02-08T00:00:00Z,-18.625,121.875,NaN
34,2010-02-08T00:00:00Z,-18.625,122.125,NaN
34,2010-02-08T00:00:00Z,-18.375,121.875,30.189998626708984
34,2010-02-08T00:00:00Z,-18.375,122.125,NaN
34,2010-02-09T00:00:00Z,-18.625,121.875,NaN
34,2010-02-09T00:00:00Z,-18.625,122.125,NaN
34,2010-02-09T00:00:00Z,-18.375,121.875,30.8799991607666
34,2010-02-09T00:00:00Z,-18.375,122.125,NaN
34,2010-02-10T00:00:00Z,-18.625,121.875,NaN
34,2010-02-10T00:00:00Z,-18.625,122.125,NaN
34,2010-02-10T00:00:00Z,-18.375,121.875,30.979999542236328
34,2010-02-10T00:00:00Z,-18.375,122.125,NaN
34,2010-02-11T00:00:00Z,-18.625,121.875,NaN
34,2010-02-11T00:00:00Z,-18.625,122.125,NaN
34,2010-02-11T00:00:00Z,-18.375,121.875,31.059999465942383
34,2010-02-11T00:00:00Z,-18.375,122.125,NaN
34,2010-02-12T00:00:00Z,-18.625,121.875,NaN
34,2010-02-12T00:00:00Z,-18.625,122.125,NaN
34,2010-02-12T00:00:00Z,-18.375,121.875,31.049999237060547
34,2010-02-12T00:00:00Z,-18.375,122.125,NaN
34,2010-02-13T00:00:00Z,-18.625,121.875,NaN
34,2010-02-13T00:00:00Z,-18.625,122.125,NaN
34,2010-02-13T00:00:00Z,-18.375,121.875,31.119998931884766
34,2010-02-13T00:00:00Z,-18.375,122.125,NaN
34,2010-02-14T00:00:00Z,-18.625,121.875,NaN
34,2010-02-14T00:00:00Z,-18.625,122.125,NaN
34,2010-02-14T00:00:00Z,-18.375,121.875,31.01999855041504
34,2010-02-14T00:00:00Z,-18.375,122.125,NaN
34,2010-02-15T00:00:00Z,-18.625,121.875,NaN
34,2010-02-15T00:00:00Z,-18.625,122.125,NaN
34,2010-02-15T00:00:00Z,-18.375,121.875,31.119998931884766
34,2010-02-15T00:00:00Z,-18.375,122.125,NaN
34,2010-02-16T00:00:00Z,-18.625,121.875,NaN
34,2010-02-16T00:00:00Z,-18.625,122.125,NaN
34,2010-02-16T00:00:00Z,-18.375,121.875,31.229999542236328
34,2010-02-16T00:00:00Z,-18.375,122.125,NaN
34,2010-02-17T00:00:00Z,-18.625,121.875,NaN
34,2010-02-17T00:00:00Z,-18.625,122.125,NaN
34,2010-02-17T00:00:00Z,-18.375,121.875,31.15999984741211
34,2010-02-17T00:00:00Z,-18.375,122.125,NaN
34,2010-02-18T00:00:00Z,-18.625,121.875,NaN
34,2010-02-18T00:00:00Z,-18.625,122.125,NaN
34,2010-02-18T00:00:00Z,-18.375,121.875,31.01999855041504
34,2010-02-18T00:00:00Z,-18.375,122.125,NaN
34,2010-02-19T00:00:00Z,-18.625,121.875,NaN
34,2010-02-19T00:00:00Z,-18.625,122.125,NaN
34,2010-02-19T00:00:00Z,-18.375,121.875,30.459999084472656
34,2010-02-19T00:00:00Z,-18.375,122.125,NaN
34,2010-02-20T00:00:00Z,-18.625,121.875,NaN
34,2010-02-20T00:00:00Z,-18.625,122.125,NaN
34,2010-02-20T00:00:00Z,-18.375,121.875,30.65999984741211
34,2010-02-20T00:00:00Z,-18.375,122.125,NaN
34,2010-02-21T00:00:00Z,-18.625,121.875,NaN
34,2010-02-21T00:00:00Z,-18.625,122.125,NaN
34,2010-02-21T00:00:00Z,-18.375,121.875,30.889999389648438
34,2010-02-21T00:00:00Z,-18.375,122.125,NaN
34,2010-02-22T00:00:00Z,-18.625,121.875,NaN
34,2010-02-22T00:00:00Z,-18.625,122.125,NaN
34,2010-02-22T00:00:00Z,-18.375,121.875,30.44999885559082
34,2010-02-22T00:00:00Z,-18.375,122.125,NaN
34,2010-02-23T00:00:00Z,-18.625,121.875,NaN
34,2010-02-23T00:00:00Z,-18.625,122.125,NaN
34,2010-02-23T00:00:00Z,-18.375,121.875,30.35999870300293
34,2010-02-23T00:00:00Z,-18.375,122.125,NaN
34,2010-02-24T00:00:00Z,-18.625,121.875,NaN
34,2010-02-24T00:00:00Z,-18.625,122.125,NaN
34,2010-02-24T00:00:00Z,-18.375,121.875,30.329999923706055
34,2010-02-24T00:00:00Z,-18.375,122.125,NaN
34,2010-02-25T00:00:00Z,-18.625,121.875,NaN
34,2010-02-25T00:00:00Z,-18.625,122.125,NaN
34,2010-02-25T00:00:00Z,-18.375,121.875,30.579999923706055
34,2010-02-25T00:00:00Z,-18.375,122.125,NaN
34,2010-02-26T00:00:00Z,-18.625,121.875,NaN
34,2010-02-26T00:00:00Z,-18.625,122.125,NaN
34,2010-02-26T00:00:00Z,-18.375,121.875,30.67999839782715
34,2010-02-26T00:00:00Z,-18.375,122.125,NaN
34,2010-02-27T00:00:00Z,-18.625,121.875,NaN
34,2010-02-27T00:00:00Z,-18.625,122.125,NaN
34,2010-02-27T00:00:00Z,-18.375,121.875,31.170000076293945
34,2010-02-27T00:00:00Z,-18.375,122.125,NaN
34,2010-02-28T00:00:00Z,-18.625,121.875,NaN
34,2010-02-28T00:00:00Z,-18.625,122.125,NaN
34,2010-02-28T00:00:00Z,-18.375,121.875,31.119998931884766
34,2010-02-28T00:00:00Z,-18.375,122.125,NaN
34,2010-03-01T00:00:00Z,-18.625,121.875,NaN
34,2010-03-01T00:00:00Z,-18.625,122.125,NaN
34,2010-03-01T00:00:00Z,-18.375,121.875,30.989999771118164
34,2010-03-01T00:00:00Z,-18.375,122.125,NaN
34,2010-03-02T00:00:00Z,-18.625,121.875,NaN
34,2010-03-02T00:00:00Z,-18.625,122.125,NaN
34,2010-03-02T00:00:00Z,-18.375,121.875,30.939998626708984
34,2010-03-02T00:00:00Z,-18.375,122.125,NaN
34,2010-03-03T00:00:00Z,-18.625,121.875,NaN
34,2010-03-03T00:00:00Z,-18.625,122.125,NaN
34,2010-03-03T00:00:00Z,-18.375,121.875,31.010000228881836
34,2010-03-03T00:00:00Z,-18.375,122.125,NaN
34,2010-03-04T00:00:00Z,-18.625,121.875,NaN
34,2010-03-04T00:00:00Z,-18.625,122.125,NaN
34,2010-03-04T00:00:00Z,-18.375,121.875,31.03999900817871
34,2010-03-04T00:00:00Z,-18.375,122.125,NaN
34,2010-03-05T00:00:00Z,-18.625,121.875,NaN
34,2010-03-05T00:00:00Z,-18.625,122.125,NaN
34,2010-03-05T00:00:00Z,-18.375,121.875,30.65999984741211
34,2010-03-05T00:00:00Z,-18.375,122.125,NaN
34,2010-03-06T00:00:00Z,-18.625,121.875,NaN
34,2010-03-06T00:00:00Z,-18.625,122.125,NaN
34,2010-03-06T00:00:00Z,-18.375,121.875,31.15999984741211
34,2010-03-06T00:00:00Z,-18.375,122.125,NaN
34,2010-03-07T00:00:00Z,-18.625,121.875,NaN
34,2010-03-07T00:00:00Z,-18.625,122.125,NaN
34,2010-03-07T00:00:00Z,-18.375,121.875,30.92999839782715
34,2010-03-07T00:00:00Z,-18.375,122.125,NaN
34,2010-03-08T00:00:00Z,-18.625,121.875,NaN
34,2010-03-08T00:00:00Z,-18.625,122.125,NaN
34,2010-03-08T00:00:00Z,-18.375,121.875,30.94999885559082
34,2010-03-08T00:00:00Z,-18.375,122.125,NaN
34,2010-03-09T00:00:00Z,-18.625,121.875,NaN
34,2010-03-09T00:00:00Z,-18.625,122.125,NaN
34,2010-03-09T00:00:00Z,-18.375,121.875,31.029998779296875
34,2010-03-09T00:00:00Z,-18.375,122.125,NaN
34,2010-03-10T00:00:00Z,-18.625,121.875,NaN
34,2010-03-10T00:00:00Z,-18.625,122.125,NaN
34,2010-03-10T00:00:00Z,-18.375,121.875,30.969999313354492
34,2010-03-10T00:00:00Z,-18.375,122.125,NaN
34,2010-03-11T00:00:00Z,-18.625,121.875,NaN
34,2010-03-11T00:00:00Z,-18.625,122.125,NaN
34,2010-03-11T00:00:00Z,-18.375,121.875,30.989999771118164
34,2010-03-11T00:00:00Z,-18.375,122.125,NaN
34,2010-03-12T00:00:00Z,-18.625,121.875,NaN
34,2010-03-12T00:00:00Z,-18.625,122.125,NaN
34,2010-03-12T00:00:00Z,-18.375,121.875,31.189998626708984
34,2010-03-12T00:00:00Z,-18.375,122.125,NaN
34,2010-03-13T00:00:00Z,-18.625,121.875,NaN
34,2010-03-13T00:00:00Z,-18.625,122.125,NaN
34,2010-03-13T00:00:00Z,-18.375,121.875,31.25
34,2010-03-13T00:00:00Z,-18.375,122.125,NaN
34,2010-03-14T00:00:00Z,-18.625,121.875,NaN
34,2010-03-14T00:00:00Z,-18.625,122.125,NaN
34,2010-03-14T00:00:00Z,-18.375,121.875,31.369998931884766
34,2010-03-14T00:00:00Z,-18.375,122.125,NaN
34,2010-03-15T00:00:00Z,-18.625,121.875,NaN
34,2010-03-15T00:00:00Z,-18.625,122.125,NaN
34,2010-03-15T00:00:00Z,-18.375,121.875,30.81999969482422
34,2010-03-15T00:00:00Z,-18.375,122.125,NaN
34,2010-03-16T00:00:00Z,-18.625,121.875,NaN
34,2010-03-16T00:00:00Z,-18.625,122.125,NaN
34,2010-03-16T00:00:00Z,-18.375,121.875,30.619998931884766
34,2010-03-16T00:00:00Z,-18.375,122.125,NaN
34,2010-03-17T00:00:00Z,-18.625,121.875,NaN
34,2010-03-17T00:00:00Z,-18.625,122.125,NaN
34,2010-03-17T00:00:00Z,-18.375,121.875,30.760000228881836
34,2010-03-17T00:00:00Z,-18.375,122.125,NaN
34,2010-03-18T00:00:00Z,-18.625,121.875,NaN
34,2010-03-18T00:00:00Z,-18.625,122.125,NaN
34,2010-03-18T00:00:00Z,-18.375,121.875,30.899999618530273
34,2010-03-18T00:00:00Z,-18.375,122.125,NaN
34,2010-03-19T00:00:00Z,-18.625,121.875,NaN
