replicate,run,a,b,w,z,sigma,isConv,finTol,logLik,AIC,BIC,deviance,df.residual
259,798,0.25124757005064974,0.12532164593760492,34.238969886336236,14.274046369966966,2145.323762266027,TRUE,1.4901161193847656e-8,-516.0554630068307,1042.1109260136614,1052.3261823528342,243927944.38199288,53
260,639,1.2,0.03542489717730385,28.14309298677689,19.0529604168202,4406.9929363280135,TRUE,1.4901161193847656e-8,-557.0898829302249,1124.1797658604498,1134.3950221996226,1029344097.2647853,53
261,1217,0.25409023445779894,0.12319707373964972,33.11285399122857,14.82368184436884,2248.9912397097014,TRUE,1.4901161193847656e-8,-518.7453670308332,1047.4907340616664,1057.7059904008393,268071964.60342187,53
262,1118,0.22020827529765744,0.1322929178369139,36.161344925401806,13.333408632157369,2077.1782010042034,TRUE,1.4901161193847656e-8,-514.2154949932061,1038.4309899864122,1048.646246325585,228677471.77253416,53
263,81,0.22906468301158087,0.1312422619011625,36.97942825521778,12.914525653073174,2252.956382342939,TRUE,1.4901161193847656e-8,-518.8457738802733,1047.6915477605467,1057.9068040997195,269018060.41920847,53
264,1052,0.22263228886203654,0.132500807903283,38.70014147807069,12.033643976774515,2190.7700505145563,TRUE,1.4901161193847656e-8,-517.2503325836283,1044.5006651672566,1054.7159215064294,254372090.95427227,53
265,1199,0.24791627527854362,0.12691892366664773,33.88503277191611,14.479005148260885,2294.6005279096617,TRUE,1.4901161193847656e-8,-519.8897553851905,1049.779510770381,1059.9947671095538,279055153.8822148,53
266,1206,1.2,0.035434762134790174,28.118080684882585,19.036026819800323,4521.350932285505,TRUE,1.4901161193847656e-8,-558.5501228943392,1127.1002457886784,1137.3155021278512,1083458555.4025872,53
267,1306,0.24533995140135426,0.12732736544648732,34.67076457238612,14.074078952593858,2270.67168249598,TRUE,1.4901161193847656e-8,-519.2922196341615,1048.584439268323,1058.7996956074958,273265344.1535236,53
268,1122,0.27478298570902787,0.11916394420721557,32.313983548125584,15.206510791336791,2056.408510192185,TRUE,1.4901161193847656e-8,-513.6426838138897,1037.2853676277794,1047.5006239669522,224127245.92191464,53
269,1236,0.25051795877264216,0.12506588345809633,34.736405926454786,14.009635766674778,2239.326816924407,TRUE,1.4901161193847656e-8,-518.4998973724112,1046.9997947448223,1057.2150510839951,265772983.42883015,53
270,1162,0.2611959701580261,0.12478374955251441,33.38352008409365,14.729191973688053,1863.2702350462905,TRUE,1.4901161193847656e-8,-508.02089438130685,1026.0417887626136,1036.2570451017864,184004126.34690133,53
271,975,0.2244820252563333,0.13206304317675693,36.304983833858486,13.266242473669465,2151.4183629926165,TRUE,1.4901161193847656e-8,-516.2171634134478,1042.4343268268956,1052.6495831660684,245315851.548957,53
272,306,0.23518178594277123,0.13046793817507646,38.93556579301966,11.906388967622581,2227.930438681963,TRUE,1.4901161193847656e-8,-518.2090724067308,1046.4181448134616,1056.6334011526344,263074724.09909698,53
273,353,0.20470056288837077,0.13101535911874992,32.52572143989924,15.147656252507357,2837.3326347290945,TRUE,1.4901161193847656e-8,-531.9911763672143,1073.9823527344286,1084.1976090736014,426674193.4452334,53
274,491,0.234450732519325,0.13006188098228108,36.68447297189049,13.063509921006325,2071.533534216968,TRUE,1.4901161193847656e-8,-514.0603884319677,1038.1207768639354,1048.3360332031082,227436312.71942842,53
275,985,0.2148131285331204,0.13635022327984989,38.11511801399108,12.385565531700799,2395.6231530310465,TRUE,1.4901161193847656e-8,-522.3455787096631,1054.6911574193261,1064.906413758499,304167545.4409359,53
276,303,0.21839390626130753,0.1355349369132503,40.89592466653255,10.948878289941485,2125.025849091344,TRUE,1.4901161193847656e-8,-515.5135917926974,1041.0271835853948,1051.2424399245676,239333947.54323852,53
277,1057,0.2409312383045108,0.1268530365631771,33.42152411244842,14.700984025554188,2330.365423750663,TRUE,1.4901161193847656e-8,-520.771335799564,1051.542671599128,1061.7579279383008,287821959.43526816,53
278,298,0.19238634941919744,0.14278018547526894,45,8.901747691336606,2019.9166841603205,TRUE,1.4901161193847656e-8,-512.6221128081455,1035.244225616291,1045.4594819554638,216243360.78030887,53
279,512,0.19847521846607605,0.14377737108796723,45,8.937764499544226,2048.2530095008624,TRUE,1.4901161193847656e-8,-513.4161783401039,1036.8323566802078,1047.0476130193806,222353040.719255,53
280,627,0.2276878943335238,0.13226859886454292,39.24381903887466,11.762752777424126,2209.566421780025,TRUE,1.4901161193847656e-8,-517.7372951990059,1045.4745903980117,1055.6898467371846,258755739.92966247,53
281,1297,0.27011011948196473,0.1213226997262677,34.81144836071316,14.152420584131983,2233.7675756380413,TRUE,1.4901161193847656e-8,-518.3582160714313,1046.7164321428627,1056.9316884820355,264455031.84450823,53
282,1293,0.20802406989669092,0.1378828854588917,41.28614045174471,10.763708242950171,2214.6786214250537,TRUE,1.4901161193847656e-8,-517.86902185818,1045.73804371636,1055.9533000555327,259954473.9984503,53
283,1205,1.2,0.03331478773583079,28.216313833667158,19.10253377023347,4663.022870860814,TRUE,1.4901161193847656e-8,-560.3087492838971,1130.6174985677942,1140.832754906967,1152420461.5910645,53
284,384,0.23746615891686254,0.1298283826038535,36.009454632344955,13.409849156314406,2269.1892600894334,TRUE,1.4901161193847656e-8,-519.2549946701174,1048.5099893402348,1058.7252456794076,272908654.59957725,53
285,1103,0.2585363150556597,0.12475098548573532,33.99744712137274,14.40486108904792,2084.378258095982,TRUE,1.4901161193847656e-8,-514.4127306514324,1038.8254613028648,1049.0407176420376,230265534.30963165,53
286,724,0.2694191290789758,0.12053458377545317,33.63278064551159,14.536647331793358,2157.493358304112,TRUE,1.4901161193847656e-8,-516.3778884338642,1042.7557768677284,1052.9710332069012,246703212.32969683,53
287,1240,0.24528982496426696,0.12539358413405371,34.12038234556542,14.322035954946061,2311.419054492678,TRUE,1.4901161193847656e-8,-520.3060194755477,1050.6120389510954,1060.8272952902682,283160876.41000664,53
288,1307,0.24118854767828538,0.12939902319995616,36.10364424515144,13.362269324810487,2010.4294436893506,TRUE,1.4901161193847656e-8,-512.3537618087437,1034.7075236174874,1044.9227799566602,214216807.04681277,53
289,361,-4.2272612028326713e-4,0.27898709898784213,3.812562290414493,30,4416.572189144474,TRUE,1.4901161193847656e-8,-557.2136464242978,1124.4272928485957,1134.6425491877685,1033823824.8019936,53
290,136,1.2,0.031484322220844276,28.223971453076246,19.107715945648188,4421.762224716161,TRUE,1.4901161193847656e-8,-557.2805893680104,1124.5611787360208,1134.7764350751936,1036255002.1121209,53
291,654,0.19836220558269568,0.14313381284455393,45,8.925888352372644,2221.609005917545,TRUE,1.4901161193847656e-8,-518.04711321321,1046.09422642642,1056.3094827655927,261583968.48421893,53
292,1144,0.2344900608032982,0.12787263924228462,33.99131390649128,14.409303391152587,2259.784255871652,TRUE,1.4901161193847656e-8,-519.0182584608507,1048.0365169217014,1058.2517732608742,270651118.803526,53
293,1111,0.21838300249498657,0.13476431222747498,37.71372787496623,12.573206938573131,1969.8364686044288,TRUE,1.4901161193847656e-8,-511.19108581888463,1032.3821716377693,1042.597427976942,205653552.79133022,53
294,679,0.21064973900121306,0.13695831558686722,39.95680268477754,11.438838711838208,2333.959992062461,TRUE,1.4901161193847656e-8,-520.859190061893,1051.718380123786,1061.9336364629587,288710569.9610548,53
295,525,0.2312222288938144,0.13121855114193173,36.23990626130932,13.301134664333844,2493.1482746833394,TRUE,1.4901161193847656e-8,-524.6200436108616,1059.2400872217231,1069.455343560896,329436780.9364951,53
296,1049,0.2123312051441613,0.13506222344297666,36.728087473008465,13.070684692023239,1903.553504435342,TRUE,1.4901161193847656e-8,-509.24008277665854,1028.480165553317,1038.6954218924898,192046345.04514778,53
297,1155,0.20106954041370986,0.14114169787539071,43.500739132964995,9.666763361247254,1915.7728156760465,TRUE,1.4901161193847656e-8,-509.60480841608404,1029.2096168321682,1039.4248731713408,194519830.50801635,53
298,1241,0.2170943189252691,0.13510223602844437,39.27422372924607,11.772789433348894,2292.575969313648,TRUE,1.4901161193847656e-8,-519.8394412769212,1049.6788825538424,1059.8941388930152,278562942.4789439,53
299,1152,0.2033721912699469,0.13871493553665726,41.02179085161635,10.90210754265379,2330.325130983131,TRUE,1.4901161193847656e-8,-520.7703502427147,1051.5407004854294,1061.7559568246022,287812006.4528521,53
300,12,0.2021675751185852,0.14260282278479142,45,8.92726334280285,2487.771318835087,TRUE,1.4901161193847656e-8,-524.496979346663,1058.993958693326,1069.2092150324988,328017325.1453789,53
301,1171,0.23398444316651038,0.1284798767843153,33.328747861719876,14.762038642456837,2091.4314325054106,TRUE,1.4901161193847656e-8,-514.6052831638527,1039.2105663277055,1049.4258226668783,231826528.15419665,53
302,864,0.2334219812667984,0.1308933773926237,35.30414368834064,13.783533332900225,2157.137146986703,TRUE,1.4901161193847656e-8,-516.3684767147779,1042.7369534295558,1052.9522097687286,246621755.55822647,53
303,80,0.27211961260197626,0.11960090670148107,33.308062982411386,14.692617532123656,2328.6778916348767,TRUE,1.4901161193847656e-8,-520.7300443462356,1051.4600886924711,1061.675345031644,287405258.3184198,53
304,919,0.19391562591778028,0.14400578923010268,45,8.928887341382127,2399.2463288097592,TRUE,1.4901161193847656e-8,-522.4317212248976,1054.8634424497952,1065.078698788968,305088296.1542767,53
305,1128,0.2659632529333077,0.12380225338016536,34.64801375797443,14.066923089009798,2250.803120159181,TRUE,1.4901161193847656e-8,-518.7912701023704,1047.5825402047408,1057.7977965439136,268504078.3430702,53
306,1310,0.20944145281642848,0.13589164696533243,37.79906394815584,12.526002812915847,2318.672635850954,TRUE,1.4901161193847656e-8,-520.4846139843908,1050.9692279687815,1061.1844843079543,284940867.98893255,53
307,344,0.22020932324557926,0.13169808271553543,37.29559108230872,12.738073335837067,2503.341594639714,TRUE,1.4901161193847656e-8,-524.852614899417,1059.705229798834,1069.9204861380067,332136114.39102525,53
308,76,0.2652199808544254,0.12265640678971121,32.42332305318889,15.195801043170839,2040.935654697165,TRUE,1.4901161193847656e-8,-513.2121820448733,1036.4243640897466,1046.6396204289194,220767172.3705497,53
309,1206,1.2,0.033520648961816515,28.155616167247594,19.06143928497529,4492.226125632612,TRUE,1.4901161193847656e-8,-558.1817630864192,1126.3635261728384,1136.5787825120112,1069545064.8822579,53
310,1111,0.2541335735204649,0.12451227124901179,34.063277588304786,14.355988487996402,1837.3191947234411,TRUE,1.4901161193847656e-8,-507.2214360381421,1024.4428720762842,1034.658128415457,178914316.6348573,53
311,801,0.26825265934497716,0.12140734345452786,34.15630577076371,14.279882569799284,2150.7620800166724,TRUE,1.4901161193847656e-8,-516.1997731015283,1042.3995462030566,1052.6148025422294,245166208.81639513,53
312,49,0.2315191323062041,0.1314127264943446,36.89921257240007,12.965391857107727,2199.6848906558043,TRUE,1.4901161193847656e-8,-517.4818104569763,1044.9636209139526,1055.1788772531254,256446521.76351023,53
313,1109,0.2245407492669079,0.13125420053935027,36.94149000763286,12.923035182265998,2157.9563895191263,TRUE,1.4901161193847656e-8,-516.3901201969012,1042.7802403938024,1052.9954967329752,246809116.2905204,53
314,986,0.21248615044384792,0.1378495647704256,39.28018659482017,11.806615074585942,1983.3088585046835,TRUE,1.4901161193847656e-8,-511.57960135972115,1033.1592027194424,1043.374459058615,208476243.49582696,53
315,525,0.22587016406706942,0.13225949967904455,36.553571455535995,13.145145998476615,2382.118220599406,TRUE,1.4901161193847656e-8,-522.0233414269957,1054.0466828539913,1064.2619391931642,300747822.4963191,53
316,1110,0.24238966553929767,0.1300121759083625,36.30179488741325,13.274204676601032,2138.696834267979,TRUE,1.4901161193847656e-8,-515.8791168905274,1041.7582337810547,1051.9734901202276,242423279.89211738,53
317,1265,0.24477560715670021,0.12866571021255233,35.82152575321094,13.502989237933734,1760.963448109025,TRUE,1.4901161193847656e-8,-504.8019868570114,1019.6039737140228,1029.8192300531955,164352590.0755294,53
318,373,0.24192652548976615,0.1269341591317052,35.57914510241592,13.588511934622469,2124.982354830893,TRUE,1.4901161193847656e-8,-515.512425125375,1041.02485025075,1051.2401065899228,239324150.4421604,53
319,496,1.2,0.032790164994476144,28.19633877334188,19.08900979752067,3914.612837856297,TRUE,1.4901161193847656e-8,-550.3367423536274,1110.6734847072548,1120.8887410464276,812182264.5263946,53
320,985,0.21286631535721406,0.1352175227900369,38.73701667837688,12.039659364790925,2423.7254707321968,TRUE,1.4901161193847656e-8,-523.010336704855,1056.02067340971,1066.2359297488829,311345593.3462285,53
321,772,0.24447350863371092,0.1253327276694653,33.366826507159864,14.709308637982037,2386.181708650584,TRUE,1.4901161193847656e-8,-522.1204908842122,1054.2409817684245,1064.4562381075973,301774746.7750269,53
322,1098,0.20982763779042332,0.1344647892436927,37.34755691423694,12.733588523160892,2391.810328033252,TRUE,1.4901161193847656e-8,-522.2547864003038,1054.5095728006077,1064.7248291397805,303200102.2001862,53
323,873,0.27746725220548657,0.11846674984660906,32.9332386901256,14.880898811699742,1996.6206700900634,TRUE,1.4901161193847656e-8,-511.96090262873315,1033.9218052574663,1044.1370615966391,211284187.31223738,53
324,498,0.21510758482670528,0.1365765839588229,40.9022847280889,10.956332920809142,1920.9612430229624,TRUE,1.4901161193847656e-8,-509.7589710630258,1029.5179421260516,1039.7331984652244,195574881.15140522,53
325,208,1.2,0.03446382559973507,28.15590220422249,19.061628699785608,4328.070302924319,TRUE,1.4901161193847656e-8,-556.0598474515091,1122.1196949030182,1132.334951242191,992806204.9939365,53
326,1022,0.23605633418076402,0.12807246858061264,34.740974063966355,14.029311157868039,2165.2205615388352,TRUE,1.4901161193847656e-8,-516.5816729366986,1043.1633458733972,1053.37860221257,248473544.24585906,53
327,378,0.2302215549596782,0.1310008498307235,35.81916151995957,13.511825520902937,2250.741704805676,TRUE,1.4901161193847656e-8,-518.7897147806815,1047.579429561363,1057.7946859005358,268489425.75283265,53
328,231,0.21858271352353345,0.13893598829331594,45,8.904374108550538,2253.6272847402233,TRUE,1.4901161193847656e-8,-518.8627452447271,1047.7254904894542,1057.940746828627,269178304.74185634,53
329,1206,1.2,0.03479893894354098,28.197711807425666,19.089940184849862,4711.948320999959,TRUE,1.4901161193847656e-8,-560.903689986886,1131.807379973772,1142.0226363129448,1176730219.9280396,53
330,213,1.2,0.03603817513591251,28.141856908312118,19.052106279889784,4280.999509227518,TRUE,1.4901161193847656e-8,-555.4365369114167,1120.8730738228335,1131.0883301620063,971328710.2943312,53
331,57,0.2811496803471508,0.11882324396100202,31.63203365301095,15.568212415218674,1921.410835071206,TRUE,1.4901161193847656e-8,-509.77231008712124,1029.5446201742425,1039.7598765134153,195666438.64783856,53
332,144,0.25822987974836403,0.12345706452800154,33.102183705417524,14.843325834276634,2186.4046389402565,TRUE,1.4901161193847656e-8,-517.1366389068224,1044.2732778136449,1054.4885341528177,253359357.9945121,53
333,1175,0.23767918920865283,0.12813786550153156,35.17582051091623,13.8095040108276,2126.711560780036,TRUE,1.4901161193847656e-8,-515.5587900549734,1041.1175801099469,1051.3328364491197,239713809.32603917,53
334,420,1.090331941194642,0.03946978220035419,27.649609841093934,19.14199762272314,3973.4516809931038,TRUE,1.4901161193847656e-8,-551.1871097041893,1112.3742194083786,1122.5894757475514,836780867.842907,53
335,1303,0.22927441396601567,0.13177470428591892,37.11430789469879,12.855553551874365,2105.5879594043345,TRUE,1.4901161193847656e-8,-514.9898060921759,1039.9796121843517,1050.1948685235245,234975534.703791,53
336,711,0.22774371952167397,0.13219986489421043,37.25544952186811,12.786582129004591,2390.848501392384,TRUE,1.4901161193847656e-8,-522.2318601907523,1054.4637203815046,1064.6789767206774,302956297.5003411,53
337,1122,0.25647042737903863,0.12453402064850003,33.45708019219584,14.675765385892431,1981.8415671225791,TRUE,1.4901161193847656e-8,-511.53741601812254,1033.074832036245,1043.2900883754178,208167887.85026863,53
338,1116,0.2551727407716797,0.12332286398643132,34.57976407393278,14.067722652254282,2149.4060622915254,TRUE,1.4901161193847656e-8,-516.1638242686746,1042.3276485373492,1052.542904876522,244857160.29262474,53
339,1011,0.24038244558393665,0.12845988584783632,35.67573400816885,13.56382726754282,2229.692423606808,TRUE,1.4901161193847656e-8,-518.2541337091556,1046.508267418311,1056.723523757484,263491000.1061488,53
340,876,0.2699816113903708,0.12017657860692292,33.00227604608672,14.858596075071528,2315.9462099851203,TRUE,1.4901161193847656e-8,-520.4175507382214,1050.8351014764428,1061.0503578156156,284271162.91985554,53
341,498,0.21632174465914097,0.13562854150396028,38.2081141496955,12.328781052835392,2232.851368658952,TRUE,1.4901161193847656e-8,-518.3348320312024,1046.6696640624048,1056.8849204015776,264238137.42967424,53
342,1205,1.2,0.03446861356445282,28.130005746337392,19.04410330366911,4349.281619328674,TRUE,1.4901161193847656e-8,-556.3385148270014,1122.6770296540028,1132.8922859931756,1002561282.0242037,53
343,1150,0.18136054388099918,0.1392578382286227,34.892546112241675,14.004163935218237,2380.574534683554,TRUE,1.4901161193847656e-8,-521.9863916992656,1053.9727833985312,1064.188039737704,300358161.10474235,53
344,1122,0.2512263304734357,0.12549315056863894,32.920176571596656,14.95960713750139,1847.56211608315,TRUE,1.4901161193847656e-8,-507.5383244109408,1025.0766488218815,1035.2919051610543,180914745.95763925,53
345,285,0.19821075291414253,0.1433813921483008,45,8.930171464134936,2149.2483914609825,TRUE,1.4901161193847656e-8,-516.1596428498415,1042.319285699683,1052.5345420388558,244821238.35447392,53
346,1288,0.1281818026479751,0.15341849934186835,34.71100588568729,14.152071308922412,3476.170083680796,TRUE,1.4901161193847656e-8,-543.5659805105524,1097.1319610211049,1107.3472173602777,640439197.8858997,53
347,1087,0.2622830927575517,0.12411384813170964,34.0855887939896,14.355994846187038,2177.13527753659,TRUE,1.4901161193847656e-8,-516.8944711233877,1043.7889422467754,1054.0041985859482,251215654.88479915,53
348,1237,0.24569262797513539,0.12679247198579588,35.170883229984476,13.80620669576338,2115.756256323855,TRUE,1.4901161193847656e-8,-515.264407743107,1040.528815486214,1050.7440718253868,237250500.41719726,53
349,1154,0.27642893190692386,0.12030541022816618,32.522388380806774,15.12437208963532,1845.3796557440173,TRUE,1.4901161193847656e-8,-507.4709525098931,1024.9419050197862,1035.157161358959,180487581.9131971,53
350,1218,0.0963645728072383,0.16256755237409623,34.74896389492586,14.1361671195452,3829.577290077838,TRUE,1.4901161193847656e-8,-549.0849081492112,1108.1698162984223,1118.3850726375952,777280097.6960356,53
351,1300,0.2120880318391492,0.13538247767391734,40.4723490118193,11.146464413026074,2184.012271047947,TRUE,1.4901161193847656e-8,-517.0742352568775,1044.148470513755,1054.3637268529278,252805208.80466452,53
352,1206,1.2,0.03467341878813494,28.088257019221487,19.015839030436545,4303.494353060003,TRUE,1.4901161193847656e-8,-555.735263674764,1121.470527349528,1131.685783688701,981563373.2814245,53
353,1261,0.28247003591532016,0.11875721397954271,32.604149526989445,15.064830432755102,2038.121268336757,TRUE,1.4901161193847656e-8,-513.1335265855228,1036.2670531710455,1046.4823095102183,220158730.13567147,53
354,1234,0.24598390797109956,0.12688420464673328,34.48857940219096,14.161529307048749,2312.9345670675793,TRUE,1.4901161193847656e-8,-520.3433800352849,1050.6867600705698,1060.9020164097426,283532314.5114128,53
355,1155,0.21764446541007554,0.13540587124865744,40.586897942313875,11.103465834509961,2387.2947308090797,TRUE,1.4901161193847656e-8,-522.1470720415673,1054.2941440831346,1064.5094004223074,302056334.9826863,53
356,660,0.2633296573638905,0.1216861898023504,33.3056157542928,14.715679476990763,2417.2202526622473,TRUE,1.4901161193847656e-8,-522.8571444674839,1055.7142889349677,1065.9295452741405,309676548.74366856,53
357,1238,0.25540249584063074,0.1241532741155857,33.42840616717838,14.680989267798081,2045.9995464850474,TRUE,1.4901161193847656e-8,-513.3534331121946,1036.7068662243892,1046.922122563562,221864049.64350203,53
358,1308,0.22903840390200433,0.1327423439855219,38.4909683865524,12.162968181018407,2113.4335930493426,TRUE,1.4901161193847656e-8,-515.2017991468165,1040.403598293633,1050.6188546328058,236729882.26816103,53
359,969,0.20741689100434024,0.13745931965664268,41.078534870014145,10.860850499521591,2289.9501266054353,TRUE,1.4901161193847656e-8,-519.7741178951808,1049.5482357903616,1059.7634921295344,277925193.8640332,53
360,1047,0.2727123507336779,0.11839470005716357,35.65319891736536,14.054258299623877,2335.1580066004353,TRUE,1.4901161193847656e-8,-520.8884404814295,1051.776880962859,1061.9921373020318,289007034.53687626,53
361,866,0.24087339297519444,0.12671872599682757,34.59288168726897,14.092162321355836,2318.0539659764477,TRUE,1.4901161193847656e-8,-520.4694031746603,1050.9388063493207,1061.1540626884935,284788832.0264943,53
362,761,0.23633055202801528,0.12809501737413145,35.12424743078335,13.831969623965492,2041.5679947426072,TRUE,1.4901161193847656e-8,-513.2298395344794,1036.4596790689588,1046.6749354081317,220903993.4893396,53
363,945,0.2589257568271079,0.12240081680251907,32.78990900966861,14.986558170614133,2182.726182313249,TRUE,1.4901161193847656e-8,-517.0406600561732,1044.0813201123465,1054.2965764515193,252507560.1086558,53
364,1237,0.25429108047048576,0.12342083599346881,34.24028063814842,14.243275624784266,2209.163601231124,TRUE,1.4901161193847656e-8,-517.7269027236877,1045.4538054473753,1055.6690617865481,258661402.3012369,53
365,1039,0.22641131617962654,0.1321085337742539,37.05437823619823,12.88521654132906,2106.2665194161345,TRUE,1.4901161193847656e-8,-515.0081723112378,1040.0163446224756,1050.2316009616484,235127008.49310797,53
366,976,0.19269493876744131,0.1414234285773595,42.31428951468184,10.256503027773805,2143.2695645338576,TRUE,1.4901161193847656e-8,-516.000858025306,1042.001716050612,1052.2169723897848,243461034.591629,53
367,1122,0.2502200126689066,0.12481999053283396,34.37216643914412,14.192522916409493,2070.485053318868,TRUE,1.4901161193847656e-8,-514.0315312884252,1038.0630625768504,1048.2783189160232,227206142.86889222,53
368,731,0.2622873449910707,0.12339785673966996,34.147407446737674,14.309941826799147,2145.000035010724,TRUE,1.4901161193847656e-8,-516.0468611136126,1042.0937222272253,1052.308978566398,243854332.9603884,53
369,1230,0.2106547812934227,0.13423401945321145,36.51786745089781,13.160564394731876,1901.6056580516868,TRUE,1.4901161193847656e-8,-509.18172660871653,1028.363453217433,1038.5787095566059,191653516.172912,53
370,373,0.21860971520453876,0.13491937158029885,39.985378424058716,11.407809890386243,2462.3584558236726,TRUE,1.4901161193847656e-8,-523.9117236125794,1057.8234472251588,1068.0387035643316,321350085.7432161,53
371,987,0.22136548828180294,0.13492918330170459,38.81321089795516,12.017628277805441,2072.3356691301306,TRUE,1.4901161193847656e-8,-514.0824555814735,1038.164911162947,1048.3801675021198,227612481.6540984,53
372,944,0.25358902295786545,0.12556488230575139,34.57625118484537,14.109551861915568,2011.2811769302816,TRUE,1.4901161193847656e-8,-512.3779051646629,1034.7558103293259,1044.9710666684987,214398354.55172512,53
373,589,0.18266673318668275,0.14525084995265938,45,8.917926944980843,2393.981560611571,TRUE,1.4901161193847656e-8,-522.3065062695899,1054.6130125391799,1064.8282688783527,303750828.7650552,53
374,716,0.1765378224501314,0.1484226762458653,45,8.955232959442789,2095.5429594784855,TRUE,1.4901161193847656e-8,-514.7172289704682,1039.4344579409365,1049.6497142801093,232738915.63605204,53
375,421,1.0867229421687108,0.03740253876760332,27.729470493761646,19.21252928807095,4025.201148603816,TRUE,1.4901161193847656e-8,-551.924674110122,1113.849348220244,1124.064604559417,858718947.1962384,53
376,142,1.2,0.03458401555782145,28.2254165623377,19.10869076926182,4571.914445865933,TRUE,1.4901161193847656e-8,-559.1840315859937,1128.3680631719874,1138.5833195111602,1107827290.1168327,53
377,1305,0.22492521844286836,0.13192656882736606,38.73086894841366,12.013581686985338,2119.596253876362,TRUE,1.4901161193847656e-8,-515.3677662805324,1040.7355325610647,1050.9507889002375,238112478.81067547,53
378,135,1.2,0.03421460526545449,28.21842019262445,19.10395307739891,4582.129540540103,TRUE,1.4901161193847656e-8,-559.3112454466612,1128.6224908933225,1138.8377472324953,1112783289.6933837,53
379,1162,0.25951143171546964,0.12342481471841046,34.796738285734456,13.967482312135276,2496.5673371944827,TRUE,1.4901161193847656e-8,-524.6981589219519,1059.3963178439037,1069.6115741830765,330340968.8647565,53
380,1167,0.2564990116824705,0.12496054510089506,34.66983480933138,14.056618533567221,2270.979743758868,TRUE,1.4901161193847656e-8,-519.2999522804452,1048.5999045608903,1058.8151609000631,273339496.81784403,53
381,1262,0.19297701417762173,0.14422045934927874,45,8.939233736043992,2069.5920725608453,TRUE,1.4901161193847656e-8,-514.0069424208998,1038.0138848417996,1048.2291411809724,227010201.3807549,53
382,850,0.19096327192232443,0.14359803812048685,45,8.912768533395017,2312.6512684035933,TRUE,1.4901161193847656e-8,-520.3363979904404,1050.672795980881,1060.8880523200537,283462862.13018376,53
383,1232,0.22873210088389015,0.12849901073707606,35.69891578128611,13.522676963476245,2117.1921225777505,TRUE,1.4901161193847656e-8,-515.3030778955799,1040.6061557911598,1050.8214121303326,237572631.64697987,53
384,1234,0.23383506332758835,0.12925807970836015,35.12460417287053,13.84744318296966,1664.705294112822,TRUE,1.4901161193847656e-8,-501.59784780988707,1013.1956956197741,1023.4109519589468,146875916.96110463,53
385,307,0.2274320066051377,0.13018449237272328,36.47807963462176,13.149806483480608,2323.5722907822415,TRUE,1.4901161193847656e-8,-520.6049352682527,1051.2098705365054,1061.4251268756782,286146374.09602475,53
386,1083,0.2619969780522009,0.12244932242596505,32.82569976344627,14.976124493785818,1966.3535766292423,TRUE,1.4901161193847656e-8,-511.0902142186238,1032.1804284372477,1042.3956847764205,204926958.58109853,53
387,1206,1.2,0.03340461473059857,28.175492827260744,19.074897552784154,4487.296617860711,TRUE,1.4901161193847656e-8,-558.1191802567408,1126.2383605134817,1136.4536168526545,1067199039.6432015,53
388,1252,0.2176327409591463,0.13491266366715846,38.82573303292361,12.00114510575294,2256.031013211513,TRUE,1.4901161193847656e-8,-518.9235092879368,1047.8470185758736,1058.0622749150464,269752824.4263247,53
389,805,0.26023568045800527,0.12407181760666985,33.30565087031858,14.75431825266904,1938.1473958395243,TRUE,1.4901161193847656e-8,-510.26666197220965,1030.5333239444194,1040.748580283592,199090012.3839751,53
390,1306,0.2470794318062488,0.12750723949164436,33.25501368147917,14.81312980841826,1736.2423177213025,TRUE,1.4901161193847656e-8,-503.99612755256885,1017.9922551051377,1028.2075114443105,159770481.44985074,53
391,1227,0.20553041376987072,0.13751619834434414,40.7399741228623,11.031428535205706,2207.6510221900276,TRUE,1.4901161193847656e-8,-517.6878623672029,1045.3757247344058,1055.5909810735786,258307320.89616367,53
392,1200,0.25689289762988665,0.1247279315697211,33.53524159621151,14.6398822128011,2282.341060209491,TRUE,1.4901161193847656e-8,-519.5844024255243,1049.1688048510487,1059.3840611902215,276081277.9012637,53
393,824,0.23855877373607565,0.12907780953804068,36.29247842035272,13.2523461238854,2308.393690115451,TRUE,1.4901161193847656e-8,-520.2313645907346,1050.4627291814693,1060.677985520642,282420115.7139359,53
394,304,0.23010866338787442,0.12802676792458711,35.25369844064958,13.74831246722883,1972.9943424748058,TRUE,1.4901161193847656e-8,-511.28239019268295,1032.5647803853658,1042.7800367245386,206313453.79819235,53
395,1203,1.2,0.0334500848644128,28.1386843905705,19.049978803491914,4568.894649069894,TRUE,1.4901161193847656e-8,-559.1463700569433,1128.2927401138866,1138.5079964530594,1106364310.6578739,53
396,1047,0.23597037228232642,0.12784930897139585,34.17243778092315,14.365286145340828,2119.0500403906317,TRUE,1.4901161193847656e-8,-515.3530756615481,1040.7061513230963,1050.921407662269,237989772.90501547,53
397,1265,0.19816841174982044,0.13757172018703606,38.792290915667245,12.0141060330638,2340.7814117838466,TRUE,1.4901161193847656e-8,-521.0255398838403,1052.0510797676807,1062.2663361068535,290400653.74089724,53
398,1103,0.23341852112772482,0.1311470449318074,35.40838447647157,13.734730552115774,2155.006709233365,TRUE,1.4901161193847656e-8,-516.312154399999,1042.624308799998,1052.8395651391709,246134857.59256327,53
