x,q2.5,q97.5,mean
1.01,0.07040523279625768,0.15933114769627532,0.1162853835737658
1.02,0.0707622188618651,0.15960453012780418,0.11658656652042201
1.03,0.0711195617360514,0.1598782224003825,0.11688808753960744
1.04,0.07147726159523997,0.16015222475857405,0.11718994686737107
1.05,0.0718352779020372,0.16042653744699042,0.1174921447397592
1.06,0.07218570635642686,0.16070116071029047,0.11779468139281517
1.07,0.07253649505216453,0.16097609479318004,0.11809755706257886
1.08,0.07288764417927585,0.1612513399404116,0.11840077198508646
1.09,0.07323915392769237,0.16152689639678408,0.11870432639636992
1.1,0.07359102448725101,0.16180276440714236,0.11900822053245667
1.11,0.07394325604769372,0.16207894421637714,0.11931245462936922
1.12,0.07429584879866695,0.1623554360694245,0.11961702892312472
1.1300000000000001,0.07464880292972119,0.1626322402112655,0.11992194364973463
1.1400000000000001,0.0750021186303105,0.16290935688692587,0.12022719904520428
1.1500000000000001,0.0753557960897923,0.1631867863414761,0.12053279534553252
1.16,0.07570983549742655,0.1634645288200304,0.12083873278671134
1.17,0.07605717107532982,0.16374258456774698,0.12114501160472543
1.18,0.07638934071117055,0.16402095382982737,0.12145163203555182
1.19,0.07672187981342257,0.16429963685151627,0.12175859431515945
1.2,0.07705478861026384,0.16457863387810104,0.12206589867950883
1.21,0.07738806732981415,0.16485794515491173,0.12237354536455161
1.22,0.07772171620013471,0.16513757092732018,0.12268153460623019
1.23,0.07805573544922717,0.16541751144074024,0.12298986664047724
1.24,0.07839012530503395,0.16569869478202923,0.12329854170321551
1.25,0.07872488599543706,0.16599433897473673,0.12360756003035722
1.26,0.07906001774825817,0.1662902993006544,0.12391692185780377
1.27,0.07939552079125767,0.16658657597914636,0.12422662742144527
1.28,0.07973139535213465,0.16688316922957303,0.12453667695716024
1.29,0.08006764165852617,0.1671800792712906,0.12484707070081508
1.3,0.08040425993800673,0.16747730632365085,0.12515780888826375
1.31,0.08073937688227983,0.16777485060600056,0.1254688917553473
1.32,0.08107185879155518,0.1680727123376814,0.12578031953789362
1.33,0.08140471422821569,0.16837089173802944,0.1260920924717168
1.34,0.08173794342699056,0.16866938902637474,0.12640421079261688
1.35,0.08207154662255253,0.16896820442204108,0.1267166747363794
1.36,0.08240552404951751,0.16926733814434544,0.127029484538775
1.37,0.08273987594244418,0.16956679041259784,0.127342640435559
1.3800000000000001,0.08307460253583335,0.1698665614461007,0.127656142662471
1.3900000000000001,0.08340970406412757,0.17016665146414883,0.12796999145523433
1.4000000000000001,0.08374518076171071,0.17046706068602868,0.12828418704955594
1.41,0.08408103286290748,0.1707677893310181,0.12859872968112565
1.42,0.08441726060198272,0.17106883761838626,0.12891361958561603
1.43,0.08475386421314131,0.1713702057673927,0.12922885699868172
1.44,0.08509084393052722,0.17167189399728738,0.1295444421559592
1.45,0.08542819998822354,0.17197390252731024,0.12986037529306624
1.46,0.08583767906140953,0.17227623157669072,0.13017665664560163
1.47,0.08624911178506484,0.1725788813646475,0.13049328644914462
1.48,0.08666089833437009,0.17288185211038773,0.1308102649392545
1.49,0.0870730388302693,0.17318514403310742,0.1311275923514703
1.5,0.08748553339353729,0.17347871101718082,0.1314452689213103
1.51,0.08789838214477906,0.17374186352788742,0.13176329488427158
1.52,0.08831158520442958,0.17400533040007604,0.13208167047582955
1.53,0.08867539414303309,0.17426911192158084,0.13240039593143768
1.54,0.0890359334026116,0.1745332083803586,0.13271947148652694
1.55,0.08939684170619354,0.17479762006448762,0.13303889737650537
1.56,0.0897581192504737,0.17506234726216802,0.1333586738367577
1.57,0.09011976623204809,0.17532739026172128,0.133678801102645
1.58,0.09048178284741339,0.1755927493515898,0.133999279409504
1.59,0.09084416929296656,0.1758584248203371,0.13432010899264699
1.6,0.09120692576500414,0.17612944052393892,0.13464129008736103
1.61,0.09156882801956397,0.17640179082711344,0.13496282292890782
1.62,0.0919194918127602,0.17667445995625114,0.13528470775252308
1.6300000000000001,0.09227053095438893,0.17694744819264704,0.1356069447934162
1.6400000000000001,0.09261814151378299,0.17722075581770047,0.13592953428676974
1.6500000000000001,0.09296482499069217,0.17749950923845803,0.13625247646773905
1.6600000000000001,0.09331188370688935,0.1778294880522843,0.13657577157145182
1.67,0.09365931788352139,0.17815978943654123,0.13689941983300752
1.68,0.09400712774165634,0.1784904135708238,0.13722342148747724
1.69,0.09435531350228292,0.17882136063464898,0.1375477767699029
1.7,0.09470387538631003,0.179152630807456,0.13787248591529708
1.71,0.09505281361456622,0.1794842242686055,0.1381975491586424
1.72,0.09540212840779906,0.17981614119737924,0.13852296673489123
1.73,0.09575181998667502,0.1801483817729798,0.138848738878965
1.74,0.09610188857177854,0.18045025293483216,0.13917486582575408
1.75,0.09645233438361185,0.18075249226182633,0.13950134781011705
1.76,0.0968031576425943,0.18107326290583126,0.1398281850668804
1.77,0.09715435856906188,0.18139436829019068,0.14015537783083806
1.78,0.09750593738326685,0.1817158086329088,0.14048292633675086
1.79,0.09785789430537693,0.18203037570187108,0.1408108308193462
1.8,0.09821022955547518,0.18232450699304337,0.1411390915133175
1.81,0.09856294335355925,0.18261896784801965,0.14146770865332375
1.82,0.0989160359195409,0.18291375852281963,0.14179668247398916
1.83,0.09926950747324555,0.18320887927349624,0.14212601320990262
1.84,0.09962335823441175,0.18350433035613484,0.1424557010956172
1.85,0.09997758842269067,0.18380277134079237,0.14278574636564975
1.86,0.1003321982576456,0.1841051396708428,0.1431161492544805
1.87,0.10068718795875141,0.1844078387207354,0.1434469099965524
1.8800000000000001,0.10104255774539396,0.18471086873489162,0.14377802882627091
1.8900000000000001,0.1013983078368698,0.18501422995774522,0.14410950597800332
1.9000000000000001,0.10176200058862499,0.18531792263374183,0.14444134168607842
1.9100000000000001,0.10213292823768179,0.18562992995802668,0.144773536184786
1.92,0.10250423290670488,0.18595425883174768,0.14510608970837632
1.93,0.10287591479103989,0.1862789162220639,0.14543900249105976
1.94,0.1032479740859164,0.1866039023320161,0.14577227476700624
1.95,0.10361754839910021,0.18692921736459575,0.14610590677034482
1.96,0.10396564933534735,0.1872548615227444,0.14643989873516322
1.97,0.10431413177848142,0.18755611321117172,0.1467742508955073
1.98,0.10466299595978021,0.18785587929818698,0.14710896348538058
1.99,0.10501224211044216,0.18815596822882186,0.1474440367387439
2,0.10537075126413833,0.1884563802356618,0.1477794708895148
2.0100000000000002,0.10573773096618709,0.18875711555129293,0.14811526617156706
2.02,0.10610509282092456,0.18905817440830144,0.14845142281873033
2.0300000000000002,0.10647283703645717,0.1893595570392732,0.14878794106478957
2.04,0.10684096382078348,0.18966126367679337,0.14912482114348444
2.05,0.10720947338179418,0.18996329455344602,0.14946206328850914
2.06,0.10757836592727077,0.19026564990181372,0.14979966773351164
2.07,0.10794764166488567,0.190568329954477,0.15013763471209332
2.08,0.10831730080220145,0.19087133494401418,0.15047596445780848
2.09,0.10868734354667026,0.1911746651030007,0.15081465720416382
2.1,0.10905777010563347,0.191478320664009,0.15115371318461798
2.11,0.10942858068632089,0.1917823018596076,0.15149313263258107
2.12,0.10979977549585052,0.1920866089223614,0.15183291578141417
2.13,0.11017135474122754,0.1923912420848305,0.15217306286442872
2.14,0.11054331862934462,0.19269620157957046,0.1525135741148863
2.15,0.11091566736698039,0.19300148763913136,0.15285444976599785
2.16,0.11128840116079963,0.19330710049605776,0.15319569005092334
2.17,0.1116615202173524,0.19361304038288787,0.1535372952027713
2.18,0.11203073402560061,0.19391930753215364,0.15387926545459818
2.19,0.11239849781871944,0.19422590217637986,0.154221601039408
2.2,0.11278039020155778,0.19453282454808407,0.15456430219015174
2.21,0.113168681253498,0.19484747328849777,0.15490736913972689
2.22,0.11355737299702964,0.19516275536420513,0.15525080212097706
2.23,0.11394646564155318,0.195482784982016,0.1555946013666912
2.24,0.11433595939633277,0.19582855293574428,0.15593876710960342
2.25,0.11472585447049571,0.19617466382330578,0.15628329958239226
2.2600000000000002,0.11511615107303184,0.19652111784315,0.1566281990176803
2.27,0.115506849412793,0.19686791519364805,0.15697346564803355
2.2800000000000002,0.11589794969849233,0.19721505607309298,0.15731909970596114
2.29,0.11628945213870359,0.1975625406796982,0.15766510142391454
2.3000000000000003,0.11668135694186102,0.19791036921159835,0.15801147103428728
2.31,0.11704867760391255,0.19825854186684758,0.15835820876941434
2.32,0.11741424833223872,0.1986070588434198,0.15870531486157163
2.33,0.11778021403627077,0.19895600074483305,0.15905278954297558
2.34,0.11814657494810385,0.199310258294494,0.15940063304578242
2.35,0.11851333129973395,0.19966486627681057,0.15974884560208794
2.36,0.1188804833230571,0.2000198248916773,0.1600974274439267
2.37,0.11924803124986916,0.20037513433890222,0.16044637880327176
2.38,0.11961597531186485,0.20073079481820633,0.16079569991203393
2.39,0.11998431574063737,0.2010868065292233,0.16114539100206146
2.4,0.12035305276767778,0.20144316967149856,0.16149545230513937
2.41,0.12074122730220983,0.20179988444448937,0.16184588405298905
2.42,0.12114185528996453,0.20215695104756384,0.16219668647726757
2.43,0.12154288442882052,0.20251436968000067,0.16254785980956737
2.44,0.12194431491850818,0.20287214054098843,0.16289940428141556
2.45,0.1223461469586134,0.20323026382962536,0.16325132012427346
2.46,0.12274838074857672,0.20358873974491865,0.1636036075695361
2.47,0.12315101648769335,0.2039475684857839,0.16395626684853165
2.48,0.12352113899450445,0.2043067502510447,0.16430929819252088
2.49,0.12388303412247023,0.2046662852394322,0.1646627018326967
2.5,0.1242453326626768,0.2050261736495845,0.16501647800018354
2.5100000000000002,0.12460803487103086,0.20538641568004593,0.16537062692603693
2.52,0.12497114100336199,0.20574414164950344,0.16572514884124281
2.5300000000000002,0.1253346513154221,0.20606916255490332,0.16608004397671713
2.54,0.12569856606288488,0.2063945358345492,0.1664353125633052
2.5500000000000003,0.1260628855013451,0.20672026174420063,0.16679095483178139
2.56,0.12642760988631827,0.20704634053961257,0.16714697101284814
2.57,0.12680634281471326,0.20737277247653527,0.16750336133713595
2.58,0.1271827324416035,0.20769955781071375,0.16786012603520245
2.59,0.1275595196754907,0.20802669679788727,0.16821726533753206
2.6,0.12793670474300947,0.20835418969378885,0.16857477947453536
2.61,0.1283142878706861,0.20868203675414487,0.16893266867654852
2.62,0.12869226928493777,0.20901023823467446,0.1692909331738329
2.63,0.12907064921207195,0.2093387943910891,0.16964957319657428
2.64,0.12944942787828623,0.2096677054790922,0.17000858897488255
2.65,0.12982860550966696,0.20999697175437843,0.17036798073879095
2.66,0.13020818233218956,0.2103265934726334,0.1707277487182557
2.67,0.13058815857171713,0.21065657088953307,0.17108789314315528
2.68,0.13096672447336952,0.2109869042607433,0.17144841424329005
2.69,0.13131154151057017,0.2113175938419194,0.17180931224838153
2.7,0.13165676912035867,0.21164863988870553,0.17217058738807198
2.71,0.1320633632343526,0.2119800426567344,0.17253223989192368
2.72,0.1324756022249983,0.21231180240162645,0.17289426998941862
2.73,0.1328882544871347,0.2126439193789897,0.17325667790995766
2.74,0.1333013202218478,0.21297639384441908,0.17361946388286023
2.75,0.13371146739162204,0.21330922605349595,0.1739826281373635
2.7600000000000002,0.13410909008506897,0.21364241626178754,0.17434617090262214
2.77,0.13450711474313687,0.21397596472484662,0.1747100924077074
2.7800000000000002,0.13490554156899895,0.2143098716982108,0.17507439288160687
2.79,0.1353043707656773,0.2146441374374022,0.1754390725532236
2.8000000000000003,0.13570360253604263,0.21497876219792686,0.17580413165137593
2.81,0.13610323708281313,0.2153137462352741,0.17616957040479642
2.82,0.13650327460855438,0.21565897604106288,0.17653538904213173
2.83,0.1369037153156784,0.21601222432660522,0.17690158779194184
2.84,0.1373045594064432,0.21636584188297692,0.17726816688269947
2.85,0.13770580708295183,0.21671982895148284,0.17763512654278954
2.86,0.13810745854715226,0.2170741857733714,0.1780024670005086
2.87,0.13850951400083641,0.2174289125898344,0.1783701884840643
2.88,0.13891197364563945,0.2177840096420064,0.17873829122157467
2.89,0.13931483768303965,0.21813947717096385,0.1791067754410677
2.9,0.1397181063143569,0.21849531541772496,0.17947564137048064
2.91,0.14012177974075313,0.21885152462324894,0.1798448892376595
2.92,0.14052585816323068,0.2192081050284354,0.18021451927035848
2.93,0.14093034178263242,0.21956505687412387,0.18058453169623925
2.94,0.1413352307996407,0.21992516195511225,0.18095492674287056
2.95,0.14174052541477683,0.22029558792181564,0.18132570463772746
2.96,0.14214622582840042,0.2206663877178348,0.18169686560819084
2.97,0.1425523322407088,0.22103756156608464,0.18206840988154685
2.98,0.1429588448517362,0.2214091096893871,0.18244033768498613
2.99,0.14336576386135338,0.22178103231047103,0.18281264924560353
3,0.14377308946926687,0.2221533296519716,0.18318534479039722
3.0100000000000002,0.14418082187501816,0.22252600193642963,0.18355842454626828
3.02,0.14458521550960501,0.2229253069798337,0.18393188874001995
3.0300000000000002,0.14498901328357827,0.22330459963609167,0.18430573759835725
3.04,0.14539321418426396,0.22365209583074608,0.18467997134788613
3.0500000000000003,0.14580222956497665,0.22399994940328594,0.18505459021511314
3.06,0.14625202746782498,0.22435437508292624,0.18542959442644447
3.0700000000000003,0.14670221891371774,0.22471743353645984,0.1858049842081858
3.08,0.1471528040394241,0.2250808653168836,0.1861807597865413
3.09,0.1476037829814984,0.22544467065849408,0.18655692138761326
3.1,0.14805515587627904,0.22580884979551072,0.1869334692374014
3.11,0.14850692285988823,0.2261734029620752,0.18731040356180226
3.12,0.14895908406823138,0.22653833039225105,0.1876877245866086
3.13,0.149411639636996,0.22690363232002275,0.1880654325375088
3.14,0.14986458970165206,0.22726930897929531,0.1884435276400863
3.15,0.15031793439745034,0.22763536060389378,0.18882201011981878
3.16,0.15077167385942264,0.2280017874275624,0.18920088020207787
3.17,0.15121633590046657,0.22836858968396434,0.18958013811212826
3.18,0.15163457558495025,0.22873744097583346,0.18995978407512726
3.19,0.15205321513378192,0.22911404796645332,0.190339818316124
3.2,0.15247225472451825,0.22949103408974234,0.1907202410600591
3.21,0.15289169453452936,0.229868399570857,0.19110105253176365
3.22,0.15330162958717908,0.23024614463485515,0.191482252955959
3.23,0.15370718785499368,0.23062426950669518,0.1918638425572558
3.24,0.15411315203394582,0.2310027744112355,0.1922458215601536
3.25,0.15451952232574434,0.2313816595732342,0.19262819018904018
3.2600000000000002,0.15492629893193044,0.2317609252173479,0.19301094866819077
3.27,0.15533348205387676,0.23214057156813173,0.19339409722176767
3.2800000000000002,0.15574107189278702,0.2325350564848805,0.19377763607381945
3.29,0.1561490686496948,0.23289150023550328,0.1941615654482803
3.3000000000000003,0.15655747252546368,0.23326272027348702,0.19454588556896954
3.31,0.15695646095800297,0.23363431973337917,0.19493059665959087
3.3200000000000003,0.15734754054025518,0.234006298850263,0.1953156989437317
3.33,0.15773904254819937,0.2343786578591351,0.19570119264486277
3.34,0.15813096723202555,0.23475139699490422,0.19608707798633715
3.35,0.1585233148417949,0.23512451649239138,0.19647335519138986
3.36,0.15891608562743942,0.23548886608614608,0.19686002448313714
3.37,0.1593092798387608,0.23585136824259384,0.19724708608457578
3.38,0.15970289772542995,0.23621424264710322,0.19763454021858254
3.39,0.16009476392993796,0.23657748953645444,0.19802238710791348
3.4,0.16054399373077977,0.2369411091473516,0.1984106269752033
3.41,0.16101129635751757,0.23730510171642208,0.19879926004296475
3.42,0.16147898454924903,0.23766946748021586,0.19918828653358786
3.43,0.16189450282668055,0.2380342066752052,0.19957770666933944
3.44,0.16229923336498875,0.23839931953778348,0.1999675206723623
3.45,0.16270373202424188,0.23876480630426528,0.2003577287646747
3.46,0.16310863556608915,0.23913066721088516,0.2007483311681696
3.47,0.16351394419148313,0.23949690249379751,0.2011393281046141
3.48,0.16391965810120235,0.23986351238907566,0.20153071979564868
3.49,0.16432577749585056,0.24023049713271125,0.2019225064627867
3.5,0.16473230257585633,0.2405978569606138,0.20231468832741353
3.5100000000000002,0.1651392335414717,0.2409655921086101,0.20270726561078609
3.52,0.16554657059277217,0.24133370281244326,0.20310023853403197
3.5300000000000002,0.16597840633057348,0.24170218930777249,0.20349360731814908
3.54,0.16642090024491585,0.24207105183017222,0.20388737218400463
3.5500000000000003,0.16686381068942804,0.24244029061513167,0.2042815333523347
3.56,0.16730713783394635,0.242809905898054,0.20467609104374349
3.5700000000000003,0.16775088184807552,0.24317989791425593,0.20507104547870267
3.58,0.16819504290118786,0.2435502668989668,0.2054663968775507
3.59,0.1686396211624227,0.2439210130873284,0.20586214546049217
3.6,0.16908461680068565,0.2442921367143938,0.2062582914475971
3.61,0.16953002998464756,0.24466363801512714,0.20665483505880033
3.62,0.16997586088274416,0.24503551722440287,0.20705177651390075
3.63,0.1704215408232983,0.24540777457700494,0.2074491160325606
3.64,0.1708528026698667,0.2457804103076264,0.20784685383430507
3.65,0.1712844759763052,0.24615342465086876,0.20824499013852113
3.66,0.17171656092028864,0.24652681784124109,0.20864352516445736
3.67,0.17214905767927707,0.2469005901131597,0.2090424591312229
3.68,0.17258196643051524,0.24727474170094726,0.20944179225778697
3.69,0.17301528735103178,0.2476492728388324,0.20984152476297807
3.7,0.1734490206176384,0.2480241837609487,0.21024165686548338
3.71,0.1738831664069293,0.24839947470133444,0.2106421887838479
3.72,0.1743177248952805,0.24877514589393168,0.21104312073647408
3.73,0.17477521919970374,0.24915119757258566,0.21144445294162073
3.74,0.17524155394825436,0.24952762997104444,0.2118461856174027
3.75,0.1757083157743984,0.2499044433229576,0.21224831898178986
3.7600000000000002,0.17617550483458022,0.25028163786187646,0.2126508532526067
3.77,0.17664312128497686,0.25065921382125245,0.21305378864753136
3.7800000000000002,0.17711116528149679,0.2510371714344374,0.21345712538409517
3.79,0.1775796369797799,0.2514155109346822,0.21386086367968177
3.8000000000000003,0.17804599186973533,0.25179423255513633,0.2142650037515265
3.81,0.17851043676921535,0.2521733365288475,0.2146695458167156
3.8200000000000003,0.1789753078479594,0.2525528230887605,0.21507449009218574
3.83,0.17942457975098622,0.25293269246771677,0.21547983679472296
3.84,0.17986319054282207,0.2533129448984539,0.21588558614096232
3.85,0.1803022164228284,0.2536935806136048,0.2162917383473869
3.86,0.1807416575629919,0.2540745998456968,0.2166982936303273
3.87,0.18118151413506134,0.2544560028271515,0.21710525220596077
3.88,0.18162178631054676,0.25483778979028354,0.21751261429031057
3.89,0.1820608749736787,0.2552199609673003,0.2179203800992453
3.9,0.18249956102333553,0.2556025165903013,0.21832854984847808
3.91,0.1829386620633317,0.25598545689127705,0.21873712375356594
3.92,0.18337817826549663,0.25636878210210884,0.21914610202990895
3.93,0.18381810980142044,0.256752492454568,0.2195554848927497
3.94,0.18425845684245298,0.2571365881803147,0.21996527255717238
3.95,0.18469921955970312,0.2575093532834806,0.22037546523810225
3.96,0.18514039812403815,0.2578816685435291,0.22078606315030463
3.97,0.18558199270608267,0.2582543583809472,0.22119706650838458
3.98,0.18602054594732562,0.2586274230265686,0.22160847552678575
3.99,0.18644948602942815,0.259000862711129,0.22202029041978993
4,0.18687884634357046,0.25937467766526406,0.2224325114015162
4.01,0.18730862708619997,0.25974886811951026,0.2228451386859203
4.0200000000000005,0.18773882845355003,0.2601234343043028,0.22325817248679372
4.03,0.18816945064163876,0.260498376449976,0.22367161301776306
4.04,0.18860049384626826,0.2608736947867619,0.22408546049228936
4.05,0.1890319582630242,0.26124938954479027,0.22449971512366731
4.0600000000000005,0.18946384408727443,0.26162546095408745,0.2249143771250245
4.07,0.18989615151416872,0.26200190924457567,0.2253294467093205
4.08,0.19032888073863763,0.2623787346460727,0.22574492408934654
4.09,0.19073726366986948,0.26275593738829084,0.22616080947772432
4.1,0.19113924450661696,0.2631335177008365,0.22657710308690557
4.11,0.19154166965015776,0.26351147581320955,0.22699380512917114
4.12,0.19194453938416955,0.26388981195480227,0.22741091581663028
4.13,0.1923478539922053,0.26426852635489906,0.2278284353612199
4.14,0.1927744978845221,0.26464761924267544,0.2282463639747039
4.15,0.19322201745084064,0.26502709084719794,0.22866470186867233
4.16,0.1936699553619881,0.26540694139742266,0.2290834492545404
4.17,0.19411831178679573,0.26578717112219485,0.22950260634354833
4.18,0.1945670868938474,0.2661677802502486,0.22992217334675993
4.19,0.19501628085147887,0.2665487690102058,0.23034215047506235
4.2,0.19546589382777654,0.26693013763057544,0.23076253793916485
4.21,0.1959159259905775,0.2673118863397529,0.2311833359495985
4.22,0.19638502386562695,0.2676940153660194,0.2316045447167151
4.23,0.1968815381652751,0.26807652493754147,0.23202616445068655
4.24,0.1973784744584129,0.26845941528236955,0.232448195361504
4.25,0.1978758328631602,0.26884268662843824,0.2328706376589771
4.26,0.19834776114248281,0.2692263392035648,0.2332934915527333
4.2700000000000005,0.1988073416558143,0.2696162423187608,0.23371675725221705
4.28,0.1992673421655436,0.27000954987539777,0.23414043496668888
4.29,0.1997277628269035,0.2704032397243209,0.23456452490522486
4.3,0.2001886037948528,0.27079731207928814,0.23498902727671564
4.3100000000000005,0.2006498652240747,0.2711917671539165,0.2354139422898658
4.32,0.20111154726897665,0.2715866051616811,0.2358392701531929
4.33,0.20156911949440148,0.2719818263159144,0.23626501107502682
4.34,0.20201969008724205,0.2723774308298061,0.236691165263509
4.3500000000000005,0.20247068268530394,0.2727734189164015,0.2371177329265917
4.36,0.2029220974572261,0.2731697907886015,0.2375447142720368
4.37,0.20337393457138403,0.27356654665916147,0.23797210950741568
4.38,0.20382619419588813,0.2739636867406908,0.23839991884010786
4.39,0.20427887649858356,0.27436121124565194,0.23882814247730053
4.4,0.20473198164704876,0.2747591203863599,0.23925678062598763
4.41,0.20520157696831873,0.275158127325249,0.23968583349296896
